,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,InBandwidth
4930,2018-10-14 02:00:00,-476323165.67059916,82262380.1130558,-16051959.21959067,21471.921968184644,151620297.71542794
4931,2018-10-14 02:15:00,-494796841.20702815,82120757.30286841,-15977132.103521453,21866.581037795393,135164960.20337892
4932,2018-10-14 02:30:00,-531254674.8788125,81878983.87447086,-15848871.71834738,-13276.370333447205,65935637.87110625
4933,2018-10-14 02:45:00,-542956276.6114036,81739146.36460954,-15775691.586322848,-8961.599434825393,60358388.37212768
4934,2018-10-14 03:00:00,-535766566.6758705,81777180.88704084,-15796016.632042397,22710.814248092545,96884940.56799597
4935,2018-10-14 03:15:00,-546413835.243698,81569543.32728288,-15688082.206257474,24828.212851700253,88222390.61735912
4936,2018-10-14 03:30:00,-553149404.7151353,81572878.75620125,-15689071.291737556,24785.61829772904,82190645.02938998
4937,2018-10-14 03:45:00,-559060091.4583429,81502811.34873636,-15652399.309916383,24032.76791448809,75602633.27372581
4938,2018-10-14 04:00:00,-562281385.1003503,81208039.25661562,-15500453.662946125,25284.568406161863,73164426.55699971
4939,2018-10-14 04:15:00,-565681113.6259772,81536615.28858471,-15669069.52273238,26313.980422497298,70704437.08061714
4940,2018-10-14 04:30:00,-586991457.8460026,81427595.40494691,-15661597.591827828,12522.405900697757,41418435.14566744
4941,2018-10-14 04:45:00,-585772977.9294567,81330020.67201167,-15611547.794397056,11584.587819413122,41788611.843791656
4942,2018-10-14 05:00:00,-565299454.7608712,81038963.95872484,-15464064.162385195,23944.92424516987,70333420.2586879
4943,2018-10-14 06:00:00,-539895724.1117665,76494266.26462567,-13129529.673172263,-8421.31057585613,68816383.57194866
4944,2018-10-14 06:15:00,-483146033.60247767,81510335.58071384,-15715345.668489862,18627.228751888026,147086800.5538681
4945,2018-10-14 06:30:00,-454955871.5850643,81635930.26943643,-15782978.073821304,16798.570088106186,173835734.32264856
4946,2018-10-14 06:45:00,-422784346.3007488,82995101.82515405,-16488634.260822063,15518.437116710786,203821886.17941767
4947,2018-10-14 07:00:00,-382445088.44514066,83417596.5808783,-16710268.93032477,13343.136570097317,240335190.85466865
4948,2018-10-14 07:15:00,-348309363.7493646,83558009.56892592,-16786163.784271494,9842.369648880082,270141447.5648061
4949,2018-10-14 07:30:00,-376135599.5738132,83775418.104631,-16895000.162595447,-66944.57846368528,157796976.26252985
4950,2018-10-14 07:45:00,-351047277.97947025,83822855.5078869,-16922105.312583648,-76788.59516592027,170261442.82695702
4951,2018-10-14 08:00:00,-261831213.06482467,84075372.93268539,-17061563.318332426,8647.988666701696,354008055.7609562
4952,2018-10-14 08:15:00,-218793856.035634,84524714.7773347,-17297296.61502519,5098.062159529834,393141280.6753297
4953,2018-10-14 08:30:00,-176869770.46014977,84649324.67683165,-17365904.313769214,-7.278774233127481,425824535.0676465
4954,2018-10-14 09:00:00,-95854360.44292836,85032339.2523333,-17571620.755380362,-1143.6162997144318,505763687.89280194
4955,2018-10-14 09:15:00,-62202937.13706754,85111176.70068118,-17615793.371537074,2729.286118652807,540952298.8616916
4956,2018-10-14 09:30:00,-126327688.32141401,85087216.5582397,-17596607.47279634,-145668.93086058815,308491503.07020587
4957,2018-10-14 09:45:00,-93770845.77410202,85565776.49456793,-17846240.449489124,-159720.90267137537,323518087.64828104
4958,2018-10-14 10:00:00,60068104.98880618,85893820.01419629,-18031488.62565144,-15423.22978900733,645898456.2858756
4959,2018-10-14 10:15:00,82817873.55564205,86398240.7132219,-18293358.890767172,-13319.926522392994,671797637.2190884
4960,2018-10-14 10:30:00,117377081.37583295,86750993.33591512,-18478502.45260053,-14596.542327666502,704073329.4048605
4961,2018-10-14 10:45:00,139851618.0119312,86988107.6471477,-18602871.560852822,-16330.752278556354,722591538.7981273
4962,2018-10-14 11:00:00,166140298.82073504,87712633.63534847,-18978322.102730636,-17852.59771454798,745387726.2352347
4963,2018-10-14 11:15:00,177599450.70560244,88173823.52885084,-19216742.335492335,-17627.412735108293,755747019.6682372
4964,2018-10-14 12:00:00,119039343.30569322,88842864.52026439,-19554564.12928374,-182991.00879065332,503907018.7216477
4965,2018-10-14 12:15:00,113716210.49720226,82581621.49290073,-16333927.044004163,-243776.21600413963,432578771.6440591
4966,2018-10-14 12:30:00,262546726.53492582,90639239.20816219,-20493837.291280884,-18336.374216194836,841856538.3105018
4967,2018-10-14 12:45:00,275064405.19298023,90816324.16491985,-20586260.395524215,-20433.2178115629,849067256.2855692
4968,2018-10-14 13:00:00,273701435.15045655,91356230.79533057,-20863781.35574758,-20891.21477719381,847093124.9286804
4969,2018-10-14 13:15:00,286636413.8522137,91706617.23068503,-21048556.575538866,-21946.425764498126,854951140.9036452
4970,2018-10-14 13:30:00,109018113.45959714,91661404.89967836,-21006227.66286647,-243801.73426520085,428823584.43894047
4971,2018-10-14 13:45:00,40017223.85609171,92565976.1230889,-21463989.63683245,-221378.69238281524,384384528.5945912
4972,2018-10-14 14:00:00,169817549.93102208,94670262.11587846,-22560128.712632857,-24233.003515864693,746612800.5797666
4973,2018-10-14 14:15:00,183259940.1626739,96248154.00176412,-23373068.75198151,-21534.16848554254,762687413.6366546
4974,2018-10-14 14:30:00,195622780.81954455,97018462.9290107,-23770564.33598952,-26566.937904163813,768426317.4667659
4975,2018-10-14 14:45:00,193881649.49679303,97426631.45218499,-23980292.56095778,-25176.795705833993,768820454.0009928
4976,2018-10-14 15:00:00,232628430.70334572,99842299.88874193,-25226820.76075639,-24870.0012581755,807700932.3699862
4977,2018-10-14 15:15:00,270098098.30903393,99623789.20524865,-25118484.94427252,-28812.052062617277,838307092.2612767
4978,2018-10-14 15:30:00,94864860.03047657,99649916.93123075,-25113099.505124927,-242625.88506299822,411453958.7406077
4979,2018-10-14 15:45:00,72767712.16168815,99851402.29369332,-25214334.534078192,-231662.20209940593,402848155.6115525
4980,2018-10-14 16:00:00,207391675.267904,100061114.94017375,-25336632.208831985,-21716.275434082992,780310882.6875966
4981,2018-10-14 16:15:00,195510200.78232914,99885615.85296637,-25245093.733784366,-21079.289904565005,772649517.3492508
4982,2018-10-14 16:30:00,175105403.2010728,92646052.39504574,-21519670.145867273,-20082.823670457794,755788691.2937171
4983,2018-10-14 16:45:00,149418204.41962704,99916626.08884344,-25256067.407017242,-9423.495709549452,729848503.2481589
4984,2018-10-14 17:00:00,144227876.636385,99953995.70716928,-25274725.65757867,-7016.680444079024,726738755.5198085
4985,2018-10-14 17:15:00,-1233347.0795262351,99928553.83822802,-25246020.474662792,-195407.49953451834,364365713.7813009
4986,2018-10-14 17:30:00,-964468.1633477523,100371916.29451278,-25474066.74264663,-198561.9874244174,362214368.30145866
4987,2018-10-14 17:45:00,132522432.2898927,100709594.39898436,-25662059.663493738,-8684.036672579146,715272788.7815089
4988,2018-10-14 18:00:00,107577609.33708896,101039810.25833708,-25829195.273397382,-6919.427869369108,691393855.0176655
4989,2018-10-14 18:15:00,59641159.51986533,101629649.4284528,-26127369.438934304,4670.338446637589,648578158.6341082
4990,2018-10-14 18:30:00,9499661.374281017,101922221.87765472,-26272429.90061718,2705.9835593177927,600046436.4043746
4991,2018-10-14 18:45:00,75272097.93793495,102247124.10376965,-26446615.75055803,2148.058917831483,659671480.1963125
4992,2018-10-14 19:00:00,144666903.9178283,102525718.45380966,-26597377.63732099,-1298.6417775424936,721882878.2858735
4993,2018-10-14 19:15:00,230840970.7625895,102715337.32654487,-26704191.794515137,-9329.81186971455,804661390.2681217
4994,2018-10-14 19:30:00,150163540.99900287,102705476.21725202,-26690499.253604814,-237670.82145618025,462695385.7166216
4995,2018-10-14 19:45:00,192755058.82899722,102192869.26835202,-26431472.819627885,-263121.80792933045,474880539.6806021
4996,2018-10-14 20:00:00,370383130.03173876,100557885.43915363,-25609690.119183272,-19773.237331952092,931058849.7406085
4997,2018-10-14 20:15:00,374784816.9564849,102389925.744813,-26552357.675472245,-8426.350100033509,939486127.180944
4998,2018-10-14 20:30:00,406552602.438048,102891669.9840417,-26813825.609965395,-11584.316637034504,969046207.592091
4999,2018-10-14 20:45:00,408842769.09516346,102957742.76735538,-26848049.65595972,-2641.567976100329,972793202.9776198
5000,2018-10-14 21:00:00,429282808.75115657,103270276.49419811,-27010987.683359805,-6484.490820559906,992218695.2231659
5001,2018-10-14 21:15:00,441313357.4231907,103290198.10522059,-27022529.188024413,-3340.3171585166315,1000728676.3929842
5002,2018-10-14 21:30:00,472004285.07706493,103411966.66902599,-27088467.58344134,-16708.316748410758,1026546414.08043
5003,2018-10-14 21:45:00,464786563.6245593,103771270.49637409,-27272472.379726056,-9119.58534428573,1021672113.8959649
5004,2018-10-14 22:00:00,273418360.2846154,102640405.9271263,-26670337.50661499,-274781.7156005805,525532314.7382868
5005,2018-10-14 22:15:00,247324326.04057363,105296917.6638392,-28033733.125345547,-264953.3430417846,503851948.1314793
5006,2018-10-14 22:30:00,374125045.2183375,105713496.7890472,-28261555.97326093,3362.405241903277,936535399.0392519
5007,2018-10-14 22:45:00,312901428.43492895,105978448.68081123,-28391215.192863114,5349.974573592901,881473592.2127756
5008,2018-10-14 23:00:00,232158338.31511924,106401007.05361128,-28599825.433168378,4797.2845524971135,802523171.6933824
5009,2018-10-14 23:15:00,135177761.63712958,106114027.5844586,-28441775.43759908,11289.730466676765,715118846.1447742
5010,2018-10-14 23:30:00,22036475.668839067,105857199.84862517,-28297490.383206125,15165.325777198475,609194912.1881397
5011,2018-10-14 23:45:00,-60760741.83482432,105379195.13651896,-28042731.517767124,11256.382960263618,532698091.77192634
5012,2018-10-15 00:00:00,-139214717.79387447,104851647.15682548,-27762960.1114287,10892.18702839103,458906203.1544493
5013,2018-10-15 00:15:00,-215652279.09538582,104701387.46180804,-27677440.057801623,13386.220528550599,388019916.56774616
5014,2018-10-15 00:30:00,-290375369.12212855,104479941.69097294,-27555494.372547694,17160.984827691846,320454431.73406494
5015,2018-10-15 00:45:00,-353130784.3880847,104172618.84064156,-27390672.930687796,22427.864898324293,263048023.0073689
5016,2018-10-15 01:00:00,-398929636.60570085,103691242.93130009,-27138169.257140208,19873.88766617435,218930908.333485
5017,2018-10-15 01:15:00,-435757134.1076535,97753916.40797321,-24080700.369401745,19998.41621085191,187058182.7073761
5018,2018-10-15 01:30:00,-470641248.46679854,102381855.99155629,-26460212.788375042,25356.975119136787,156203560.69059634
5019,2018-10-15 01:45:00,-501746341.0162253,102399913.72908975,-26466144.237146795,28949.184741547364,126739738.12090732
5020,2018-10-15 02:00:00,-524632543.2162791,97261982.19186947,-23821298.403598443,28286.674294132128,106099669.97342528
5021,2018-10-15 02:15:00,-536455423.18672466,101508514.58502601,-26003964.571919546,30983.622501773207,95241892.98693298
5022,2018-10-15 02:30:00,-560644015.9080558,101216829.03598693,-25851356.129277844,1395.7462271220977,46039467.17968623
5023,2018-10-15 02:45:00,-565916121.232357,101223811.0553717,-25854377.15491279,5236.612305534888,46475530.03046387
5024,2018-10-15 03:00:00,-558969456.7033349,101034864.73530495,-25757944.55529875,30510.529776382013,76571387.42271045
5025,2018-10-15 03:15:00,-567404926.5521299,101401196.11531289,-25945434.470290802,31718.00634253815,69173911.46625903
5026,2018-10-15 03:30:00,-569418214.6037364,101516912.75708565,-26004729.48485062,30656.403620665027,67071237.9646516
5027,2018-10-15 03:45:00,-574445688.0499741,101368557.0232132,-25927889.72382897,30687.766536695384,62208360.05958734
5028,2018-10-15 04:00:00,-580301941.5583438,101615551.8951528,-26054284.443172127,31720.325226507703,56891843.83925307
5029,2018-10-15 04:15:00,-578571484.3540822,101634956.38742247,-26064450.46010204,32039.83066165173,58615750.08062094
5030,2018-10-15 04:30:00,-592972215.1352248,101569532.0402241,-26083325.163866546,17475.3981489042,34728502.05516083
5031,2018-10-15 04:45:00,-594807670.6806924,101564956.99512938,-26080773.400685832,20257.964661300502,35575052.34652227
5032,2018-10-15 05:00:00,-576976721.4940845,96739786.47887947,-23601163.83024745,29973.8769450145,60716210.99270654
5033,2018-10-15 05:15:00,-586380347.5595168,101802275.84406602,-26203733.026579235,18487.390489227077,42510299.28407318
5034,2018-10-15 05:30:00,-578784051.5443108,101836300.15901603,-26222051.202428423,16324.797702875638,48253233.78081869
5035,2018-10-15 05:45:00,-539688175.0620642,101928704.38004579,-26273784.246241923,31084.021600780354,95543724.41176422
5036,2018-10-15 06:00:00,-510538880.46362704,97156898.33112617,-23822844.922044724,26452.351089539996,122318553.26054148
5037,2018-10-15 06:15:00,-478226251.6832151,103103094.32934043,-26884387.51991194,29075.70653380176,153527453.26795033
5038,2018-10-15 06:30:00,-454389970.68851465,103217837.81399885,-26945969.58648658,27510.68532024641,175217469.54136115
5039,2018-10-15 06:45:00,-421135252.4524491,103361085.45662096,-27023226.915072247,25136.94200754616,205560623.45040488
5040,2018-10-15 07:00:00,-387137862.92096144,103787896.37336548,-27246396.693110544,25123.557722885493,235839559.271982
5041,2018-10-15 07:15:00,-349148241.60604334,103968097.86911775,-27343169.88159172,21783.441642735856,270466920.98635924
5042,2018-10-15 07:30:00,-326654070.7801469,104029190.50612889,-27377015.13243319,20733.133449855424,292770497.75610566
5043,2018-10-15 07:45:00,-296978582.13206625,104269159.85545966,-27503629.066564884,19230.94376707127,320967512.15197986
5044,2018-10-15 08:00:00,-338560367.3616028,103868740.41098201,-27293245.088804286,-70936.43042072661,179191731.73798907
5045,2018-10-15 08:15:00,-322100517.0638056,104503373.69676708,-27621406.864006445,-78063.40837221232,185707125.0267136
5046,2018-10-15 08:30:00,-240710709.79273993,105546307.8021382,-28166518.683346238,19188.099268128626,369784833.0570132
5047,2018-10-15 08:45:00,-216890597.45966858,105801866.67135791,-28300517.45960283,21215.351113536362,392592351.72250926
5048,2018-10-15 09:00:00,-183735631.60244355,105929773.95455979,-28369874.69060496,18906.347121690513,425563947.35931534
5049,2018-10-15 09:15:00,-125226201.15267576,106503195.0115077,-28671086.301404834,22252.635772442543,480857423.60614383
5050,2018-10-15 09:30:00,-75327907.73646179,106838838.27955261,-28849081.037247427,30926.69551773299,526910447.980959
5051,2018-10-15 09:45:00,-18339863.432196908,107589569.68829781,-29241318.811352994,29939.697370950056,579115814.1957264
5052,2018-10-15 10:00:00,34964165.34813327,99240848.15004213,-24953415.735199858,32086.969218486185,628493343.0676347
5053,2018-10-15 10:15:00,95595240.73996395,97077888.02628385,-23847568.8585236,30828.535597491773,683081123.6389681
5054,2018-10-15 10:30:00,128404209.72730371,94951228.3888937,-22757388.59573916,36137.307427214946,716173801.9770849
5055,2018-10-15 10:45:00,146171300.78320065,85900208.19466554,-18104471.135450102,33423.686916206236,729139138.5445398
5056,2018-10-15 11:00:00,149460295.76954874,77240703.49042606,-13651342.84468452,35670.4835452787,735382597.3402313
5057,2018-10-15 11:15:00,158113879.11102283,96242673.86640853,-23424765.220065773,42794.225378372175,745432931.7696474
5058,2018-10-15 11:30:00,150797984.44989684,98332257.02697761,-24498625.319142718,39842.15466573435,732815732.1411643
5059,2018-10-15 11:45:00,150896156.07536128,83547606.58288164,-16895062.716620915,39802.81283264803,734000132.3687652
5060,2018-10-15 12:15:00,176236163.89215162,97359356.39088348,-24001018.94845799,34802.14105633339,759160882.6798034
5061,2018-10-15 12:30:00,160318956.1422762,87786722.86334848,-19076207.063408617,39482.243843471886,746598348.2903223
5062,2018-10-15 12:45:00,163774341.0791385,86074874.03147152,-18196195.98329852,38817.536133529844,749419026.6616727
5063,2018-10-15 13:00:00,167348855.30134872,69412419.02734014,-9627277.81534793,31495.94130437534,750607421.3126721
5064,2018-10-15 13:15:00,53497430.559204884,68253393.13289268,-9019003.684033128,-189588.9601056275,405143591.80775696
5065,2018-10-15 13:30:00,53751085.38132185,90202475.22603214,-20307186.01021664,-185225.66188405207,396872190.4015473
5066,2018-10-15 13:45:00,209900314.16392657,89253463.15161315,-19835885.744945467,25980.22758014778,788629486.3879952
5067,2018-10-15 14:00:00,225043741.62882686,89180531.86095586,-19800010.928045504,26711.5137715755,803863616.5722374
5068,2018-10-15 14:15:00,238277601.5158878,80812435.55510844,-15497826.064133042,19637.265853021778,814505240.7795305
5069,2018-10-15 14:30:00,264459350.5941501,87628735.33631885,-19006192.36866936,20633.712955050858,839647285.2340807
5070,2018-10-15 14:45:00,288987323.65202117,73760172.33081964,-11876400.005251175,12166.138011190062,859498646.4178513
5071,2018-10-15 15:00:00,316580278.7518528,80927099.10432698,-15565240.819408832,16301.355720917758,886615915.8765187
5072,2018-10-15 15:15:00,308032679.33734876,80759909.41240735,-15478335.989649223,14649.691430293515,878647501.0122077
5073,2018-10-15 15:30:00,311139776.81147593,73513548.67563625,-11751955.479179394,5646.349353367219,878100283.6639367
5074,2018-10-15 15:45:00,266048088.6403599,80916862.19622679,-15554527.161475645,16445.073862447574,839102030.0816718
5075,2018-10-15 16:00:00,216240689.13203943,88293332.13665618,-19342786.757261056,22189.110350079693,793628343.9344252
5076,2018-10-15 16:30:00,27552561.613203857,73133785.2851852,-11526113.383570828,-126855.71562190955,449202730.8176901
5077,2018-10-15 16:45:00,35917762.66969694,80690465.42803387,-15413348.396464119,-186913.0537376177,391031578.89600587
5078,2018-10-15 17:00:00,47130122.25769997,82997214.91279718,-16600807.61084102,56343.11492157537,639208626.4902487
5079,2018-10-15 17:15:00,-93627526.72746623,72868161.25696728,-11379544.777994925,87578.07248451392,515911311.7235418
5080,2018-10-15 17:30:00,-8997856.475228116,87617483.59283602,-18974083.383202147,64194.963224878884,589099820.606969
5081,2018-10-15 17:45:00,96146554.6541086,87955055.32296197,-19159135.91889063,-239033.506750152,416849243.3076136
5082,2018-10-15 18:00:00,104460049.28599651,82899912.93728706,-16560232.120297568,-240858.7128528218,422046337.75703496
5083,2018-10-15 18:15:00,209695749.7701939,88071996.1251288,-19231444.785224084,-14921.263377299543,784419773.3784232
5084,2018-10-15 18:30:00,133212145.18621045,87926649.16572204,-19148441.129609782,1780.8071341729103,716448667.4050571
5085,2018-10-15 18:45:00,181116830.72196454,87940399.16995396,-19160678.863513853,-583.1758277248014,759237665.3296182
5086,2018-10-15 19:00:00,265080943.7590903,83239810.40971231,-16752278.222229593,-9564.1851135271,835323596.0231594
5087,2018-10-15 19:15:00,328240697.6040274,88634063.00561833,-19533289.509307507,-8335.938384934941,895446883.0226274
5088,2018-10-15 19:30:00,393776893.27836305,88585539.9980429,-19566293.736452524,-17841.185982263363,953953915.9249778
5089,2018-10-15 19:45:00,416342331.2080668,88676994.33907144,-19615762.291827317,-21492.13345145028,975670500.1997006
5090,2018-10-15 20:00:00,441317637.526013,83839448.86506079,-17130563.48734584,-25280.614084228135,998702899.7810148
5091,2018-10-15 20:15:00,453487075.96434975,88533132.15637222,-19545781.462404925,-22936.994635299612,1007984650.4221886
5092,2018-10-15 20:30:00,280407403.38119435,88061580.893606,-19284698.228742346,-297635.1929565062,514335250.9529975
5093,2018-10-15 20:45:00,278262480.75162435,88026049.5568309,-19266190.193815425,-287324.45955790457,519557842.2665
5094,2018-10-15 21:00:00,481797199.6039484,83718988.02519904,-17072974.425700497,-18733.907798773587,1034813253.0863842
5095,2018-10-15 21:15:00,482320684.77667165,88630145.69913085,-19598782.16239254,-19061.28779411704,1034859935.4729493
5096,2018-10-15 21:30:00,501016231.5767565,88656617.45373225,-19614411.486321233,-17104.665520276925,1054842534.1264725
5097,2018-10-15 21:45:00,514067441.57395184,88704236.14566499,-19640307.996941533,-15239.060106617473,1066883806.7698152
5098,2018-10-15 22:00:00,518295078.19697696,83880378.68474747,-17159910.511443928,-16510.28387416304,1067304426.4155084
5099,2018-10-15 22:15:00,473027621.0096201,88596921.62394851,-19580690.026800722,-10083.359939656275,1026204585.1085328
5100,2018-10-15 22:30:00,427202577.5482097,88693995.15520303,-19625668.710563205,633.1930541360457,986948113.937302
5101,2018-10-15 22:45:00,355604142.0112691,88461436.68395329,-19501526.05702841,2012.8564548978509,920366500.0415047
5102,2018-10-15 23:00:00,137771771.07427818,82752176.34112988,-16541916.853133425,-248383.00774141916,434455603.68457294
5103,2018-10-15 23:15:00,48159808.43616328,87393408.06093009,-18919172.43218509,-210993.04635572396,389954416.4600745
5104,2018-10-15 23:30:00,69514223.41501398,87139720.17422189,-18790934.777098738,-1871.8728497004972,651912737.4994916
5105,2018-10-15 23:45:00,-136436276.9704403,86329660.02571286,-18352173.53584239,-152015.7933878012,276538364.77924544
5106,2018-10-16 00:00:00,-211773595.28251404,80814502.72371452,-15507662.261309797,-132632.6914721659,233200450.93831134
5107,2018-10-16 00:15:00,-194992445.8412022,85237938.34809811,-17784345.248329233,8116.754807969543,412577502.1031656
5108,2018-10-16 00:30:00,-268723566.3575472,84309652.18361248,-17298986.88119361,10765.545221105465,341197685.0316675
5109,2018-10-16 00:45:00,-325593939.05856985,83544122.39150627,-16899151.30040908,10994.167521474112,287319684.7381433
5110,2018-10-16 01:00:00,-367209920.8938932,77926880.03463545,-14005781.076955754,12710.358970272377,250959414.76061305
5111,2018-10-16 01:15:00,-413502753.2725862,77232986.77681333,-13643926.330723416,17275.60828262975,207394363.25518745
5112,2018-10-16 01:30:00,-447865141.50650394,82087381.77536489,-16136778.5175181,20346.938198081923,174607719.81565064
5113,2018-10-16 01:45:00,-465907268.0725325,81886467.25582041,-16031504.556649959,21712.140944948325,159001296.1179271
5114,2018-10-16 02:00:00,-477733828.0482904,76806283.1485495,-13417550.427388817,20301.172291630195,148998264.40662786
5115,2018-10-16 03:30:00,-561540901.1295129,80838195.97507976,-15482077.065066952,26391.314245220325,73901658.71362507
5116,2018-10-16 03:45:00,-563576421.448885,80687235.71376854,-15404220.220529819,27112.141132688343,72801109.01518837
5117,2018-10-16 04:00:00,-582408979.6128967,75730450.65007274,-12852979.138827356,8650.832114465045,43191313.02523293
5118,2018-10-16 04:30:00,-569625791.2545658,80606760.91875513,-15362179.933004867,29153.088311545074,67793488.14560363
5119,2018-10-16 04:45:00,-567299310.643937,80612558.93053035,-15365412.26963292,30288.663847470612,71314785.44552973
5120,2018-10-16 05:00:00,-579767322.34029,75726972.88951264,-12851474.859319406,10262.890023112768,46097313.22434355
5121,2018-10-16 05:15:00,-569325324.8052496,80642728.12151448,-15380716.87380158,8635.741371020338,51825963.16943456
5122,2018-10-16 05:30:00,-535255208.10171026,80752789.30758472,-15440987.188634094,28124.540802518848,99505258.55551808
5123,2018-10-16 05:45:00,-549759777.7743376,80721675.49261224,-15423430.047993062,3829.6162770897577,66004049.91645447
5124,2018-10-16 06:00:00,-524612796.3723386,76206516.87678738,-13104051.938618694,-6601.747259230361,83232321.90568376
5125,2018-10-16 06:15:00,-453113421.81865996,81349896.81848016,-15756932.3197671,22150.078287294218,177578647.05772194
5126,2018-10-16 06:30:00,-422485903.8278023,81380954.18581884,-15776207.820043612,20777.874596506725,205267384.8909896
5127,2018-10-16 06:45:00,-386180275.75373447,81878916.32133321,-16036220.069309475,16711.496618529076,235202221.08264425
5128,2018-10-16 07:00:00,-347662111.3446495,77200888.57058576,-13634520.472182427,11133.668650388956,270907432.93945533
5129,2018-10-16 07:15:00,-320310425.8435789,82173878.6131583,-16195020.024483355,12749.357363259449,295435314.8413334
5130,2018-10-16 07:30:00,-297707094.57598853,82486773.07198769,-16358376.455291647,9496.747598008551,315930156.223441
5131,2018-10-16 07:45:00,-267811123.51312992,82571343.51575026,-16405093.987884503,9280.424550757385,346485651.6896155
5132,2018-10-16 08:00:00,-254843018.197844,77799453.57846706,-13952365.812641658,7061.816141323517,357512193.7118465
5133,2018-10-16 08:15:00,-219775905.24845827,82756459.53270002,-16505478.565991146,3729.7016975813913,386919082.2635759
5134,2018-10-16 08:30:00,-201151127.59166557,82802877.6979021,-16531359.210224563,3896.1976905160814,406220407.7677904
5135,2018-10-16 08:45:00,-198189042.19254985,83796254.71962969,-17042560.179243315,5436.567156345589,407525834.79974484
5136,2018-10-16 09:00:00,-181403958.35956663,79008723.67205611,-14582197.63233466,8764.582821659413,424864176.5871136
5137,2018-10-16 09:15:00,-124006169.64856523,83885556.50787175,-17096483.59518925,12948.318202931678,478753523.24180526
5138,2018-10-16 09:30:00,-82431424.3560597,84084753.37388337,-17203410.878453646,13772.737537749801,515007462.70441914
5139,2018-10-16 09:45:00,-22791072.742542453,84152902.9106302,-17244887.853768613,21133.754301845853,574170729.5899093
5140,2018-10-16 10:00:00,42535185.81792773,72277520.418556,-11144562.69753127,17504.81343288901,635528827.1157037
5141,2018-10-16 10:15:00,89204348.46193938,69782958.46474035,-9866671.036740683,17236.907337178964,678383283.5633247
5142,2018-10-16 10:30:00,-82917503.75276949,76271037.27972487,-13184850.326559344,28293.802110766148,521041069.04341173
5143,2018-10-16 10:45:00,52937267.248819225,82757002.20996852,-16535154.82989598,31043.700059485855,647273791.9315809
5144,2018-10-16 11:00:00,125537097.68906581,70748830.88600114,-10367323.858749527,22266.837660906287,712872838.1158304
5145,2018-10-16 11:15:00,133274970.50552891,68217608.40077795,-9066380.316198342,21442.0687042667,721768961.9920006
5146,2018-10-16 11:30:00,150221037.74989054,82536647.63965014,-16432320.83085951,25963.217697177297,736953455.1166675
5147,2018-10-16 11:45:00,155745011.38867137,68027111.0368221,-8970832.275316646,22361.172096623966,739288243.9242983
5148,2018-10-16 12:00:00,150256065.64594015,62836954.51764942,-6300999.241750352,34159.697379818506,738374133.7192395
5149,2018-10-16 12:15:00,168485608.25123456,60377157.42984354,-5037923.4935514275,24284.075788736547,750454213.6298556
5150,2018-10-16 12:30:00,163785625.42852053,82414504.04814811,-16370962.87222524,35762.91167237841,746036898.3936756
5151,2018-10-16 12:45:00,182807544.10552445,67430516.77259257,-8666921.929472918,41607.247177129226,764768086.8281878
5152,2018-10-16 13:00:00,143539387.281404,69817759.2337476,-9890418.112078996,42359.88837159532,725872457.069457
5153,2018-10-16 13:15:00,114256621.94443913,74805548.77420735,-12452422.346535629,43012.62256281803,700048893.3683113
5154,2018-10-16 13:30:00,101132800.36428727,75753806.09498656,-12938686.738199959,38088.93788670599,689787259.9430474
5155,2018-10-16 13:45:00,113590972.43884347,75860315.9928392,-12994809.975260308,29455.0054820519,698350156.4148808
5156,2018-10-16 14:00:00,112365839.7997979,78171331.75322102,-14183204.85184493,33403.08414098459,696656962.2649559
5157,2018-10-16 14:15:00,130405531.88610204,68295977.01038714,-9106375.07948765,20726.21979001996,714114351.7123387
5158,2018-10-16 14:30:00,151887535.67238557,80282066.94162375,-15272995.107184477,28212.072572186877,736577952.8840902
5159,2018-10-16 14:45:00,175885147.32951805,75291167.35741514,-12708822.968626566,23611.86156340366,757476767.9985651
5160,2018-10-16 15:00:00,217047009.82608458,70338016.0129512,-10165916.333813095,15974.542117942796,794553645.3601308
5161,2018-10-16 16:00:00,180012490.20209095,63705952.767583266,-6751130.527304115,14775.82181559839,759553426.1186122
5162,2018-10-16 16:15:00,152711289.77379453,68582977.55505586,-9256383.641677765,14865.414763550376,737643799.558929
5163,2018-10-16 16:30:00,132927503.56087278,83388992.96842869,-16868809.35811373,20677.54139856114,720024135.6481555
5164,2018-10-16 16:45:00,118450065.42309658,84238295.62359309,-17304036.65352804,14832.923368029158,699085126.8938951
5165,2018-10-16 17:00:00,42933048.131504446,78788090.43616287,-14492913.949686836,21997.020484225053,627183420.0470543
5166,2018-10-16 17:15:00,13066794.014962856,83754305.95624705,-17043764.312553827,11271.256375706567,602701466.9780077
5167,2018-10-16 17:30:00,72170918.2930732,84012285.87781255,-17182818.569865044,-2417.0723158752385,655169921.0763898
5168,2018-10-16 17:45:00,64296618.880985335,84012784.41388999,-17182227.78779067,-7921.779261321018,645931498.5244372
5169,2018-10-16 18:00:00,74112327.231243,79082120.03149916,-14647503.600882936,-8735.288912024505,658438348.715908
5170,2018-10-16 19:00:00,-430264268.6924441,83232964.32556988,-16727865.237409893,-67116.68188240548,103500942.82859428
