,CreationTime,principal component 1,InBandwidth
4662,2018-10-11 03:30:00,-541421978.3233728,93162300.99976297
4663,2018-10-11 03:45:00,-545245566.3594588,89037677.24511613
4664,2018-10-11 04:00:00,-551876648.4481333,84149386.61121503
4665,2018-10-11 04:15:00,-554317714.5044225,82251292.42460161
4666,2018-10-11 04:30:00,-559348051.6648289,77889483.2844149
4667,2018-10-11 05:15:00,-539361621.082222,97316361.76023552
4668,2018-10-11 05:30:00,-530670585.97151214,103456956.99197549
4669,2018-10-11 05:45:00,-509201811.39854234,123904732.20861933
4670,2018-10-11 06:00:00,-484039483.39015764,147408591.52054408
4671,2018-10-11 06:15:00,-453728455.6484693,174987051.92759338
4672,2018-10-11 06:30:00,-421090890.1996219,205297527.01173183
4673,2018-10-11 06:45:00,-375170272.61787075,247793467.02593705
4674,2018-10-11 07:00:00,-350239754.06852245,270284552.2911023
4675,2018-10-11 07:15:00,-303229840.9999104,314951840.6289947
4676,2018-10-11 07:30:00,-264437591.769696,350125292.24036354
4677,2018-10-11 07:45:00,-222252721.80219245,388224771.59432656
4678,2018-10-11 08:00:00,-197479295.58658078,412036267.2634789
4679,2018-10-11 08:15:00,-151290186.20349926,452269844.0726928
4680,2018-10-11 08:30:00,-112781738.03445138,489023730.0177953
4681,2018-10-11 08:45:00,-54321533.41222512,541234120.6673142
4682,2018-10-11 09:00:00,-8014658.51536624,581879793.4078612
4683,2018-10-11 09:15:00,51665861.59393494,641041623.4263997
4684,2018-10-11 09:30:00,123281509.1948334,708683183.926984
4685,2018-10-11 09:45:00,203385352.0373355,780194315.362319
4686,2018-10-11 10:00:00,285154998.7874114,853756847.656181
4687,2018-10-11 10:15:00,341711502.68191165,908088313.498018
4688,2018-10-11 10:30:00,382416965.2057128,945517766.3269914
4689,2018-10-11 10:45:00,398455336.1258215,961147438.7232348
4690,2018-10-11 11:00:00,414748720.6534392,979630492.0338606
4691,2018-10-11 11:15:00,433095350.4589294,993204572.978542
4692,2018-10-11 11:30:00,429679030.72055656,991124350.9926367
4693,2018-10-11 11:45:00,452333015.6632314,1009551898.2386744
4694,2018-10-11 12:00:00,493584067.30278695,1046085862.1812432
4695,2018-10-11 13:15:00,544704994.2694321,1089332720.9230182
4696,2018-10-11 13:30:00,525996592.6291665,1070229122.4091727
4697,2018-10-11 13:45:00,545714960.2724283,1093295930.8485448
4698,2018-10-11 14:00:00,554748615.7303495,1100856618.9821043
4699,2018-10-11 14:15:00,552186335.7843784,1096635262.004461
4700,2018-10-11 14:30:00,566433552.9216993,1112186654.1062186
4701,2018-10-11 14:45:00,594262506.941702,1135643059.8160832
4702,2018-10-11 15:00:00,615243468.8370179,1161838490.449467
4703,2018-10-11 15:15:00,619434860.8129487,1159976809.9024885
4704,2018-10-11 15:30:00,617664427.258724,1158403750.4184728
4705,2018-10-11 15:45:00,585523505.2987102,1132814202.979548
4706,2018-10-11 16:00:00,547378039.7216779,1093701373.3831706
4707,2018-10-11 16:15:00,504944890.87429994,1058240080.6167961
4708,2018-10-11 16:30:00,465968086.5048426,1019930291.0008186
4709,2018-10-11 16:45:00,418075874.2270407,979892299.7130443
4710,2018-10-11 17:00:00,382400938.4182186,943110721.6782527
4711,2018-10-11 17:15:00,332134950.1181793,892553229.3290149
4712,2018-10-11 17:30:00,291528875.21153975,860792117.1253095
4713,2018-10-11 17:45:00,262635307.12602007,830665203.5485008
4714,2018-10-11 18:00:00,212966722.27262595,788519715.5479712
4715,2018-10-11 18:15:00,113348223.8762023,694753694.3901516
4716,2018-10-11 18:30:00,122967834.21852754,707029314.3489218
4717,2018-10-11 18:45:00,216826152.71866414,794660638.7097968
4718,2018-10-11 19:00:00,283654422.5869682,857025118.887257
4719,2018-10-11 19:15:00,340023808.9902856,910186322.1333684
4720,2018-10-11 19:30:00,417623747.1821585,978293698.1906947
4721,2018-10-11 20:00:00,474206906.5325509,1030780802.5371706
4722,2018-10-11 21:15:00,532819941.26504505,1081596669.7118402
4723,2018-10-11 21:30:00,561347117.2202557,1109917621.2830012
4724,2018-10-11 21:45:00,570418885.9549704,1117296761.214143
4725,2018-10-11 22:00:00,585392045.6667945,1130588634.4091492
4726,2018-10-11 22:15:00,574398092.635839,1116881049.0837598
4727,2018-10-11 22:30:00,556468923.1471988,1102889734.5070775
4728,2018-10-11 22:45:00,490479093.827885,1043348179.6915354
4729,2018-10-11 23:00:00,404094019.1639651,964769339.5451287
4730,2018-10-11 23:15:00,319807342.7488949,884960250.6280481
4731,2018-10-11 23:30:00,198411387.50172588,775106373.687101
4732,2018-10-11 23:45:00,76217308.0060761,663174294.4230621
4733,2018-10-12 00:00:00,-151433548.21840104,507650264.6316554
4734,2018-10-12 00:15:00,-210605799.12300435,442200415.85210234
4735,2018-10-12 00:30:00,-253975423.5792174,391460688.9158814
4736,2018-10-12 00:45:00,-352975053.2972234,190003758.43273044
4737,2018-10-12 01:00:00,-402375949.02146345,157907543.15657458
4738,2018-10-12 01:15:00,-400629944.55362755,240577282.16599408
4739,2018-10-12 01:30:00,-431814697.8549532,209084713.33666107
4740,2018-10-12 01:45:00,-456527355.7941219,184403101.0365903
4741,2018-10-12 02:00:00,-480762976.43254584,159965335.71705756
4742,2018-10-12 02:15:00,-524869600.3736341,78090892.11024344
4743,2018-10-12 02:30:00,-541568818.4353108,71524396.82864147
4744,2018-10-12 02:45:00,-523845277.22005284,117052206.01887196
4745,2018-10-12 03:00:00,-539800771.8314295,100762598.70182018
4746,2018-10-12 03:15:00,-546908130.8869903,93534979.6646954
4747,2018-10-12 03:30:00,-550421669.184531,90015991.89716375
4748,2018-10-12 03:45:00,-556040247.3887489,84308508.98427565
4749,2018-10-12 04:00:00,-560454709.3415307,79711411.5445157
4750,2018-10-12 04:15:00,-579206790.6743703,50065580.32708839
4751,2018-10-12 04:30:00,-580623451.3754377,50143233.59308454
4752,2018-10-12 04:45:00,-576330737.7571226,52267367.369018
4753,2018-10-12 05:00:00,-558344550.0766644,81939689.97059312
4754,2018-10-12 05:15:00,-551183351.4732195,89084189.78454182
4755,2018-10-12 05:30:00,-540371348.0733106,100199463.82745342
4756,2018-10-12 05:45:00,-530235901.86991644,110130887.75442404
4757,2018-10-12 06:00:00,-507555668.57844895,132687838.0197283
4758,2018-10-12 06:15:00,-476448049.58728343,163647847.92945272
4759,2018-10-12 06:30:00,-490915619.370513,112603926.08022292
4760,2018-10-12 06:45:00,-464009702.76333416,131848264.13353366
4761,2018-10-12 07:00:00,-390461345.3218214,250741137.14251745
4762,2018-10-12 07:15:00,-359733664.43405455,281785188.32841605
4763,2018-10-12 07:30:00,-332484083.19826233,309115991.5374665
4764,2018-10-12 07:45:00,-311638245.71000296,330371018.92646116
4765,2018-10-12 08:00:00,-277827201.32421863,364989238.66195273
4766,2018-10-12 08:15:00,-324934954.8280368,221037071.25274032
4767,2018-10-12 08:30:00,-298793785.89960724,236242851.789136
4768,2018-10-12 08:45:00,-195017710.5841314,448794914.03033406
4769,2018-10-12 09:00:00,-176560677.92691526,467342688.9068215
4770,2018-10-12 09:15:00,-113256226.43660595,530881489.873609
4771,2018-10-12 09:30:00,-56730131.06139843,588347599.1489671
4772,2018-10-12 09:45:00,4916310.352762548,650914697.8112671
4773,2018-10-12 10:00:00,73606765.37685457,719740628.1715232
4774,2018-10-12 10:15:00,7325740.488634217,452767223.26932687
4775,2018-10-12 10:30:00,53963924.82864136,479263284.2402868
4776,2018-10-12 10:45:00,207989333.05241013,857323290.0401317
4777,2018-10-12 11:00:00,211610424.96048695,861866215.7833341
4778,2018-10-12 11:15:00,195518283.61095783,845757574.7520407
4779,2018-10-12 11:30:00,212631476.74454704,864242763.1571133
4780,2018-10-12 11:45:00,232462549.46635616,885186244.697146
4781,2018-10-12 12:00:00,219168838.96371365,873552800.2315142
4782,2018-10-12 12:15:00,92879893.56279153,491504189.6369719
4783,2018-10-12 12:30:00,102138639.15790956,497928962.0474007
4784,2018-10-12 12:45:00,251343627.43300176,903432295.9810383
4785,2018-10-12 13:00:00,257349430.73834056,910500938.8712953
4786,2018-10-12 13:15:00,245925563.09312865,898693863.2326523
4787,2018-10-12 13:30:00,253560903.02783912,907024831.7730954
4788,2018-10-12 13:45:00,271588279.3344286,924084661.6167867
4789,2018-10-12 14:00:00,287831973.70476985,942238226.7863216
4790,2018-10-12 14:15:00,167641704.0923104,538545616.7404388
4791,2018-10-12 14:30:00,189849345.38507044,551386250.0215591
4792,2018-10-12 14:45:00,377015149.5027058,1034492777.9749092
4793,2018-10-12 15:00:00,400007344.9869111,1057388020.6120774
4794,2018-10-12 15:15:00,375260664.21049035,1031606982.4056096
4795,2018-10-12 15:30:00,423949327.6140188,1083317219.6524127
4796,2018-10-12 15:45:00,413308605.4710531,1072668246.5064057
4797,2018-10-12 16:00:00,372372526.0142504,1030423054.2608457
4798,2018-10-12 16:15:00,192701583.4373007,567751004.7267603
4799,2018-10-12 16:30:00,184258701.03597897,564861401.7551838
4800,2018-10-12 16:45:00,334638227.3838287,994538836.6888912
4801,2018-10-12 17:00:00,319214230.12482864,979179348.7159953
4802,2018-10-12 17:15:00,272607081.1734425,932764869.0774422
4803,2018-10-12 17:30:00,248498336.99271193,906991002.3833393
4804,2018-10-12 17:45:00,218374843.42689025,876451021.9569384
4805,2018-10-12 18:00:00,176371207.03259173,835335595.3921525
4806,2018-10-12 18:15:00,-3163435.441940047,439774523.42965615
4807,2018-10-12 18:30:00,-23285892.367763225,420695269.7660503
4808,2018-10-12 18:45:00,173536936.96604306,834241917.0864303
4809,2018-10-12 19:45:00,181870025.10484526,546196674.2615639
4810,2018-10-12 20:00:00,354891004.2457974,1021442986.0156397
4811,2018-10-12 20:15:00,367595928.2178035,1036190639.5947748
4812,2018-10-12 20:30:00,385279040.7743744,1056053030.7223072
4813,2018-10-12 20:45:00,368205598.9031739,1039023323.1758088
4814,2018-10-12 21:00:00,402907614.6125175,1076194926.5289745
4815,2018-10-12 21:15:00,413255060.4650686,1086730039.592976
4816,2018-10-12 21:30:00,273714930.16030234,620419516.6909107
4817,2018-10-12 21:45:00,264282698.58520153,616359450.9426835
4818,2018-10-12 22:00:00,456667990.08516604,1133369061.2942905
4819,2018-10-12 22:15:00,471125839.16751075,1148895142.7211616
4820,2018-10-12 22:30:00,430121816.49855787,1106461137.4145749
4821,2018-10-12 22:45:00,364570040.07134247,1039189930.928089
4822,2018-10-12 23:00:00,264262932.75733384,936787438.1435088
4823,2018-10-12 23:15:00,34724244.09423893,457764706.3367536
4824,2018-10-12 23:30:00,-52338657.535390995,395755404.510973
4825,2018-10-12 23:45:00,-39322533.952997394,621865575.0490439
4826,2018-10-13 00:00:00,-167745235.89693528,257522324.95027432
4827,2018-10-13 00:15:00,-155128224.95952967,449021466.6995296
4828,2018-10-13 00:30:00,-226339388.831027,380825879.06655145
4829,2018-10-13 00:45:00,-287326423.92805094,325207002.6354815
4830,2018-10-13 01:00:00,-344299648.8188009,273314661.9092273
4831,2018-10-13 01:15:00,-388234172.42943096,232359040.32665223
4832,2018-10-13 01:30:00,-427940799.3636956,196024138.44827095
4833,2018-10-13 01:45:00,-459081054.0332407,168999089.9910565
4834,2018-10-13 02:00:00,-479542831.25248355,147372004.90485245
4835,2018-10-13 02:15:00,-497646092.77096444,129351599.31013288
4836,2018-10-13 02:30:00,-519020100.7164684,110519089.36994608
4837,2018-10-13 02:45:00,-530454299.11454725,103858488.23316088
4838,2018-10-13 03:00:00,-543928440.9254409,91072124.4972923
4839,2018-10-13 03:15:00,-547593801.3142853,87729968.76645832
4840,2018-10-13 03:30:00,-567512644.0834354,48769417.17409229
4841,2018-10-13 03:45:00,-574053306.9748188,43834515.86573184
4842,2018-10-13 04:00:00,-564380201.8433076,71676641.86933929
4843,2018-10-13 04:15:00,-564183088.725722,72491389.33763853
4844,2018-10-13 04:30:00,-567986499.4312224,68744900.00293139
4845,2018-10-13 04:45:00,-583893646.8740777,42242805.87922118
4846,2018-10-13 05:00:00,-577821665.5216155,48904583.59971541
4847,2018-10-13 05:15:00,-570918530.2120337,51698676.43708538
4848,2018-10-13 05:30:00,-545169929.4965781,91579313.69853008
4849,2018-10-13 05:45:00,-554798662.9425993,61795370.82044009
4850,2018-10-13 06:00:00,-530308715.9668738,74949263.10025145
4851,2018-10-13 06:15:00,-461550321.26547545,167226987.21037194
4852,2018-10-13 06:30:00,-426228475.70534587,199909267.554934
4853,2018-10-13 06:45:00,-392498388.1039373,229821155.2899021
4854,2018-10-13 07:00:00,-357421853.46884006,262440672.88354707
4855,2018-10-13 07:15:00,-321657715.0669035,294664448.5016397
4856,2018-10-13 07:30:00,-286490860.4570203,328866818.3358002
4857,2018-10-13 07:45:00,-318712002.1757138,184776282.1377549
4858,2018-10-13 08:00:00,-285627049.07736593,205627891.9045343
4859,2018-10-13 08:15:00,-171504270.77391744,429987447.5034651
4860,2018-10-13 08:30:00,-138759516.819145,465705642.82999474
4861,2018-10-13 08:45:00,-86779034.58925316,513211117.1378195
4862,2018-10-13 09:00:00,-38815073.89250772,553669044.8493624
4863,2018-10-13 09:15:00,37686163.778312735,623236731.6506829
4864,2018-10-13 09:30:00,108347947.65588829,691260399.8017527
4865,2018-10-13 09:45:00,22919538.101939414,378245441.29505134
4866,2018-10-13 10:00:00,97307992.14063503,495102994.81006485
4867,2018-10-13 10:15:00,116808880.2368811,439494634.659694
4868,2018-10-13 10:30:00,304996170.41339326,870454244.3306168
4869,2018-10-13 10:45:00,316083759.6186138,880451100.1539294
4870,2018-10-13 11:00:00,327404072.9620526,893506903.2382528
4871,2018-10-13 11:15:00,347775900.86803484,911481786.1997764
4872,2018-10-13 11:30:00,187789852.31827632,471360441.5028373
4873,2018-10-13 11:45:00,202621181.9272481,473293323.7261444
4874,2018-10-13 12:00:00,401975252.4548024,959189452.6320764
4875,2018-10-13 12:15:00,407516141.9407182,967689778.1625396
4876,2018-10-13 12:30:00,411382337.1864983,971727452.9544301
4877,2018-10-13 12:45:00,401512221.6838375,961776255.286092
4878,2018-10-13 13:00:00,419824377.74883777,978188180.769206
4879,2018-10-13 13:15:00,418363687.7959912,976638940.3684807
4880,2018-10-13 13:30:00,260000015.31837195,497081577.3559827
4881,2018-10-13 13:45:00,268694832.8973685,502505396.3749757
4882,2018-10-13 14:00:00,418479492.7810811,973032785.871332
4883,2018-10-13 14:15:00,406102951.60680157,958227321.8778404
4884,2018-10-13 14:30:00,376223977.14735305,935920800.924756
4885,2018-10-13 14:45:00,386996548.0092141,949522137.1113547
4886,2018-10-13 15:00:00,406402931.9032037,964806553.6751904
4887,2018-10-13 15:15:00,379858394.8213738,945266979.9420828
4888,2018-10-13 15:30:00,380234119.601392,941556850.4383668
4889,2018-10-13 15:45:00,370655346.3100772,933246667.9391336
4890,2018-10-13 16:00:00,182810995.88921523,462779276.81351966
4891,2018-10-13 16:15:00,165593600.88791472,456089147.01912284
4892,2018-10-13 16:30:00,291747307.76074094,859667818.94766
4893,2018-10-13 16:45:00,258359415.32787913,831706895.1250664
4894,2018-10-13 17:00:00,111943759.03680517,690092277.6037978
4895,2018-10-13 17:15:00,71366818.67144522,661113725.6946707
4896,2018-10-13 17:30:00,35841664.04080472,626420183.7131647
4897,2018-10-13 17:45:00,31213512.933621522,616113599.0029796
4898,2018-10-13 18:00:00,51618167.79556325,636717222.6504626
4899,2018-10-13 18:15:00,90245596.77523902,667493352.0702863
4900,2018-10-13 18:30:00,65612000.49044647,649512210.6078992
4901,2018-10-13 18:45:00,164335591.58056185,736939613.6717626
4902,2018-10-13 19:00:00,261425069.5698709,823831380.3047558
4903,2018-10-13 19:15:00,327308855.47100335,883023285.0937626
4904,2018-10-13 19:30:00,220803055.69635472,482644040.49182296
4905,2018-10-13 19:45:00,259207222.13910002,506966491.5384462
4906,2018-10-13 20:00:00,440351189.48295456,999393473.9711623
4907,2018-10-13 20:15:00,438749789.5045028,999185394.6512678
4908,2018-10-13 20:30:00,499948808.6082232,1056493254.6211928
4909,2018-10-13 20:45:00,477421318.36623555,1033296191.1884028
4910,2018-10-13 21:00:00,464293734.5163283,1017433323.8002003
4911,2018-10-13 21:15:00,453563632.8582498,1007202233.9519619
4912,2018-10-13 21:30:00,475945885.17482543,1028479072.5130336
4913,2018-10-13 21:45:00,498965235.18279296,1054355541.1396344
4914,2018-10-13 22:00:00,328467555.49403536,553099520.6665635
4915,2018-10-13 22:15:00,335100696.7229244,545376192.0173017
4916,2018-10-13 22:30:00,486238275.4206754,1038519836.0256627
4917,2018-10-13 22:45:00,419767427.17844784,977999616.3438042
4918,2018-10-13 23:00:00,352089382.63538253,916887778.6338582
4919,2018-10-13 23:15:00,251461594.17978415,831896113.1073849
4920,2018-10-13 23:30:00,133556702.90322055,768252809.0546367
4921,2018-10-13 23:45:00,33898903.659931526,625597470.7551508
4922,2018-10-14 00:00:00,-54711331.21921761,539245354.5902811
4923,2018-10-14 00:15:00,-128813348.21440378,473103167.617439
4924,2018-10-14 00:30:00,-204488843.5527858,402225030.9029678
4925,2018-10-14 00:45:00,-275169569.46427834,337799394.7543156
4926,2018-10-14 01:00:00,-329215943.77139133,289511747.40999436
4927,2018-10-14 01:15:00,-379839024.62045056,241469205.88414785
4928,2018-10-14 01:30:00,-418830363.4650523,203305485.60756877
4929,2018-10-14 01:45:00,-451917403.96344644,173092531.55302778
4930,2018-10-14 02:00:00,-476323165.6705987,151620297.71542794
4931,2018-10-14 02:15:00,-494796841.2070278,135164960.20337892
4932,2018-10-14 02:30:00,-531254674.8788124,65935637.87110625
4933,2018-10-14 02:45:00,-542956276.6114035,60358388.37212768
4934,2018-10-14 03:00:00,-535766566.67587024,96884940.56799597
4935,2018-10-14 03:15:00,-546413835.2436979,88222390.61735912
4936,2018-10-14 03:30:00,-553149404.7151351,82190645.02938998
4937,2018-10-14 03:45:00,-559060091.4583426,75602633.27372581
4938,2018-10-14 04:00:00,-562281385.1003499,73164426.55699971
4939,2018-10-14 04:15:00,-565681113.625977,70704437.08061714
4940,2018-10-14 04:30:00,-586991457.8460022,41418435.14566744
4941,2018-10-14 04:45:00,-585772977.9294564,41788611.843791656
4942,2018-10-14 05:00:00,-565299454.7608707,70333420.2586879
4943,2018-10-14 06:00:00,-539895724.1117661,68816383.57194866
4944,2018-10-14 06:15:00,-483146033.6024774,147086800.5538681
4945,2018-10-14 06:30:00,-454955871.5850641,173835734.32264856
4946,2018-10-14 06:45:00,-422784346.3007484,203821886.17941767
4947,2018-10-14 07:00:00,-382445088.4451406,240335190.85466865
4948,2018-10-14 07:15:00,-348309363.7493643,270141447.5648061
4949,2018-10-14 07:30:00,-376135599.57381284,157796976.26252985
4950,2018-10-14 07:45:00,-351047277.97947,170261442.82695702
4951,2018-10-14 08:00:00,-261831213.0648241,354008055.7609562
4952,2018-10-14 08:15:00,-218793856.03563383,393141280.6753297
4953,2018-10-14 08:30:00,-176869770.46014953,425824535.0676465
4954,2018-10-14 09:00:00,-95854360.44292808,505763687.89280194
4955,2018-10-14 09:15:00,-62202937.137067296,540952298.8616916
4956,2018-10-14 09:30:00,-126327688.3214138,308491503.07020587
4957,2018-10-14 09:45:00,-93770845.77410184,323518087.64828104
4958,2018-10-14 10:00:00,60068104.98880627,645898456.2858756
4959,2018-10-14 10:15:00,82817873.55564219,671797637.2190884
4960,2018-10-14 10:30:00,117377081.37583302,704073329.4048605
4961,2018-10-14 10:45:00,139851618.0119314,722591538.7981273
4962,2018-10-14 11:00:00,166140298.82073525,745387726.2352347
4963,2018-10-14 11:15:00,177599450.7056027,755747019.6682372
4964,2018-10-14 12:00:00,119039343.3056935,503907018.7216477
4965,2018-10-14 12:15:00,113716210.49720243,432578771.6440591
4966,2018-10-14 12:30:00,262546726.53492603,841856538.3105018
4967,2018-10-14 12:45:00,275064405.19298035,849067256.2855692
4968,2018-10-14 13:00:00,273701435.15045655,847093124.9286804
4969,2018-10-14 13:15:00,286636413.8522138,854951140.9036452
4970,2018-10-14 13:30:00,109018113.45959742,428823584.43894047
4971,2018-10-14 13:45:00,40017223.85609182,384384528.5945912
4972,2018-10-14 14:00:00,169817549.93102238,746612800.5797666
4973,2018-10-14 14:15:00,183259940.162674,762687413.6366546
4974,2018-10-14 14:30:00,195622780.81954488,768426317.4667659
4975,2018-10-14 14:45:00,193881649.4967933,768820454.0009928
4976,2018-10-14 15:00:00,232628430.70334598,807700932.3699862
4977,2018-10-14 15:15:00,270098098.30903393,838307092.2612767
4978,2018-10-14 15:30:00,94864860.03047669,411453958.7406077
4979,2018-10-14 15:45:00,72767712.1616883,402848155.6115525
4980,2018-10-14 16:00:00,207391675.26790404,780310882.6875966
4981,2018-10-14 16:15:00,195510200.7823292,772649517.3492508
4982,2018-10-14 16:30:00,175105403.20107284,755788691.2937171
4983,2018-10-14 16:45:00,149418204.41962716,729848503.2481589
4984,2018-10-14 17:00:00,144227876.63638505,726738755.5198085
4985,2018-10-14 17:15:00,-1233347.0795261064,364365713.7813009
4986,2018-10-14 17:30:00,-964468.1633474045,362214368.30145866
4987,2018-10-14 17:45:00,132522432.2898927,715272788.7815089
4988,2018-10-14 18:00:00,107577609.33708906,691393855.0176655
4989,2018-10-14 18:15:00,59641159.519865476,648578158.6341082
4990,2018-10-14 18:30:00,9499661.374281269,600046436.4043746
4991,2018-10-14 18:45:00,75272097.93793522,659671480.1963125
4992,2018-10-14 19:00:00,144666903.91782844,721882878.2858735
4993,2018-10-14 19:15:00,230840970.76258957,804661390.2681217
4994,2018-10-14 19:30:00,150163540.9990031,462695385.7166216
4995,2018-10-14 19:45:00,192755058.82899734,474880539.6806021
4996,2018-10-14 20:00:00,370383130.0317388,931058849.7406085
4997,2018-10-14 20:15:00,374784816.956485,939486127.180944
4998,2018-10-14 20:30:00,406552602.43804806,969046207.592091
4999,2018-10-14 20:45:00,408842769.09516346,972793202.9776198
5000,2018-10-14 21:00:00,429282808.7511567,992218695.2231659
5001,2018-10-14 21:15:00,441313357.4231908,1000728676.3929842
5002,2018-10-14 21:30:00,472004285.07706493,1026546414.08043
5003,2018-10-14 21:45:00,464786563.6245592,1021672113.8959649
5004,2018-10-14 22:00:00,273418360.28461546,525532314.7382868
5005,2018-10-14 22:15:00,247324326.0405738,503851948.1314793
5006,2018-10-14 22:30:00,374125045.2183377,936535399.0392519
5007,2018-10-14 22:45:00,312901428.434929,881473592.2127756
5008,2018-10-14 23:00:00,232158338.31511936,802523171.6933824
5009,2018-10-14 23:15:00,135177761.63712972,715118846.1447742
5010,2018-10-14 23:30:00,22036475.668839175,609194912.1881397
5011,2018-10-14 23:45:00,-60760741.834823996,532698091.77192634
5012,2018-10-15 00:00:00,-139214717.7938743,458906203.1544493
5013,2018-10-15 00:15:00,-215652279.0953855,388019916.56774616
5014,2018-10-15 00:30:00,-290375369.1221282,320454431.73406494
5015,2018-10-15 00:45:00,-353130784.3880845,263048023.0073689
5016,2018-10-15 01:00:00,-398929636.60570043,218930908.333485
5017,2018-10-15 01:15:00,-435757134.1076529,187058182.7073761
5018,2018-10-15 01:30:00,-470641248.46679825,156203560.69059634
5019,2018-10-15 01:45:00,-501746341.016225,126739738.12090732
5020,2018-10-15 02:00:00,-524632543.2162787,106099669.97342528
5021,2018-10-15 02:15:00,-536455423.18672436,95241892.98693298
5022,2018-10-15 02:30:00,-560644015.9080555,46039467.17968623
5023,2018-10-15 02:45:00,-565916121.2323567,46475530.03046387
5024,2018-10-15 03:00:00,-558969456.7033343,76571387.42271045
5025,2018-10-15 03:15:00,-567404926.5521294,69173911.46625903
5026,2018-10-15 03:30:00,-569418214.603736,67071237.9646516
5027,2018-10-15 03:45:00,-574445688.0499736,62208360.05958734
5028,2018-10-15 04:00:00,-580301941.5583433,56891843.83925307
5029,2018-10-15 04:15:00,-578571484.354082,58615750.08062094
5030,2018-10-15 04:30:00,-592972215.1352243,34728502.05516083
5031,2018-10-15 04:45:00,-594807670.6806921,35575052.34652227
5032,2018-10-15 05:00:00,-576976721.4940841,60716210.99270654
5033,2018-10-15 05:15:00,-586380347.5595165,42510299.28407318
5034,2018-10-15 05:30:00,-578784051.5443103,48253233.78081869
5035,2018-10-15 05:45:00,-539688175.0620638,95543724.41176422
5036,2018-10-15 06:00:00,-510538880.46362686,122318553.26054148
5037,2018-10-15 06:15:00,-478226251.6832145,153527453.26795033
5038,2018-10-15 06:30:00,-454389970.6885144,175217469.54136115
5039,2018-10-15 06:45:00,-421135252.45244867,205560623.45040488
5040,2018-10-15 07:00:00,-387137862.920961,235839559.271982
5041,2018-10-15 07:15:00,-349148241.6060431,270466920.98635924
5042,2018-10-15 07:30:00,-326654070.78014654,292770497.75610566
5043,2018-10-15 07:45:00,-296978582.13206583,320967512.15197986
5044,2018-10-15 08:00:00,-338560367.3616025,179191731.73798907
5045,2018-10-15 08:15:00,-322100517.06380486,185707125.0267136
5046,2018-10-15 08:30:00,-240710709.79273972,369784833.0570132
5047,2018-10-15 08:45:00,-216890597.45966837,392592351.72250926
5048,2018-10-15 09:00:00,-183735631.60244325,425563947.35931534
5049,2018-10-15 09:15:00,-125226201.1526755,480857423.60614383
5050,2018-10-15 09:30:00,-75327907.73646156,526910447.980959
5051,2018-10-15 09:45:00,-18339863.432196658,579115814.1957264
5052,2018-10-15 10:00:00,34964165.3481335,628493343.0676347
5053,2018-10-15 10:15:00,95595240.73996413,683081123.6389681
5054,2018-10-15 10:30:00,128404209.7273041,716173801.9770849
5055,2018-10-15 10:45:00,146171300.78320104,729139138.5445398
5056,2018-10-15 11:00:00,149460295.7695488,735382597.3402313
5057,2018-10-15 11:15:00,158113879.11102316,745432931.7696474
5058,2018-10-15 11:30:00,150797984.44989717,732815732.1411643
5059,2018-10-15 11:45:00,150896156.07536152,734000132.3687652
5060,2018-10-15 12:15:00,176236163.89215213,759160882.6798034
5061,2018-10-15 12:30:00,160318956.14227635,746598348.2903223
5062,2018-10-15 12:45:00,163774341.0791386,749419026.6616727
5063,2018-10-15 13:00:00,167348855.3013487,750607421.3126721
5064,2018-10-15 13:15:00,53497430.55920497,405143591.80775696
5065,2018-10-15 13:30:00,53751085.381322056,396872190.4015473
5066,2018-10-15 13:45:00,209900314.16392648,788629486.3879952
5067,2018-10-15 14:00:00,225043741.62882686,803863616.5722374
5068,2018-10-15 14:15:00,238277601.51588804,814505240.7795305
5069,2018-10-15 14:30:00,264459350.59415036,839647285.2340807
5070,2018-10-15 14:45:00,288987323.6520212,859498646.4178513
5071,2018-10-15 15:00:00,316580278.7518528,886615915.8765187
5072,2018-10-15 15:15:00,308032679.33734894,878647501.0122077
5073,2018-10-15 15:30:00,311139776.8114761,878100283.6639367
5074,2018-10-15 15:45:00,266048088.64036003,839102030.0816718
5075,2018-10-15 16:00:00,216240689.1320396,793628343.9344252
5076,2018-10-15 16:30:00,27552561.613204166,449202730.8176901
5077,2018-10-15 16:45:00,35917762.66969714,391031578.89600587
5078,2018-10-15 17:00:00,47130122.25769999,639208626.4902487
5079,2018-10-15 17:15:00,-93627526.72746609,515911311.7235418
5080,2018-10-15 17:30:00,-8997856.475227915,589099820.606969
5081,2018-10-15 17:45:00,96146554.65410861,416849243.3076136
5082,2018-10-15 18:00:00,104460049.28599662,422046337.75703496
5083,2018-10-15 18:15:00,209695749.77019426,784419773.3784232
5084,2018-10-15 18:30:00,133212145.18621066,716448667.4050571
5085,2018-10-15 18:45:00,181116830.7219646,759237665.3296182
5086,2018-10-15 19:00:00,265080943.7590903,835323596.0231594
5087,2018-10-15 19:15:00,328240697.6040272,895446883.0226274
5088,2018-10-15 19:30:00,393776893.2783631,953953915.9249778
5089,2018-10-15 19:45:00,416342331.2080667,975670500.1997006
5090,2018-10-15 20:00:00,441317637.5260131,998702899.7810148
5091,2018-10-15 20:15:00,453487075.96434957,1007984650.4221886
5092,2018-10-15 20:30:00,280407403.3811944,514335250.9529975
