,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,InBandwidth
2464,2018-09-11 11:45:00,285679619.934138,-8911395.414400347,298463.87887836085,-232.64648184920463,-8330.084629971328,-2640.934616485021,858504008.3303808
2465,2018-09-11 12:00:00,301087732.27404135,-8872994.593117062,277054.1841242372,2087.6104106889393,-9518.983898918703,-2573.33650581142,873649923.2400062
2466,2018-09-11 12:15:00,292310492.20471215,-8894869.461058423,289249.84373938537,-188.91695356335967,-9165.419073812538,-2816.0878115376136,865205369.5839324
2467,2018-09-11 12:30:00,278006826.6259977,-8930518.806773217,309127.3130043761,2023.5328481180932,-12868.092841041338,-3071.440249260663,848438012.9347893
2468,2018-09-11 12:45:00,267948786.91342857,-8955586.617229665,323104.5631636894,3588.6227857770255,-13672.900002894146,-3261.838666519441,839041511.7823378
2469,2018-09-11 13:00:00,252661113.63484913,-8993688.218381297,344348.9549090653,5835.621951830329,-12830.693989759184,-3309.5072417074985,825215615.0162622
2470,2018-09-11 13:15:00,233642154.8157888,-9041087.16588234,370773.7273070622,-1062.2710205784208,-6941.475779881087,-3363.5542398046455,810000304.4925699
2471,2018-09-11 13:30:00,261169540.41946846,-8972478.944066865,332517.2792944718,-11876.647590408993,-5994.848093039537,-3337.3800015150414,831410090.4290358
2472,2018-09-11 13:45:00,282656352.05782396,-8918928.067663476,302660.22833956714,-10593.26150847495,-6710.205962248293,-3324.9260352833485,854565976.7417817
2473,2018-09-11 14:00:00,316721073.7220017,-8834028.001049768,255321.80292727207,-15843.910946724254,-3001.617941018876,-3099.155577670877,888627654.5152303
2474,2018-09-11 14:15:00,346309258.02406824,-8760285.841196934,214206.36586144636,-16165.600211373632,-2134.6361100083705,-3193.279537391366,914410126.51379
2475,2018-09-11 14:30:00,385681904.7171605,-8662155.92336074,159489.99193660557,-26897.944108246546,-1318.1678556431348,-2753.526244005029,946408329.9805744
2476,2018-09-11 14:45:00,425808002.3132617,-8562149.96889459,103730.46770348884,-28791.326205803343,418.27498484204284,-2519.206443095616,984625693.1321721
2477,2018-09-11 15:00:00,477770836.66207874,-8432643.209972322,31522.109889910822,-32455.9788025056,1366.6035096821436,-1994.0508860182988,1031848060.8251708
2478,2018-09-11 15:15:00,497860656.5455183,-8382573.649044899,3605.5008727140817,-33458.72758858592,-1674.3151738332663,-1691.0349327317656,1047886883.6703542
2479,2018-09-11 15:30:00,483482238.14872354,-8418409.500826228,23587.20594584587,-29400.10078351342,-792.7833186923692,-1700.46922561478,1037249016.2963406
2480,2018-09-11 15:45:00,464856827.94789827,-8464829.927473778,49470.223238677805,-26283.551626743403,-1777.035557409913,-1794.9119231403392,1018930173.1192645
2481,2018-09-11 16:00:00,437362538.4023943,-8533353.22975543,87675.38531068678,-27039.934961231153,-958.2160092611192,-1941.162276347696,994286748.1770962
2482,2018-09-11 16:15:00,401284466.4016997,-8623271.492132502,137812.28349211367,-19720.282217498305,-3058.4040523190665,-2112.4743661474363,963294385.1727724
2483,2018-09-11 16:30:00,399021488.3231995,-8628910.743887154,140955.33019149455,-23541.215878695297,-4551.909310759814,-2076.4312936917036,956855778.8302373
2484,2018-09-11 16:45:00,396301169.0988202,-8635689.203845682,144732.54541350785,-30253.749666226173,-5496.932517995629,-1707.6422502672742,949482065.6888283
2485,2018-09-11 17:00:00,389498891.8002205,-8652642.517141761,154185.06642512893,-28651.38501396058,-305.13123034793193,-1638.9077848835416,952707797.3764027
2486,2018-09-11 17:45:00,315220393.2588716,-8837763.177944887,257396.32416019676,-39176.92523073563,1044.312100201616,-925.6481734279089,877211433.3294313
2487,2018-09-11 18:00:00,303670106.6719188,-8866550.275139349,273447.592196841,-36893.57769479313,-897.5340644944334,-713.8729363927466,866712362.0665222
2488,2018-09-11 18:15:00,232077495.44769242,-9044979.26920219,372931.63837465964,-36208.746566712114,-33.41512407322904,-1219.0197529016507,799772430.9249363
2489,2018-09-11 18:30:00,247521832.9564647,-9006487.453396058,351470.01137332484,-36744.21632023798,2060.2888540270055,-915.2365738869959,818949489.2425424
2490,2018-09-11 20:15:00,620758766.0157206,-8076270.435418468,-167186.097809216,-64064.39659281955,7069.471212094546,3991.7829358574927,1157241140.5252867
2491,2018-09-11 21:00:00,631883564.0476601,-8048546.628697242,-182639.85826846777,-53297.52171077225,4273.101209755458,3462.512464139594,1171131700.9310071
2492,2018-09-11 21:15:00,646875711.2587552,-8011181.621683574,-203473.51133911565,-54670.13013046141,6515.411754530229,3632.575168651154,1186931047.5416913
2493,2018-09-11 21:30:00,658043219.8102946,-7983349.676909293,-218990.3488635762,-51507.18888515632,7170.642383220099,3777.857551598799,1199591039.60515
2494,2018-09-11 21:45:00,648790271.842812,-8006409.594598919,-206134.85258742416,-56379.43165874633,7917.56276339989,3878.1362360621197,1190139494.3753304
2495,2018-09-11 22:00:00,640064270.0954804,-8028156.989029558,-194009.92107597573,-57411.044598539054,8942.192086891519,4117.127696816655,1180034315.0332985
2496,2018-09-11 22:45:00,509873111.91417223,-8352631.4491410535,-13095.244683354747,-50257.0406802453,6693.545842860436,4832.445723136062,1059291780.1816323
2497,2018-09-11 23:00:00,421070565.371281,-8573953.162642036,110305.00142513558,-46157.59863254363,6680.809031094012,4935.800042639511,978282505.2260816
2498,2018-09-11 23:15:00,319259333.2445733,-8827695.09616653,251779.5932224928,-47827.116796956965,3923.2470352629025,5212.180506598388,877184441.1706263
2499,2018-09-11 23:30:00,201885007.33106473,-9120226.373513889,414884.1486981446,-40697.484968355726,2689.184611457637,4866.888605072613,770485404.4768566
2500,2018-09-11 23:45:00,86782381.09303844,-9407095.355153054,574830.7046996234,-36065.435155106294,3340.4692446765407,4331.279931008632,666111075.2761858
2501,2018-09-12 00:00:00,-32594033.801394396,-9704631.83820376,740750.7971568436,45992.77224770737,-589.9187506423224,3686.6148279164145,630133747.4548621
2502,2018-09-12 00:15:00,-114154138.00588784,-9907900.61566268,854081.1685314759,36605.24246307966,-1142.8476496211351,3237.110088401684,542101214.5715202
2503,2018-09-12 00:30:00,-167416088.57043642,-10040640.440035345,928084.5380015043,17862.994568411283,792.7548393431948,2940.8255217400774,479050054.225396
2504,2018-09-12 00:45:00,-216549454.9875502,-10163093.050128968,996356.0684183444,10463.046434500524,1289.22154577649,2601.369528824173,426204044.39856386
2505,2018-09-12 01:00:00,-334792008.8195547,-10457766.840700531,1160620.7712330816,-85399.4665538945,7448.326389929629,1242.4746934953096,201675435.8638484
2506,2018-09-12 01:15:00,-380313278.9468118,-10571220.103762524,1223879.5437088131,-78426.37136155606,6127.297640392798,897.5856000589357,167402393.38053462
2507,2018-09-12 01:30:00,-368694794.5111607,-10542280.555739833,1207771.5223471648,3688.3968292428813,1563.1433086736545,1297.6801308750473,273128231.95988023
2508,2018-09-12 01:45:00,-401500734.2217079,-10624042.065597264,1253357.8589315633,3150.3930574151686,1363.812374507875,1025.5921553729434,240302695.40592003
2509,2018-09-12 02:00:00,-437116215.69668394,-10712806.04401615,1302848.9520164793,3922.1605025461104,287.561802159048,716.3550028140828,203919059.8856512
2510,2018-09-12 02:15:00,-495296648.27737427,-10857798.678342553,1383675.2013154607,-41232.79409508852,2863.7314172099127,74.67496900952065,95708709.48417208
2511,2018-09-12 02:30:00,-513582103.07945937,-10903372.333948603,1409086.8836421415,-35610.69436840146,2394.870603320503,-72.9543959799943,85409454.68992653
2512,2018-09-12 02:45:00,-498666003.4058005,-10866205.48476778,1388377.6565272447,4207.84977355622,-516.1350029768516,230.39154210368454,142087812.79183227
2513,2018-09-12 03:00:00,-514112985.2264908,-10904703.690657038,1409842.497411896,4060.8604931627806,-1047.5268617066702,93.52297807281428,126047487.54813232
2514,2018-09-12 03:15:00,-524438394.46747094,-10930437.599720664,1424190.7055360219,4426.875711251204,-1449.9334332449098,13.888333911720538,115507793.04060207
2515,2018-09-12 03:30:00,-538511760.5309538,-10965512.601552343,1443747.295867898,5420.700480306102,-1946.3824815670143,-100.71729914560501,101582295.77149022
2516,2018-09-12 03:45:00,-547232073.0650852,-10987246.415271293,1455865.64986485,6974.780492604431,-2694.009657771461,-156.23534576712245,92888886.12335274
2517,2018-09-12 04:00:00,-550693100.5769492,-10995872.065326907,1460674.5874751091,6079.411584529141,-2196.71370986334,-196.44919344205687,89666343.59113824
2518,2018-09-12 04:15:00,-570723412.3696258,-11045789.27957607,1488499.785452294,-12864.905535827205,-364.0656982508778,-466.6999751846835,55900741.50811576
2519,2018-09-12 04:30:00,-570759606.7001772,-11045879.04035907,1488549.1169187662,-15063.076500902504,-475.94608314379826,-444.67987234866035,55131512.79680506
2520,2018-09-12 04:45:00,-558322493.7132229,-11014886.158168655,1471275.1724176547,3776.504252088583,-1522.6267508650344,-303.16362218245746,81494906.53718665
2521,2018-09-12 05:00:00,-561844659.637145,-11023664.452981766,1476169.662137718,4091.742518853842,-1623.405055356675,-349.58747306089316,77999826.01777254
2522,2018-09-12 05:15:00,-552596802.3664435,-11000616.140660034,1463318.8820298512,3826.9290724603857,-1585.6180266753086,-284.18188077888016,87141369.50561999
2523,2018-09-12 05:30:00,-545682667.0634706,-10983384.141080579,1453711.0461245982,3714.85411377524,-1313.37198040823,-261.1154565283887,94410709.25412814
2524,2018-09-12 05:45:00,-530183856.4784092,-10944756.79126248,1432174.2535094963,3916.3816436710795,-1207.9122597465628,-214.4481395032883,109871148.96214764
2525,2018-09-12 06:00:00,-512919607.01254094,-10901729.449651768,1408184.1889238765,4029.157442081802,-982.937914873904,-216.49975606913932,127381177.51323707
2526,2018-09-12 06:15:00,-510945489.0930011,-10896803.232942324,1405427.627624096,-25697.39292102042,1088.5520884061643,-605.5938548758534,100585918.412331
2527,2018-09-12 06:30:00,-490130295.61844766,-10844923.948956132,1376498.931107712,-35435.96022888643,733.3324631294192,-745.5399903410578,108498239.72595792
2528,2018-09-12 06:45:00,-413912188.7764106,-10654975.404995944,1270605.7410577452,5411.170194105008,279.7241791798525,-313.27175242186115,227575166.58632448
2529,2018-09-12 07:00:00,-381886234.7800462,-10575157.68964295,1226102.9349843278,5314.808303762364,1021.9098751385075,-411.09506710387393,260379902.84232008
2530,2018-09-12 07:15:00,-347354828.461098,-10489095.933043094,1178119.1489039261,6284.7997790282125,951.007324960328,-490.5837236599308,294971901.25041
2531,2018-09-12 07:30:00,-316057017.82748795,-10411093.028423041,1134628.3191556095,6509.664133364309,1503.1915178984552,-600.3713040744417,326849218.7151666
2532,2018-09-12 07:45:00,-293749224.6717415,-10355495.716517726,1103629.747340907,6370.658747109932,1537.321605156013,-732.5432289672161,348726780.6523309
2533,2018-09-12 08:00:00,-260123090.34383902,-10271689.800692055,1056903.1318255246,5834.917609397056,2576.5294966224774,-704.90776420807,382976718.7606209
2534,2018-09-12 08:30:00,-258472338.42773998,-10267552.762713278,1054559.6379826393,-105152.84839153211,7623.572084801593,-1723.988082395049,254996542.37774968
2535,2018-09-12 08:45:00,-146117948.63780165,-9987558.031612368,898485.8973399915,10905.144549362862,2324.2040730837366,-769.046169773123,498112800.916708
2536,2018-09-12 09:00:00,-108544099.9878391,-9893913.59232986,846274.2473073388,11677.510507603687,2848.2878542361277,-1040.2139706057762,536550007.4645628
2537,2018-09-12 09:15:00,-57267431.812442034,-9766118.416499335,775022.5759089995,14949.78849713755,2730.069145988836,-1349.7831258899205,588906263.6994917
2538,2018-09-12 09:30:00,-18073455.910139404,-9668437.517110623,720562.5982891656,21874.08307972434,892.2221985104239,-2132.9272492047908,629249383.2034261
2539,2018-09-12 09:45:00,24699999.24052081,-9561834.087341018,661125.4353758384,22114.61434149876,1557.0401544066262,-2987.8566328600796,672994818.2028835
2540,2018-09-12 10:00:00,58882221.955239795,-9476642.560798477,613626.7984069783,23010.38288095445,2036.2315813093712,-3647.351038393145,708179174.6427299
2541,2018-09-12 10:15:00,-58208737.43395336,-9768431.172363475,776258.5551005522,-145658.00860982644,13102.333923654664,-5938.595709214581,398045465.9203116
2542,2018-09-12 10:30:00,-22136787.523913916,-9678528.58639485,726131.0680642831,-150804.53039535324,15951.878750057329,-6280.689192767792,425806117.14939225
2543,2018-09-12 10:45:00,147975993.60606608,-9254597.334636744,489826.8726270338,30021.75862234407,1354.8076844907507,-4125.459408941109,799355008.8824228
2544,2018-09-12 11:00:00,152415151.97300488,-9243533.555049054,483657.97125762334,29345.015693851314,1713.6168367992188,-4431.514307524083,803537755.3345032
2545,2018-09-12 11:15:00,170898276.4892556,-9197468.75341601,457974.87010240136,30978.636850030918,1721.4615529806438,-4270.392290937306,823155132.5647929
2546,2018-09-12 11:30:00,196602282.27249438,-9133406.463888124,422255.51064216613,28006.99905290598,3883.726515805865,-4149.494269438118,849812675.0262197
2547,2018-09-12 11:45:00,216569817.5213946,-9083642.924187459,394511.52093515196,33399.690039675115,2303.6382562501617,-4012.5902157482815,870599477.9159813
2548,2018-09-12 12:00:00,222624988.21374553,-9068553.13616958,386100.4175909658,39870.65949921399,396.6357975295838,-3993.1057151176415,877689742.2659037
2549,2018-09-12 12:15:00,114644308.02738312,-9337624.541158095,536047.0144493341,-185997.3035857043,14747.358833868704,-5788.423256683504,512623879.7798892
2550,2018-09-12 12:30:00,105937315.34072098,-9359326.572062405,548149.9249405782,-177572.2982858899,13800.645031518094,-5908.384657949976,511383057.30872434
2551,2018-09-12 12:45:00,261146004.38014215,-8972548.14146407,332572.693634468,41027.83082687847,1557.6984365715655,-3751.0641342135887,919037705.808051
2552,2018-09-12 13:00:00,285228340.22921807,-8912528.695037214,299109.37804318196,43464.12563470243,1638.059431823939,-3626.9917888989485,943978171.1830828
2553,2018-09-12 13:15:00,281627413.7633999,-8921503.657452114,304114.13833670644,45419.15515272687,533.1824385907843,-3715.8559189046714,940141132.152377
2554,2018-09-12 13:30:00,281971631.2844065,-8920645.551621953,303635.3253130801,44614.272794808196,1966.6537693739717,-3815.359667571556,942491502.6021829
2555,2018-09-12 13:45:00,272768977.84558606,-8943581.455932252,316423.8434651002,46100.90859422346,1894.5524613165678,-4151.020195487371,934575187.8170043
2556,2018-09-12 14:00:00,273057903.0364742,-8942861.743831372,316023.17468717025,47734.50698293889,944.9774082745421,-4133.485046138908,934420191.0032576
2557,2018-09-12 14:15:00,148789727.93218547,-9252521.088532886,488591.5819225985,-202596.18596122702,16963.960298289163,-5941.713108986914,525396206.268536
2558,2018-09-12 14:30:00,191203481.49869978,-9146811.683874052,429648.8850565035,-213841.44319122354,20143.950946883215,-5647.029372516247,557835692.2524097
2559,2018-09-12 14:45:00,361672358.5841521,-8722010.657544628,192888.2699532962,52953.71859061823,2303.129606593425,-3441.640774480883,1028002305.497042
2560,2018-09-12 15:00:00,381349154.01463497,-8672970.92680429,165546.5447962594,54679.62497298373,1921.85037778814,-3303.602635703642,1047563598.0812033
2561,2018-09-12 15:15:00,405169518.1476029,-8613603.53613137,132445.4057013819,53072.076685496184,2607.0739868200403,-3050.3677110210133,1072014515.1388524
2562,2018-09-12 15:30:00,369453044.29669887,-8702619.839509647,182078.19257553684,56814.15956593816,1120.4742305184873,-3370.5259421700825,1036856026.5731275
2563,2018-09-12 15:45:00,349532488.1040738,-8752267.302967183,209759.10107801284,56138.00932526789,1553.395177970404,-3429.9356769286624,1017697195.1493489
2564,2018-09-12 16:00:00,329890838.206925,-8801219.083833784,237051.20391278068,52809.270340483214,2705.3880397679627,-3605.9800065522218,998172114.6648338
2565,2018-09-12 16:15:00,279829361.151692,-8925987.55570167,306618.4212470243,58223.545358295974,-139.5387257081811,-3791.803895167671,948266518.9357473
2566,2018-09-12 16:30:00,104357310.5897043,-9363262.301797865,550340.9095991706,-187186.10886912394,16896.12365664072,-5964.521777298668,497931965.9972994
2567,2018-09-12 16:45:00,68713724.58184136,-9452101.348969445,599881.8954854753,-161426.34448706545,18125.409466434467,-6098.553768989907,488881573.2556917
2568,2018-09-12 17:00:00,146570349.54559663,-9258107.413974676,491794.9904235139,62236.87921856897,-4547.164648427293,-4391.143975160376,811666733.1738582
2569,2018-09-12 17:15:00,120915645.48023419,-9322044.952724421,527441.7202770985,56682.759610688125,-3284.263633799177,-4263.357664165945,784852613.673758
2570,2018-09-12 17:30:00,104134233.15910174,-9363868.555516612,550760.0232987818,54749.52922587171,-3580.8641377939502,-3560.972520855549,766495635.8940482
2571,2018-09-12 17:45:00,69479140.07973455,-9450239.274528835,598917.2267555563,56869.47449262547,-5275.507192408632,-3554.3157751059716,730891553.8653319
2572,2018-09-12 18:00:00,53242144.580111034,-9490710.522156026,621488.856614983,75354.11689952525,-13506.435722857133,-3321.068822747571,714190103.3036464
2573,2018-09-12 18:15:00,-93941503.25213636,-9857498.055373551,825935.6585180615,-94317.69798897093,5380.109159109478,-5465.325015221889,375642329.26437503
2574,2018-09-12 18:30:00,-109548573.50369442,-9896392.440461006,847616.8762825553,-108163.82299117885,4899.471954999494,-5433.270835345377,359606446.21508837
2575,2018-09-12 18:45:00,95131760.18280363,-9386307.100424092,563273.7599188493,63067.28682973538,-7694.984138658153,-2586.569632452389,756565804.3488848
2576,2018-09-12 19:00:00,175463913.6633083,-9186098.606347585,451649.4834249897,71712.4062053493,-8196.125736824646,-1509.3119202294017,840697948.8461846
2577,2018-09-12 19:15:00,208317389.67491361,-9104219.31939254,405998.60024179314,75562.70996283181,-8541.270932407533,-822.3178746438081,875342137.8627424
2578,2018-09-12 19:30:00,235418098.88839594,-9036677.596206563,368341.7772561242,79637.20362943658,-9112.199467038537,-23.207134926372422,903171341.8371947
2579,2018-09-12 19:45:00,269505877.6356808,-8951721.990641313,320975.53120839805,83121.9294418848,-9051.508759235547,525.7439607283864,939281012.437328
2580,2018-09-12 20:00:00,292635333.53972644,-8894078.169128237,288838.0297129698,89189.84886701078,-9917.14428828498,397.1144157610085,964590441.7191012
2581,2018-09-12 20:15:00,160218698.02414006,-9224044.69068705,472726.9919786715,-165314.47983557446,11937.315819871885,-2183.3008907108083,551029561.3537068
2582,2018-09-12 20:30:00,171280650.46304673,-9196475.888154382,457356.9961675201,-162033.8800148251,11486.598169404278,-2110.256784738876,563184174.4792008
2583,2018-09-12 20:45:00,329524949.4840062,-8802141.448261334,237582.48168497416,100890.05766680089,-14180.859421059327,376.77627375624064,1002301687.6411387
2584,2018-09-12 21:00:00,364150683.50158906,-8715844.75292661,189467.92738504344,102808.81187102674,-13200.396250351321,617.1233853451195,1039715828.1563244
2585,2018-09-12 21:15:00,358517636.9944428,-8729884.779739564,197297.4660732123,106880.0668129495,-14785.93890130309,669.719254354835,1034493533.7618756
2586,2018-09-12 21:30:00,353732627.18268603,-8741810.81695308,203947.61053648585,108986.75395324737,-15268.103852736278,682.1227882014921,1030020574.6683576
2587,2018-09-12 21:45:00,373685288.8545208,-8692084.794752494,176225.2499485276,116599.5770337139,-16746.825881197834,1255.7749541456556,1052221721.9206086
2588,2018-09-12 22:00:00,382481982.5651295,-8670160.341452904,164000.1549290176,113717.89329219208,-15903.710101123668,1503.5342834300084,1060238008.4745344
2589,2018-09-12 22:15:00,206414049.06482264,-9108914.53336018,408538.32316171884,-158263.1376160427,6977.649509953581,-597.3416672996793,588350945.9407878
2590,2018-09-12 22:30:00,205641536.17828798,-9110836.88648501,409605.31080687727,-172138.60178442023,10196.73378020007,58.19568290986118,580474182.3106291
2591,2018-09-12 22:45:00,304144475.3733158,-8865396.539530808,272850.2939876094,100303.47906964655,-13043.013349615107,2780.1452544321724,978897545.9019972
2592,2018-09-12 23:00:00,225100131.31648335,-9062396.065823296,382686.363806352,94687.25880758962,-12550.364642728904,2829.237457843859,897583370.1728745
2593,2018-09-12 23:15:00,125856890.51639575,-9309736.985378142,520590.6287558976,89251.10128843994,-12996.679375153937,2974.8709665380406,795493015.7832668
2594,2018-09-12 23:30:00,22488423.70693437,-9567357.648861596,664224.0049494893,77061.25722025365,-10901.426986393173,2680.8416815524843,688547682.0225563
2595,2018-09-12 23:45:00,-71022462.85111941,-9800410.556482298,794159.6875317983,65323.755646281475,-9029.07938323958,2337.0329015507455,591674024.6142986
2596,2018-09-13 00:00:00,19465961.89007856,-9574867.420365356,668373.8014968872,-32652.39412772266,4654.088089256627,3615.8414694513094,608340318.7182533
2597,2018-09-13 00:15:00,-52687445.83296751,-9754694.377160538,768637.7566911253,-30346.586473677464,6322.247110773546,3213.740522642369,542898866.1571258
2598,2018-09-13 00:30:00,-146220453.7042308,-9987806.1121187,898612.2421950944,-24756.94867641564,4339.100207548267,2583.8426163713966,454691030.63284767
2599,2018-09-13 00:45:00,-241384204.65974796,-10224982.376113081,1030853.3550535153,-18049.835356211763,1564.9624521174064,1845.1344290416853,365874359.3491186
2600,2018-09-13 01:00:00,-283623696.64259976,-10330255.477393882,1089549.546679509,-16120.3015365358,681.9677819937626,1606.532767506525,325867654.81666064
2601,2018-09-13 01:15:00,-332256741.73792523,-10451462.91701858,1157129.6587679498,-14678.473374753588,2195.5606758265626,1202.7214896443845,282370808.56276417
2602,2018-09-13 01:30:00,-382307160.07948995,-10576203.423975177,1226680.6263591137,-11085.342047890368,178.3669537283041,830.2525526216638,235230131.23080388
2603,2018-09-13 01:45:00,-477084410.26419735,-10812420.864614982,1358394.279759659,17485.153117052185,-1814.860937252039,-96.11238468232372,183593057.021676
2604,2018-09-13 02:00:00,-503485726.7651812,-10878219.869016366,1395080.045396987,14853.246367151958,-3117.315139269641,-311.03196499550717,151285150.39957044
2605,2018-09-13 02:15:00,-464156352.989849,-10780195.57362679,1340418.9592346384,-6455.700760146603,-697.5338914761929,134.76879778910435,160387852.72230658
2606,2018-09-13 02:30:00,-482167032.9439354,-10825083.18593176,1365446.1779722753,-7031.578282204068,-2245.3541227553155,34.77083025107537,141663930.04827374
2607,2018-09-13 02:45:00,-536168818.3748561,-10959673.567639735,1440492.0897880064,6733.199204684884,-1031.1940772879277,-546.5852583868652,111914629.5273179
2608,2018-09-13 03:00:00,-548375510.0760846,-10990096.470814427,1457455.1687137191,8580.658606035533,-1613.7955828851977,-635.8770823356497,100710191.1180612
2609,2018-09-13 03:15:00,-523545716.15443254,-10928212.239450874,1422949.0719432621,1551.8929414926672,-2272.263756025407,-305.6370763740296,109848098.01687858
2610,2018-09-13 03:30:00,-535261607.93673056,-10957411.918393444,1439230.116036642,3333.161334706113,-2867.3374034699195,-397.15371437075385,99478552.642508
2611,2018-09-13 03:45:00,-549821378.5985671,-10993701.623499075,1459467.958811675,15571.213903772097,-7172.350859899378,-428.7713014053444,85679960.64331171
2612,2018-09-13 04:00:00,-547229148.9243289,-10987238.557667345,1455860.3588461978,4183.40432524962,-2690.224870260356,-481.62584619445266,88266157.00987059
2613,2018-09-13 04:15:00,-552380316.8950413,-11000076.360424465,1463017.5630323326,2469.1552569729984,-2606.184012136048,-515.3415912016991,83630987.55516317
2614,2018-09-13 04:30:00,-577124472.7706552,-11061745.606767546,1497401.2843232225,2118.2160101489676,-884.2443526515493,-830.9527328821328,66798642.12603873
2615,2018-09-13 04:45:00,-574086065.5293667,-11054173.169360725,1493179.4447728663,2692.753365235605,-1116.235282803448,-814.395316383101,69851907.04902638
2616,2018-09-13 05:00:00,-552361579.6601412,-11000029.37977785,1462990.915433374,1091.6980184488034,-2594.8553845713136,-540.0044407102856,82598605.56302698
2617,2018-09-13 05:15:00,-537265526.7760388,-10962405.795277115,1442013.744095869,1179.9634061831737,-2587.1194530804923,-387.7937009512306,97671378.35831624
2618,2018-09-13 05:30:00,-522335871.5538093,-10925196.535395673,1421266.949289425,-444.231355816348,-1669.1999792382098,-283.93042330432354,112115643.62189992
2619,2018-09-13 05:45:00,-506828271.64234287,-10886547.073327988,1399717.4914262695,-1215.2063824472093,-1368.1090778095365,-178.82240773496383,126566225.08112743
2620,2018-09-13 06:00:00,-479547673.28715414,-10818555.45061814,1361807.3056925505,-4613.832533596815,-915.9705728327978,-51.3516867414189,150315736.40731248
2621,2018-09-13 06:15:00,-435101378.3066948,-10707782.615818916,1300045.088339653,-5242.159588267614,690.0843831903,90.07645269881924,194070283.88728943
2622,2018-09-13 06:30:00,-401495529.27692896,-10624026.827840123,1253345.753186442,-8119.572827514166,417.6952666005993,85.7767564923087,223763380.81498235
2623,2018-09-13 06:45:00,-361607348.3972573,-10524613.202413699,1197915.494645764,-13229.210618970252,1348.1462210195657,89.3291440537971,258239838.3280119
2624,2018-09-13 07:00:00,-323273122.30288845,-10429072.885697147,1144645.4864996413,-16275.240482966676,2423.750064510889,3.127375423244287,294323938.244622
2625,2018-09-13 07:15:00,-391960842.67037755,-10600271.635126559,1240113.7233962838,30286.49855602085,-1078.4944711465075,-1228.1979460364068,287211750.04528815
2626,2018-09-13 07:30:00,-385704923.71554446,-10584681.809741262,1231424.2678776216,38328.6352070863,-1959.5666842404387,-1509.9914304248505,302914785.1445789
2627,2018-09-13 07:45:00,-228712889.9738051,-10193400.683684135,1013242.9030789066,-23806.395976752134,2908.6056434367124,-333.0942331724125,378788486.8775002
2628,2018-09-13 08:00:00,-191377410.1579669,-10100349.348421382,961360.3433821904,-27563.508008871482,4731.2674802438905,-311.0160232384603,414285009.3747377
2629,2018-09-13 08:15:00,-321334961.99855477,-10424253.40394207,1141976.11575817,35966.98243000372,-4311.873791287395,-1911.117912833925,365792463.58715546
2630,2018-09-13 08:30:00,-296834169.21694905,-10363197.217579253,1107944.6796790417,68648.80172908644,-3754.5726128023157,-2015.9745086698615,430261354.3027041
2631,2018-09-13 08:45:00,-282640840.88486946,-10327818.85355067,1088211.9188533016,46169.06164628454,-3561.205576118736,-2467.33701557522,416039975.42961437
2632,2018-09-13 09:00:00,-71155847.46391702,-9800723.102195187,794301.8676890599,-29760.513224923634,2568.8651174786755,-1013.1689218699821,523459417.19496953
2633,2018-09-13 09:15:00,-15457567.475852856,-9661907.472399998,716904.7714194987,-28872.994372879497,4220.882409229026,-1263.2024338340177,578009180.4643487
2634,2018-09-13 09:30:00,60041164.2837426,-9473742.648223156,611991.349147628,-32402.92163738943,6042.233659003175,-1570.5408418646734,649514075.1711963
2635,2018-09-13 09:45:00,123210702.59144673,-9316307.583703015,524214.64031338476,-27248.13196765713,3387.9348151272557,-1854.2426366539135,707845431.6842346
2636,2018-09-13 10:00:00,199565704.57520276,-9126008.11538163,418110.1274055804,-33845.05089005452,3921.0114428476163,-2142.451173914435,772110918.445358
2637,2018-09-13 10:15:00,290901834.2685188,-8898373.32592784,291192.12331792247,-31502.568319372138,3726.0091364504556,-1879.7215494297425,863864723.0405581
2638,2018-09-13 10:30:00,4896381.932259731,-9611209.0684148,688685.1903761119,110976.14427933708,-14447.039035702752,-5110.393601174722,751363836.0536287
2639,2018-09-13 10:45:00,6605055.027776025,-9606953.755981114,686317.7995377782,125733.21411326688,-18638.62630421262,-5148.795872820917,765413837.6788684
2640,2018-09-13 11:00:00,293294218.9909201,-8892414.14582927,287875.0023865497,-16647.09463116748,-3364.437156922847,-2440.804038225589,862422930.7053605
2641,2018-09-13 11:15:00,294659799.5190669,-8889010.939362723,285977.82456770306,-15235.087710628875,-1120.8308723689252,-2553.300392081256,869861332.3766526
2642,2018-09-13 11:30:00,303195479.57204324,-8867754.897449065,274153.7108760895,75087.2337583896,30681.936567980607,-3300.9289036475525,882622823.6439557
2643,2018-09-13 11:45:00,314778213.0184715,-8838895.794694321,258076.2755307232,119385.21865013301,50177.860460613425,-3747.8595167873063,895956456.469014
2644,2018-09-13 12:00:00,321980523.86161715,-8820920.504528947,248014.52560915056,-13535.539226070076,-4563.751338780847,-2560.8695377615422,892015576.0150242
2645,2018-09-13 12:15:00,341950943.14700204,-8771147.440173162,220261.42450939308,-19005.053245313473,-3160.0807580097107,-2481.3927040634394,909081829.3857596
2646,2018-09-13 12:30:00,354248040.8972883,-8740499.625176292,203173.62763059244,-19217.555969446203,-4408.011311455911,-2549.795916165909,917431901.0960734
