,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
4011,2018-09-30 00:00:00,-7317327.573928506,76110412.59774457,-11494571.177969217,364320.72763900115,149270.71703805693,619779309.5100031
4012,2018-09-30 00:15:00,-82800187.72908054,80651038.6717265,-13821620.771730829,370164.96701503644,149058.24333749543,551432888.7487199
4013,2018-09-30 00:30:00,-168328351.76272276,80060583.25302833,-13508731.83595275,375988.3041420037,148875.8358867199,474181291.2512762
4014,2018-09-30 00:45:00,-232983523.56536296,79315896.23642178,-13118775.994736189,376466.5220492099,149151.30103454785,414441076.0785719
4015,2018-09-30 02:15:00,-505215544.641399,77547023.5068301,-12182925.886738656,265190.010791414,117395.84306553385,105311812.04637809
4016,2018-09-30 02:30:00,-513182445.6476872,77486922.03408134,-12151155.654795807,270489.6371901384,119001.53442897255,105897757.09818436
4017,2018-09-30 02:45:00,-504260756.86328584,77579468.1651037,-12199522.723404156,888099.2279904757,353175.0433114756,215513854.5745501
4018,2018-09-30 03:00:00,-521734969.6294694,72540544.1007037,-9606177.708677128,890986.2979878567,354143.8518050995,199275872.63644588
4019,2018-09-30 03:15:00,-533089315.52093375,77336577.71737483,-12071495.697263753,896189.5961739366,353884.7974965394,190376581.66445687
4020,2018-09-30 03:30:00,-543683588.8176318,77108950.6344505,-11953287.82577113,894514.8464215619,352761.1543704518,179931536.58683354
4021,2018-09-30 03:45:00,-551915486.1438715,77038127.90129952,-11915975.781706454,897945.9999978808,353757.6974038321,171656536.32439756
4022,2018-09-30 04:00:00,-556165615.2830547,71996948.3207286,-9322897.5252477,898637.1574921466,355087.35616686253,168370335.7355353
4023,2018-09-30 04:15:00,-573737798.2095058,76762508.36336869,-11772058.758880224,298565.0377274118,117160.55758906985,79685392.88990545
4024,2018-09-30 04:30:00,-576406947.6736813,76554057.73073258,-11715456.190628381,298289.54091784847,116864.68460209365,75794686.8361145
4025,2018-09-30 05:15:00,-573839884.4990906,76590693.4147223,-11734662.162569601,10190.270818253577,-4492.15070549729,51589106.94257762
4026,2018-09-30 05:30:00,-564356366.478769,76649543.807966,-11765952.003967613,6825.16612390651,-4325.440710854804,56404861.94662809
4027,2018-09-30 05:45:00,-532760952.7199477,76728283.96305001,-11809846.67775003,28212.31947535739,-7211.039547465144,102483792.41046791
4028,2018-09-30 06:00:00,-509106349.93243843,72284863.37041965,-9527199.422880724,24226.45806564511,-6607.036339419365,123263379.96736635
4029,2018-09-30 06:15:00,-476091124.2710388,77322274.51766847,-12121440.88417458,25417.426767177287,-6350.6098808563,155229940.63117793
4030,2018-09-30 06:30:00,-441146620.93963605,77475986.28147808,-12207443.225003436,21079.595526509336,-5852.038742898817,186249630.55081564
4031,2018-09-30 06:45:00,-404987424.0374746,77606350.44508862,-12278388.083731204,18293.987216141468,-5110.520283224657,219678821.02015632
4032,2018-09-30 07:00:00,-364947266.0580236,73450265.96660215,-10145281.224938285,14542.161919754615,-4557.367072111547,256396490.65205348
4033,2018-09-30 07:15:00,-333358764.83768487,78479091.05242126,-12734953.666354043,14223.301082131957,-3904.7854048032336,285625503.16284484
4034,2018-09-30 07:30:00,-365517413.98993653,78651710.89536607,-12823471.264409719,-68866.51659972439,341.78795336715694,163241386.97421503
4035,2018-09-30 07:45:00,-337568461.9256024,79138908.25485182,-13077048.285673,-78356.11486862395,2040.072933512842,179062751.71757823
4036,2018-09-30 08:00:00,-252357894.45694393,74562141.07469842,-10732430.52797387,4166.8925354834155,-1877.1776538765284,358400412.32257926
4037,2018-09-30 08:15:00,-203712624.7085592,79558017.18588471,-13306996.245296123,5865.200029485424,-1580.256596001424,404463139.28323984
4038,2018-09-30 08:30:00,-167699611.69321954,80040157.61173554,-13558838.93169794,5225.642015222144,-2312.5671489669726,436784602.40331835
4039,2018-09-30 08:45:00,-130697900.45025712,80172621.55592993,-13630954.530784348,2461.7178545290562,-1498.4983791111538,470991085.1499519
4040,2018-09-30 09:00:00,-102013348.41677967,75475116.04470988,-11218177.018171998,-1894.7356536619966,947.7753005702275,499848293.83206034
4041,2018-09-30 09:15:00,-70693319.8790658,81524480.86259592,-14332671.64717512,-1112.2870416752176,-856.753954849339,527944924.5810088
4042,2018-09-30 09:30:00,-156997369.4379263,81394936.2271172,-14256790.561441775,-142687.2473654583,8027.959032580946,283734812.07192475
4043,2018-09-30 09:45:00,-141982705.02470666,81593337.54630233,-14360448.04708281,-151119.36755477305,9395.901195991728,290906138.30322045
4044,2018-09-30 10:00:00,3835973.831571977,77097183.07205331,-12063804.908347748,-12733.893023284985,3472.862276554538,597624157.2116543
4045,2018-09-30 10:15:00,48005037.00970139,82222759.96605116,-14704592.075093692,-12405.275163322844,4567.800133962094,640045553.7365767
4046,2018-09-30 10:30:00,87100974.31808102,82345351.50317499,-14771856.137161056,-15222.680691178019,3902.3407455786883,672042616.7098423
4047,2018-09-30 10:45:00,120074618.26387417,82447654.00247782,-14828025.63161455,-18354.35216282824,2146.7927521912243,699766252.6593816
4048,2018-09-30 11:00:00,137007544.44448084,77705767.54319793,-12391154.903553326,-19038.91019350699,2401.5785314303907,717978394.5843545
4049,2018-09-30 11:15:00,173705654.01689604,82777510.19517346,-15003449.461214948,-16548.814152460658,4097.676211632611,755521820.93072
4050,2018-09-30 11:30:00,70210538.17550209,82660473.85864699,-14932175.275356242,-239964.78233215123,14497.526357660725,391306161.8887949
4051,2018-09-30 11:45:00,84442654.18131469,82796557.6290346,-15003698.889708705,-247717.05769882395,14913.63440578639,398247712.6618992
4052,2018-09-30 12:00:00,232383175.66065213,78426407.8529424,-12772058.170903433,-23859.559540744052,5678.329269828466,806434951.6328603
4053,2018-09-30 12:15:00,247274100.27803978,83443801.61046767,-15354051.430358337,-25075.17165052722,6679.390422803196,821362029.5995878
4054,2018-09-30 12:30:00,240618945.55734807,83568070.43340206,-15417241.972102793,-19869.074356521116,5838.2809562089005,814349288.2362137
4055,2018-09-30 12:45:00,284035144.1987081,83751736.13710663,-15516383.31664659,-26948.23402018818,8285.684475101569,854327370.0518532
4056,2018-09-30 13:00:00,307192013.85989165,79166218.86918488,-13160604.128782999,-32327.327313230162,7990.695489818389,874344503.2275162
4057,2018-09-30 13:15:00,142093641.87867808,83689800.67537153,-15469305.247857036,-261653.9712559937,22457.104248620875,438835426.065492
4058,2018-09-30 13:30:00,139382896.22747773,83783655.46023183,-15517279.678383293,-256770.35223915204,22067.19028897171,442265245.3257784
4059,2018-09-30 13:45:00,284816588.51358414,84623974.30515414,-15965047.868776722,-22793.08342524857,5496.5711350183365,857042789.4814211
4060,2018-09-30 14:00:00,269537195.56772643,79857143.41083261,-13511877.099338213,-29364.94569118532,6913.276384723431,838402895.9630438
4061,2018-09-30 14:15:00,287083929.109103,77949008.14308774,-12532439.329339415,-34183.45204923315,9713.605905572633,855978846.1348523
4062,2018-09-30 14:30:00,317643160.5900439,85364797.70633364,-16349590.244528085,-38814.058824284315,10610.157293700113,884368291.1636344
4063,2018-09-30 14:45:00,334351689.5715231,85421532.38702556,-16380570.908939496,-41290.14986338851,12381.015004155955,901016407.7880193
4064,2018-09-30 15:00:00,349039190.4835878,80588528.73390123,-13896595.887405297,-37634.41824695119,10044.734237216295,914036339.7325953
4065,2018-09-30 15:15:00,349299264.01727074,86490053.73829442,-16931706.537194606,-29810.314543591245,7655.957994229273,915248234.2102431
4066,2018-09-30 15:30:00,183371646.68686318,86760725.09110847,-17053099.705099184,-270534.7153493123,20061.945651664482,466946846.41906464
4067,2018-09-30 15:45:00,202215179.7909346,79528431.53955421,-13335651.46610217,-282302.74026883295,20543.210118586336,472499111.35178727
4068,2018-09-30 16:00:00,329999812.0654259,75993424.43423872,-11531330.660558874,-27260.559538317328,8139.742660388883,901064645.2047606
4069,2018-09-30 16:15:00,302371579.4197598,82408988.7499041,-14827792.966281585,-4631.686532413269,-1064.8432527590921,872765298.4562201
4070,2018-09-30 16:30:00,262797162.10016182,82410966.22494847,-14824536.407523457,12648.945604870178,-5490.220553911594,837400179.7589183
4071,2018-09-30 16:45:00,233303928.43428257,83751060.39993635,-15510558.680735938,-8912.576618027944,835.6560633808308,807062855.4912503
4072,2018-09-30 17:00:00,202716836.56783298,82844782.18019095,-15041172.519661421,-10305.19986470995,-34.603366790843324,776634191.9769398
4073,2018-09-30 17:15:00,39981042.25795348,87429582.40913746,-17381602.012116577,-209200.80307317284,14080.07299587659,386624622.59989387
4074,2018-09-30 17:30:00,22505201.928307496,87486626.29934373,-17409032.762678847,-146301.56557722183,6813.94423893514,435174462.9819543
4075,2018-09-30 17:45:00,6718657.691885142,87452322.55507642,-17389705.31360892,-195178.78066254352,11181.604154249246,365829687.19532144
4076,2018-09-30 18:00:00,100735094.78764747,83138946.7816696,-15181457.35799379,158.9563143574477,-2808.207093349444,685217682.8727309
4077,2018-09-30 18:15:00,83149710.99422605,95570972.23332213,-21573202.504281178,12132.399023220574,-4992.042553606991,671905068.2785361
4078,2018-09-30 18:30:00,5778255.1536884075,96273583.03288637,-21926200.141626436,22807.863231677406,-7807.443041567367,599922150.3928353
4079,2018-09-30 18:45:00,-7901006.717255079,96299858.01439811,-21938238.823329844,20256.45773756213,-8453.756428258506,585818737.7375643
4080,2018-09-30 19:00:00,75357660.18044667,91396287.91733392,-19425371.68502495,9629.156075344772,-5274.416986898776,662494320.0834367
4081,2018-09-30 19:15:00,25633827.663188394,96831204.93585072,-22215197.415087406,-203357.58573169884,9830.382890023957,366824887.9167364
4082,2018-09-30 19:30:00,75823385.49276406,97167570.37420174,-22393588.806990832,-176326.06911906862,5839.75957805215,448017635.60162586
4083,2018-09-30 19:45:00,103083461.72245272,96968901.47729583,-22294375.847415812,-235931.73312940594,12476.12753866244,403743755.05656695
4084,2018-09-30 20:00:00,257179419.99848616,92387713.26810215,-19954859.02279694,1351.6507317570395,-5838.942868039568,829284507.4984572
4085,2018-09-30 20:15:00,296901980.73380554,97054485.85299787,-22359208.75809507,1961.0362315068164,-6783.637993153369,864496707.6925293
4086,2018-09-30 20:30:00,332642375.9170451,97279386.12208264,-22478725.144919563,5102.958209321001,-7697.4392807031645,897402590.3901352
4087,2018-09-30 20:45:00,370060060.3047474,97427977.74137884,-22559178.536364846,6196.942947490505,-7379.666870600633,934791021.8381867
4088,2018-09-30 21:00:00,402048962.77173996,92552576.03349385,-20055267.643499095,989.3056306061512,-5516.334427153749,964506648.922456
4089,2018-09-30 21:15:00,408060676.9089809,97336555.03873643,-22516259.904608067,2291.3809652373525,-7061.25551309747,966310880.9351076
4090,2018-09-30 21:30:00,440020049.3584929,97476573.61647373,-22591715.743832745,3438.640679724532,-6014.547757085742,999461968.0180564
4091,2018-09-30 21:45:00,446364578.44814765,97472264.33359168,-22590184.816504646,-569.007908852202,-8729.310877845774,999604354.4494883
4092,2018-09-30 22:00:00,270805651.1976871,92160141.9449711,-19839388.410763044,-282567.18481395673,12759.231791649816,515966558.53045857
4093,2018-09-30 22:15:00,251364234.0921981,97303253.8876738,-22482333.88152117,-281186.40053743316,11044.950063454828,496031118.2680476
4094,2018-09-30 22:30:00,386755907.4132901,97987740.58359347,-22848861.134423867,-1470.673352499665,-5513.841671654099,945515078.5365779
4095,2018-09-30 22:45:00,307798541.85925555,98107882.87615614,-22902133.55943413,2085.9137489723566,-6524.28116321206,871407355.5192579
4096,2018-09-30 23:00:00,233128210.40773696,92986777.63556163,-20260357.12507159,2138.67653381068,-6005.081369813328,803264559.5162339
4097,2018-09-30 23:15:00,136637680.73828545,97590750.35729514,-22617720.139830984,7267.543845098215,-5931.570869529935,715763645.1318977
4098,2018-09-30 23:30:00,54904082.275186025,97623484.25083947,-22625740.31587475,9958.174946561252,-7875.5588768842645,638163148.2592137
4099,2018-09-30 23:45:00,-3175985.325854281,97468671.42095669,-22539859.32872414,9046.014597018415,-8152.821302693215,582364299.7583451
4100,2018-10-02 03:45:00,-563669390.247208,91188209.55024835,-19370305.601667374,32976.4080559439,-7259.272891807836,75880278.94704093
4101,2018-10-02 04:00:00,-571484574.8929436,86339368.83785222,-16875761.37464359,30948.347298032768,-7177.209850096622,67815841.4254685
4102,2018-10-02 05:45:00,-548086462.588001,92575243.10256164,-20085319.773837708,36605.49851949712,-8369.433274118122,91771856.00055179
4103,2018-10-02 06:00:00,-539117412.3947735,87888967.36455056,-17676190.454082433,35282.11175179347,-8110.080575427615,100739247.65912944
4104,2018-10-02 06:15:00,-534179157.6425766,92967076.27664211,-20288335.623747617,33910.98521381594,-7249.335898001923,105709815.0115162
4105,2018-10-02 06:30:00,-496306843.66623896,93358268.18271346,-20493602.926564828,39310.62583453695,-8743.25292746591,144220909.205748
4106,2018-10-02 06:45:00,-468586778.6142293,93593363.80045226,-20617499.055010017,39093.608939253114,-8186.706001026504,172112548.6041095
4107,2018-10-02 07:00:00,-425158069.10988915,89370265.3459551,-18450292.43844708,37354.618739690544,-7122.531545968666,216007080.36129135
4108,2018-10-02 07:45:00,-309363286.3452214,95363542.33439803,-21545048.24483038,45733.22052659965,-7858.146306290645,333713476.6356385
4109,2018-10-02 08:00:00,-278072036.78510886,90697685.69794261,-19148827.30710624,44433.077334382775,-6839.832456543775,365806491.3485444
4110,2018-10-02 08:15:00,-226099731.79944196,95771707.85573271,-21814831.712487575,42211.572082421175,-5207.8620706312795,417369414.12574095
4111,2018-10-02 08:30:00,-213875936.86438122,96259955.47353591,-22067248.31490439,46499.30873384121,-6384.300707230427,430626630.5031459
4112,2018-10-02 08:45:00,-158730965.61834008,96523156.25098495,-22208554.692963697,49672.43046450454,-6309.199444780747,486903718.1077722
4113,2018-10-02 09:00:00,-111403019.44949622,91857022.10392249,-19813919.004849013,51819.0678485897,-6829.621057075464,534874337.68861294
4114,2018-10-02 09:15:00,-66299992.90428976,97296821.61583409,-22616405.42734598,58843.238227808164,-8380.46476372967,580491062.9243162
4115,2018-10-02 09:30:00,15118336.994030047,97887094.29482159,-22928755.48481282,58403.98297361691,-6860.301699744701,663407317.5530205
4116,2018-10-02 09:45:00,80184693.29838659,97244363.14429499,-22605221.1125023,62606.205693219046,-6795.148787352123,730026952.4490246
4117,2018-10-02 10:00:00,127152714.92600861,91626550.70758763,-19721109.034863766,66112.3140362074,-8378.313849370303,776600188.8214849
4118,2018-10-02 10:15:00,180747989.82497984,96051214.02616096,-22002437.92482603,74808.46022009732,-9982.441739515189,831678925.0915718
4119,2018-10-02 10:30:00,223655191.05643106,95634969.03532524,-21792993.48629592,78173.7760903133,-11210.132499888206,874190329.832594
4120,2018-10-02 12:15:00,374519042.8471076,94773437.36469212,-21366181.74157402,89284.02613403354,-13053.378619029172,1027577037.4472867
4121,2018-10-02 13:00:00,399721272.5089908,89599407.41093946,-18707956.1924964,88982.98981182533,-13190.562151113962,1052659695.462986
4122,2018-10-02 13:15:00,373868405.36943626,94394521.85701764,-21171239.90124812,88907.06188453583,-12771.481834465676,1027274689.241262
4123,2018-10-02 13:30:00,360659157.49562544,94411905.85966553,-21178754.71634771,92090.45342312311,-14365.267578151466,1015004559.1951773
4124,2018-10-02 14:45:00,427212570.6756372,95080828.12729298,-21529939.738389898,120267.66822261839,-26278.284871616474,1078984096.452255
4125,2018-10-02 15:00:00,440527000.7181012,90591515.01656233,-19222576.259785272,114442.48699439567,-23925.70964171762,1092665791.2171657
4126,2018-10-02 15:15:00,468556130.4450733,95420305.30287847,-21708986.749632053,121123.79951143618,-26201.08087230503,1120436431.887733
4127,2018-10-02 15:30:00,467853145.68702763,95690203.63332039,-21847714.273844976,127197.33025676764,-28484.343852678052,1119564852.538875
4128,2018-10-02 15:45:00,425251905.7589388,95775193.21098685,-21886832.21352953,120200.45849962696,-26058.7323161812,1077464617.9615352
4129,2018-10-02 16:00:00,416341678.9497369,91255644.71851076,-19561525.48447986,106329.30190674412,-20560.745880848128,1068665625.6710756
4130,2018-10-02 16:15:00,369781771.6528708,95958910.10131305,-21975345.107972123,90811.97697709782,-14112.227618797493,1021728118.185584
4131,2018-10-02 16:30:00,324379331.9033358,97123524.47815698,-22569398.40040979,86557.3001002032,-13012.28598749141,975833099.6204565
4132,2018-10-02 16:45:00,295715034.67778474,97545082.28274922,-22783109.3289403,87519.00822148695,-14209.76983693785,946836533.448392
4133,2018-10-02 17:00:00,291995630.457059,92902643.3137253,-20395158.46917082,80817.63078863079,-12577.384883931854,941980074.5953507
4134,2018-10-02 17:15:00,247330767.77319327,97701178.81292665,-22858172.971578043,80692.05283557017,-13531.527714978949,896383128.012775
4135,2018-10-02 17:30:00,215499711.2015892,97626878.25455517,-22816529.986964036,77088.462090564,-12310.184589248407,864899448.2469463
4136,2018-10-02 17:45:00,199668773.62255436,97582393.14116535,-22791945.77442817,74279.80590690611,-11300.94648453249,848910075.9092803
4137,2018-10-02 18:00:00,171937094.76666176,92648700.89405124,-20251615.891132683,71973.8980017405,-10912.228622440896,820948352.9244808
4138,2018-10-02 18:15:00,143931035.58331057,97423357.24857293,-22704146.096129194,71574.13962064347,-11509.21390679156,791333405.8573465
4139,2018-10-02 19:00:00,65203837.51875818,92790169.18356515,-20312862.113088757,71533.36113199666,-13543.907000195342,711272380.8363982
4140,2018-10-04 00:00:00,-29870022.816667136,92311039.72877353,-20119824.380031176,34663.64535061499,1012.0977854120205,616959255.3312597
4141,2018-10-04 00:30:00,-175698212.41788352,96047524.03973137,-22025730.97124353,31007.01100351879,149.1896534822432,468545433.5623389
4142,2018-10-04 00:45:00,-244395001.12670183,95307856.20887332,-21637921.048929956,29940.91419082166,-796.6548245746329,399028797.41345984
4143,2018-10-04 01:00:00,-296806204.0814754,90176829.58915299,-18993442.78457296,28458.249213230607,-1780.0313205064788,345771554.0548663
4144,2018-10-04 01:15:00,-347012208.9131521,89236747.04148042,-18504555.50255901,28274.07174462171,-2703.8277610755754,294931272.3296025
4145,2018-10-04 01:30:00,-397328237.15661454,94136901.05222075,-21019220.685085945,31454.281305251912,-4204.656084822569,244154645.1677477
4146,2018-10-04 01:45:00,-432300812.2039583,93818332.75042635,-20851613.86393007,30524.639333619984,-4603.93823201963,208361217.8645874
4147,2018-10-04 02:00:00,-467271979.4095105,88791138.77951147,-18262416.346937556,28537.71452343066,-4625.393607305865,173305943.16797873
4148,2018-10-04 02:15:00,-487785964.7791086,93514038.68571079,-20689135.72444148,30900.589542795493,-5631.34876607283,152468961.5396995
4149,2018-10-04 02:30:00,-500043442.02286583,93206807.76333533,-20529809.431040563,28847.66821746472,-5221.150547273227,139726472.34311256
4150,2018-10-04 02:45:00,-511157304.8344678,93229414.82160044,-20540237.641443048,28544.283458552014,-5409.412716837793,128515514.05350792
4151,2018-10-04 03:00:00,-522943565.6284834,88380738.0455609,-18045349.183001544,27447.6556393753,-5601.929386373908,116730577.32921816
4152,2018-10-04 03:15:00,-533577240.7866419,93203721.0278469,-20524605.13686548,30943.310359527553,-6708.829430696114,106000703.63031782
4153,2018-10-04 03:30:00,-542100076.6153024,92971195.21436033,-20404101.028733194,30319.095060531898,-6407.009849868557,97471372.88458544
4154,2018-10-04 03:45:00,-552134272.1974583,92966309.22097264,-20400505.69609157,31677.33610594223,-7214.095355722049,87464268.34110157
4155,2018-10-04 04:00:00,-555174248.0915996,88069002.46904661,-17881550.611350127,30437.174543652734,-7014.331797093909,84439420.10793148
4156,2018-10-04 05:15:00,-561749781.0407817,92810974.19186503,-20370470.26340619,32970.15976150529,-7894.779469151563,77616260.18733491
4157,2018-10-04 05:30:00,-552509886.382701,92874247.35990255,-20404007.37050628,32731.384581500144,-7583.216246243473,87262529.62617071
4158,2018-10-04 05:45:00,-541557786.30078,92916634.8061102,-20426987.680529553,32842.657382231664,-7576.966837174537,98159710.04392149
4159,2018-10-04 06:00:00,-524241724.4247143,88145519.62573993,-17975126.14285399,32508.015360850495,-7595.0954927123,115471700.87584962
4160,2018-10-04 06:15:00,-491353330.7643502,93097094.55433111,-20525209.13033183,34361.41922854954,-7426.832527013882,148749854.49561518
4161,2018-10-04 06:30:00,-467186861.34037656,93212660.15869819,-20587248.269046865,36549.7067925637,-8205.394721952995,172830708.83499515
4162,2018-10-04 06:45:00,-435361361.17504644,93986198.9729757,-20988501.591157243,37867.063999536316,-8160.520534777919,205015328.3976748
4163,2018-10-04 07:00:00,-410443059.20951486,89168633.6046295,-18513571.906908907,35177.05213097997,-7004.439288920702,230277570.33897665
4164,2018-10-04 07:15:00,-387478290.0055684,94427494.87939468,-21220618.698584605,36708.99796538286,-6849.812131875866,253621826.77470088
4165,2018-10-04 07:30:00,-354722554.45783687,94745569.08489119,-21387732.866004355,36238.6349618119,-5957.389035447929,286813266.1523177
4166,2018-10-04 07:45:00,-317394032.90165025,95200804.34244908,-21625879.971113186,37100.67232144845,-5506.859253182203,324628960.33314383
4167,2018-10-04 08:00:00,-302339381.6509209,90368715.87247986,-19142415.448699567,40253.103272840206,-6779.755128360771,340235938.89521813
4168,2018-10-04 08:15:00,-263118045.51418132,96055448.3843804,-22071264.58925575,41332.68837327559,-6176.05069865442,379738402.8292971
4169,2018-10-04 08:30:00,-249516695.5733924,96164804.98598446,-22128971.084239554,44050.41832280114,-6922.132857052693,393351243.3791163
4170,2018-10-04 08:45:00,-198852807.79866362,96633153.4796211,-22375300.328168135,44483.28933270472,-5944.140066933925,444559766.7951253
4171,2018-10-04 09:00:00,-143098737.956189,91927652.40288153,-19961327.049260393,47413.63846338338,-6301.174227140173,501719969.7655236
4172,2018-10-04 09:15:00,-77112780.95715724,96961714.80728786,-22557399.76012676,53731.868827847975,-6862.681579764752,569115255.3840152
4173,2018-10-04 09:30:00,-7131026.5259120995,97332321.10373014,-22755543.1872584,57440.92635945694,-7193.436539197895,639864720.4125637
4174,2018-10-04 09:45:00,45557020.36337873,84640668.20582086,-16234055.442184497,57878.85650990099,-7445.433391976933,693147625.4935117
4175,2018-10-04 10:00:00,129043426.10086326,87645744.99382451,-17788531.934305694,63300.07670033301,-7954.579312198516,777830499.6856643
4176,2018-10-04 10:15:00,186751956.11863884,85591203.0496122,-16738125.60625672,69327.28569970794,-9461.559755053477,836774880.7978275
4177,2018-10-04 10:30:00,237810924.31333905,85185212.52691218,-16534832.526803756,76748.14665395589,-11208.055312174685,890155417.7900256
4178,2018-10-04 10:45:00,253375192.78213418,84816524.5027741,-16346897.21292283,81435.16781443002,-12402.148863531247,906735540.301115
4179,2018-10-04 11:00:00,242275935.61096045,87082810.09374061,-17511225.26532587,79744.00028826002,-11084.303584649666,895547406.5449989
4180,2018-10-04 11:15:00,294854082.1970731,99226890.52333084,-23762452.422108114,83515.78411789339,-11029.14695689665,948540362.0630993
4181,2018-10-04 11:30:00,327765188.4952687,91718982.0866357,-19907955.290351104,75028.00410303751,-7330.842521850517,982260058.1638703
4182,2018-10-04 12:15:00,346454072.204646,91272563.17257795,-19680383.61903832,72087.26721742492,-5669.2607643146375,1001330417.145878
4183,2018-10-04 12:30:00,322952370.9021588,91173744.61671364,-19627026.446626123,76681.5926340553,-7810.730674502574,977847082.2362155
4184,2018-10-04 12:45:00,319597648.8770115,91210659.03109229,-19645649.42335172,76499.59873996125,-7719.426502430285,974227226.5936592
4185,2018-10-04 13:00:00,331709414.26936626,86064371.7507477,-17000281.294041447,72869.23787221829,-6284.752045861202,986740145.3245225
4186,2018-10-04 13:15:00,333294961.8633801,74714290.18627775,-11163240.4501301,65373.869993619366,-4320.83930724108,987589739.0419666
4187,2018-10-04 13:30:00,317924304.6765221,98058148.86871925,-23167054.481789872,72858.19261270511,-5699.40073729612,972315839.7337736
4188,2018-10-04 13:45:00,316615541.8573007,91127769.49092373,-19602701.26446549,69582.13371220905,-5147.404776222814,971153896.2287519
4189,2018-10-04 14:00:00,341205357.14232457,93724469.78955781,-20940805.05505088,70895.15705731236,-4927.64751300997,996645909.0911458
4190,2018-10-04 14:15:00,380939326.99279475,98813837.7457154,-23562487.955991007,82629.21043963004,-8412.028863288624,1036577079.4878
4191,2018-10-04 14:30:00,429802882.8891797,90293072.51680814,-19185629.387659445,75840.68405575273,-5815.992337818337,1084705308.1352024
4192,2018-10-04 14:45:00,450225879.52267563,91098560.1966836,-19602084.210402057,76829.77403538901,-6053.811203341604,1105070158.9983509
4193,2018-10-04 15:00:00,488392692.96370757,64818317.61772275,-6090581.94877565,65262.66481507578,-2318.437557198193,1144886653.962149
4194,2018-10-04 15:15:00,483814318.9690072,76347072.70505014,-12019191.108222095,69297.14760072369,-2978.3777918872565,1140029689.321236
4195,2018-10-04 15:30:00,489356806.24066395,68207527.81608686,-7836898.7951581525,62564.51106554804,-1150.200590225889,1145042988.996826
4196,2018-10-04 15:45:00,454884081.2555306,75283944.88822827,-11469317.432619931,68700.39913383241,-3793.3824790054505,1110334869.7459118
4197,2018-10-04 16:00:00,443300968.22015184,77277372.21380545,-12493264.352019085,69796.9978303513,-4898.518346948095,1098054904.4728673
4198,2018-10-04 16:15:00,394676895.88859266,74580526.50970727,-11101064.298646176,71198.53721743383,-6059.427634596733,1049183887.9167527
4199,2018-10-04 16:30:00,357303788.29119873,67278550.46709937,-7341712.1667088,73962.54113576618,-7745.595702599945,1012621104.3647302
4200,2018-10-04 16:45:00,325283090.33715767,83804710.71772707,-15837466.027489917,86752.02491802465,-12102.78024648176,980221629.6037172
4201,2018-10-04 17:00:00,289343790.5298964,79413988.96895552,-13575495.247067766,82271.97955739587,-11510.30267304722,943591764.5537863
4202,2018-10-04 17:15:00,239054698.09769678,99360696.80297005,-23828432.158321843,80806.92869359803,-10489.539841279127,891927262.1573117
4203,2018-10-04 17:30:00,174001758.06430772,99223720.34396993,-23750973.328953207,76848.1479015948,-10895.992834088715,824459114.8690826
4204,2018-10-04 17:45:00,134974505.6768406,99000689.93333948,-23632064.92057876,71621.23528211156,-9195.377097369981,785662973.7918093
4205,2018-10-04 18:00:00,114584684.39499274,94165784.53449488,-21143330.777344286,71639.12951069255,-9779.2069576848,766012070.8145778
4206,2018-10-04 18:15:00,107994285.25134297,99406322.03974433,-23837766.133447252,75065.1449791895,-11279.120344453899,758823700.0347471
4207,2018-10-04 18:30:00,101849101.04218064,101403242.58552027,-24864098.70943911,69497.85366465415,-8472.0803659373,752393252.1226722
4208,2018-10-04 18:45:00,63285080.1317731,99621883.56145607,-23943808.042460516,69234.04571590506,-10175.68898694181,712294328.6135088
4209,2018-10-04 19:00:00,25913059.258883055,94805021.04430528,-21462522.245462846,67863.1543219498,-11163.82254154965,673344719.481318
4210,2018-10-04 19:15:00,120382592.10178071,100111296.80761442,-24201663.90322952,70521.10167480046,-10101.274907620327,769391874.6421173
4211,2018-10-04 19:30:00,221703127.59214315,100253790.68314268,-24339943.176958706,67245.25753571441,-7108.520092450336,871782363.0172411
4212,2018-10-04 19:45:00,291973584.31635576,100539597.41550979,-24494507.811594307,67002.57462186087,-5433.2825845425,944043188.4959267
4213,2018-10-04 20:00:00,323959741.65020454,95729585.81568266,-22024224.85022583,64953.73303433314,-4441.998345776847,976296484.1383935
4214,2018-10-04 20:15:00,337305389.990108,100461414.71574336,-24459187.600850925,67207.97039449617,-3789.7442981087693,991412389.5996653
4215,2018-10-04 20:30:00,300283284.3996399,100409391.53610182,-24428443.2066679,59629.18659161385,-2311.9191306416674,952070921.911474
4216,2018-10-04 20:45:00,227633863.849303,100097533.58651559,-24260224.49229638,59073.82405119963,-3554.1818015910803,878113745.0814526
4217,2018-10-04 21:00:00,238227293.7117064,95088317.89719953,-21685185.743687857,58766.95113212312,-3326.583345650412,888934665.309752
4218,2018-10-04 21:15:00,239019386.33021954,100105787.45578967,-24265697.576082513,57695.47818073858,-3110.15712732677,888720730.4922777
4219,2018-10-04 21:30:00,259528828.7093224,100187086.41307092,-24309720.493902065,57050.669034431405,-2733.1475327889284,909450528.6908226
4220,2018-10-04 21:45:00,288017000.98409873,100308391.61767197,-24375176.286615934,62584.77879427301,-4241.312873874817,938627204.8076591
