,CreationTime,principal component 1,principal component 2,principal component 3,InBandwidth
5767,2018-10-25 18:45:00,219080526.46418732,64019716.026191086,-7689596.32280799,792382553.4340359
5768,2018-10-25 19:00:00,291780015.5564746,63773304.03137899,-7570709.422305884,863798086.6672581
5769,2018-10-25 20:30:00,332359915.2935302,63523010.63803117,-7500538.256904235,544601697.8986938
5770,2018-10-25 20:45:00,537760172.3183138,63733030.80826447,-7630599.0400198,1088738021.5828626
5771,2018-10-25 21:00:00,564187463.3024943,63778773.99677469,-7656976.089902294,1109440049.4427304
5772,2018-10-25 21:15:00,558812977.852355,63689917.85099162,-7610694.5599986175,1113371666.7736926
5773,2018-10-25 21:30:00,563200757.0112283,63600242.00183191,-7565049.017354544,1118232390.47587
5774,2018-10-25 21:45:00,576839283.1348743,63649325.270973824,-7591763.383862172,1127293762.115558
5775,2018-10-25 22:00:00,583949892.708779,63868270.06391507,-7705130.3212827975,1131651202.1872072
5776,2018-10-25 22:15:00,554756363.50137,63679807.457447015,-7605057.207378802,1109426022.4687636
5777,2018-10-25 22:30:00,505407995.94493586,63340502.982143186,-7425236.849538257,1061253841.7082896
5778,2018-10-25 22:45:00,443998082.70988643,62930891.309669845,-7207954.769453999,1004260690.4934489
5779,2018-10-25 23:00:00,341715209.86154234,63148848.429613285,-7309017.555260305,906381846.5673226
5780,2018-10-25 23:15:00,106716913.29585406,62211072.30636311,-6801467.305890022,413638133.24905664
5781,2018-10-25 23:30:00,24083089.464151353,62036525.069513656,-6705960.161203316,364073999.4834186
5782,2018-10-25 23:45:00,45502046.018870436,61511345.44255189,-6438102.953582207,633743346.9317988
5783,2018-10-26 00:00:00,-55417780.8453993,60791979.71620967,-6057258.245463093,538309068.0981972
5784,2018-10-26 00:15:00,-140486220.1067429,60081935.84363545,-5682915.718234177,461297785.03795135
5785,2018-10-26 00:30:00,-226908513.0295331,59182386.92728182,-5210968.3667804785,379144184.9058721
5786,2018-10-26 00:45:00,-283462479.5703549,58432736.35649229,-4819331.587473482,330195341.05926055
5787,2018-10-26 01:00:00,-328126998.117195,57934064.52830825,-4558054.058172782,288249094.70083034
5788,2018-10-26 01:15:00,-418927613.05938774,51982969.74982146,-1487707.1737814208,124393263.35132512
5789,2018-10-26 01:30:00,-454502865.6378744,56970165.27605326,-4048722.1459132675,102778008.16869584
5790,2018-10-26 01:45:00,-455553287.94039166,56409139.8729676,-3760059.673626101,168050215.59879208
5791,2018-10-26 02:00:00,-482387670.9688577,56231587.37921038,-3665851.6470500072,145796506.44319567
5792,2018-10-26 02:15:00,-498815851.80342394,56054817.42352188,-3573168.680115944,131565389.4567182
5793,2018-10-26 02:30:00,-511363511.317877,55907841.551269904,-3496227.5145552848,118293378.68235436
5794,2018-10-26 02:45:00,-515745617.9443544,55876797.3668012,-3479788.6722366433,115426105.39696988
5795,2018-10-26 03:00:00,-523831636.94541466,55851613.918336175,-3465964.825526734,109402491.46020846
5796,2018-10-26 03:15:00,-534566784.74166787,55764491.531074554,-3420000.65213181,99645316.9835968
5797,2018-10-26 03:30:00,-540417801.6033392,55659358.38347856,-3365300.6407623445,94337265.65138537
5798,2018-10-26 03:45:00,-552122866.6174585,55579880.131976865,-3323163.58999664,83621342.8021422
5799,2018-10-26 04:00:00,-567469237.731528,55496361.60405802,-3278563.180630729,52749086.2347815
5800,2018-10-26 04:15:00,-564736464.1406071,55518264.333491154,-3290122.3854776695,56892693.10194139
5801,2018-10-26 04:30:00,-550899547.2574377,55587960.0770808,-3327451.764106012,85164129.06818047
5802,2018-10-26 04:45:00,-550655432.1199511,55578507.175332054,-3322616.3564444957,85091654.36402985
5803,2018-10-26 05:00:00,-543047295.6535653,55597468.72366208,-3333188.3489295407,93522117.75736254
5804,2018-10-26 05:15:00,-536159896.08510613,55750459.282136306,-3412611.251980308,100296109.61608312
5805,2018-10-26 05:30:00,-531623797.6856978,55771826.09141169,-3424089.752658917,104228787.93129744
5806,2018-10-26 05:45:00,-510224813.7123866,55850311.78794562,-3466762.3117847787,123942147.43656632
5807,2018-10-26 06:00:00,-474305278.9734516,55894558.344227195,-3493391.5182372816,157948594.10645336
5808,2018-10-26 06:15:00,-440330981.8636666,56024507.11380898,-3563886.145703761,190947022.2702241
5809,2018-10-26 06:30:00,-401023821.25691473,56157686.56864931,-3636618.787867991,226339828.04595852
5810,2018-10-26 06:45:00,-355653853.4380239,56582659.38153211,-3860072.51942082,265565543.39890712
5811,2018-10-26 07:00:00,-322410793.1984719,56680602.69935692,-3914029.1294459878,296198329.7331726
5812,2018-10-26 07:15:00,-346140094.01566327,56958528.97465969,-4054432.758194845,175242813.3366055
5813,2018-10-26 07:30:00,-317480262.5056931,57105418.03845101,-4133069.7011736627,194021904.4639929
5814,2018-10-26 07:45:00,-222766013.03860793,57341455.112995915,-4264645.14361654,389253022.5451456
5815,2018-10-26 08:00:00,-201202758.2487299,57757399.54914348,-4480886.532346843,409803916.4593664
5816,2018-10-26 08:15:00,-181773040.34774143,58152934.622099444,-4686401.159954312,425670217.52671784
5817,2018-10-26 08:30:00,-166879142.9898082,58552256.82803547,-4893374.191865769,435487053.9292413
5818,2018-10-26 08:45:00,-158579332.38983196,58915021.7951988,-5080834.297877355,446558393.5395168
5819,2018-10-26 09:00:00,-213857241.62659502,58842674.51063048,-5037704.578790959,263427959.7069726
5820,2018-10-26 09:15:00,-165258245.1617657,58993983.88687882,-5120767.460456506,284247847.17509633
5821,2018-10-26 09:30:00,-2495548.231224818,60053582.15295183,-5683210.413376326,593685055.4449563
5822,2018-10-26 09:45:00,62471639.42639858,53363838.66780262,-2249758.0582110737,654187234.1302915
5823,2018-10-26 10:00:00,129263713.52345233,54003177.92192734,-2585764.1623448743,714607493.6557424
5824,2018-10-26 10:15:00,187646633.204092,61734809.62059292,-6568347.45635005,767488033.8090786
5825,2018-10-26 10:30:00,197974886.87133622,40566688.11009673,4317055.833779156,778097386.8430853
5826,2018-10-26 10:45:00,159137435.9214565,62956614.81113966,-7193628.855556169,743190881.1142467
5827,2018-10-26 11:00:00,217362035.3555901,55364683.629889525,-3295464.9162249253,797166330.2654092
5828,2018-10-26 11:15:00,94378026.07874726,54555159.97759517,-2865950.523409559,435403755.0569635
5829,2018-10-26 11:30:00,85918621.28189889,61858597.72165773,-6621088.525966885,502528796.08284646
5830,2018-10-26 11:45:00,72529421.8369818,61704506.82825258,-6540418.708707537,413933618.7893169
5831,2018-10-26 12:00:00,249098284.01385516,47696677.25195949,644676.0614333217,822410679.3116603
5832,2018-10-26 12:15:00,285377193.010983,54658877.003050715,-2939815.2817770913,859573593.0332779
5833,2018-10-26 12:30:00,245175518.19005683,54780027.489510454,-2997784.0572048705,821803617.4017906
5834,2018-10-26 12:45:00,227383965.14943698,61924105.315580875,-6695422.643146159,808721635.8575995
5835,2018-10-26 13:00:00,89158150.64806156,54516711.90278031,-2871061.4064290375,420865839.1290776
5836,2018-10-26 13:15:00,69994098.8002642,61728084.247481726,-6577715.5154006705,415424573.6910242
5837,2018-10-26 13:30:00,230344841.99868828,62198109.336739436,-6836664.940420663,805932546.5825497
5838,2018-10-26 13:45:00,297730009.6513998,62216357.92494767,-6856499.710692027,873153921.9660562
5839,2018-10-26 14:00:00,341481667.0818143,62315341.61287693,-6912129.424486045,907547934.7104348
5840,2018-10-26 14:15:00,398749739.04475236,62573773.21874872,-7051213.065773692,961027205.84664
5841,2018-10-26 14:30:00,443612880.6914885,69452946.31160271,-10597110.278761959,999624440.2322178
5842,2018-10-26 14:45:00,454436483.9616622,69369243.55968091,-10555221.471154748,1013975646.3670226
5843,2018-10-26 15:00:00,295931370.87276506,61091335.12005748,-6280998.116028792,534958562.33852726
5844,2018-10-26 15:15:00,307928759.02053267,53253402.0538369,-2251340.929652222,536768355.651945
5845,2018-10-26 15:30:00,453933442.3196204,60871332.882343695,-6184798.056476679,1010158874.6110637
5846,2018-10-26 15:45:00,434718123.3828754,67886386.5100863,-9790485.434362784,993134855.5105804
5847,2018-10-26 16:00:00,395363495.17040426,60468799.11853351,-5971462.201419921,958895643.2348957
5848,2018-10-26 16:15:00,346246689.056738,48076784.687348,406902.4558501029,910176617.7691519
5849,2018-10-26 16:30:00,355819543.0523593,53543738.67398976,-2405721.5337659917,919664792.2932043
5850,2018-10-26 16:45:00,362114391.62057716,60355749.17957018,-5909736.168954544,930607988.307598
5851,2018-10-26 17:00:00,189784060.0753303,52601770.99887366,-1903459.117509156,475567391.10648847
5852,2018-10-26 17:15:00,169864741.79443467,67704238.66639923,-9668307.972163413,543438623.0692713
5853,2018-10-26 17:30:00,171099506.7049469,67868296.56514256,-9752817.117653485,546479948.5790195
5854,2018-10-26 17:45:00,143228747.9407054,60871728.73986805,-6151578.805335182,453732332.2256263
5855,2018-10-26 18:00:00,282265062.88109547,67456126.48837888,-9552771.375568204,852263438.4001589
5856,2018-10-26 18:15:00,216837109.45455182,67027660.515761055,-9328538.766525134,793538862.8547839
5857,2018-10-26 18:30:00,170369938.3570048,66906819.42580362,-9261378.877946068,749424430.2269084
5858,2018-10-26 18:45:00,267786515.83433548,67064091.18093417,-9352770.296918262,840544580.5918026
5859,2018-10-26 19:00:00,212414976.9963983,67082091.74701439,-9356146.04190188,487017192.7399012
5860,2018-10-26 19:15:00,260187200.52455917,67336982.20843312,-9492389.198082931,514821114.58701664
5861,2018-10-26 19:30:00,469783594.5553753,67622289.61715963,-9712521.58139473,1026378398.2805717
5862,2018-10-26 19:45:00,520556078.55647784,67794104.58666363,-9806359.569390288,1075504249.8681602
5863,2018-10-26 20:00:00,551542938.7312753,67941761.93356644,-9885641.338580202,1100974198.2231119
5864,2018-10-26 20:15:00,540626887.8584335,67929647.59116633,-9878233.554631704,1091492414.351159
5865,2018-10-26 20:30:00,566266264.6422547,67762140.28090407,-9794849.870292729,1119833546.9590702
5866,2018-10-26 20:45:00,542128578.0382897,67671799.9171696,-9745787.817164311,1092944847.9288328
5867,2018-10-26 21:00:00,378082190.8471174,67283137.74164307,-9528321.77372263,562422599.3702112
5868,2018-10-26 21:15:00,362187905.9278726,67198245.88653548,-9482943.10172828,565769497.607127
5869,2018-10-26 21:30:00,578483899.5436858,67787561.41523813,-9809244.36274443,1126506167.0708554
5870,2018-10-26 21:45:00,598825672.3650838,67883533.95258506,-9860795.131361252,1142151011.1362958
5871,2018-10-26 22:00:00,604547150.0334717,68119139.80834408,-9982582.281672237,1146281730.6267705
5872,2018-10-26 22:15:00,602973047.7632945,68059880.22982587,-9951936.051934656,1150749562.12811
5873,2018-10-26 22:30:00,555647010.2047327,68047435.39785436,-9940210.293537304,1190200215.1614976
5874,2018-10-26 22:45:00,469828740.4893569,67919191.53069866,-9865195.119308613,1035163477.2024724
5875,2018-10-26 23:00:00,383150191.57593375,67647841.54475291,-9716318.443464631,946305162.015534
5876,2018-10-26 23:15:00,134729376.4782657,66726923.948869474,-9215999.7562734,414303195.70557785
5877,2018-10-26 23:30:00,18979980.072121058,66061139.4353775,-8861095.772195915,359190454.7537248
5878,2018-10-26 23:45:00,46426743.393933415,65631472.485629566,-8643010.117597934,632869674.1615027
5879,2018-10-27 00:00:00,-36066569.193592064,64792021.92283555,-8202394.954350145,554597524.4013568
5880,2018-10-27 00:15:00,-126010413.510161,64271050.48951073,-7924764.168532047,472795482.471521
5881,2018-10-27 00:30:00,-211127710.586503,63254018.96251678,-7392536.058821891,396020672.2015953
5882,2018-10-27 00:45:00,-271133004.57564163,62571226.82585347,-7034913.767507941,337656923.1403755
5883,2018-10-27 01:00:00,-336257188.9106006,62172479.977494426,-6822817.969937385,280130074.13615364
5884,2018-10-27 01:15:00,-381444527.7223615,56390388.45155446,-3844282.3797875936,239407834.14126223
5885,2018-10-27 01:30:00,-417237993.00883186,61135575.06355827,-6280816.642814745,204716969.65731364
5886,2018-10-27 01:45:00,-450008287.2489424,60968381.79615026,-6191296.578629068,176447085.46281072
5887,2018-10-27 02:00:00,-470361824.66829467,60771767.32945735,-6087984.100517639,157469288.06622943
5888,2018-10-27 02:15:00,-486651670.06626767,60575220.43151005,-5985146.038283525,141766857.6178955
5889,2018-10-27 02:30:00,-533352654.61823565,60524232.76110591,-5953898.891358756,65968011.41296866
5890,2018-10-27 02:45:00,-545345834.5316752,60207597.29809883,-5789761.009322379,62766864.33542158
5891,2018-10-27 03:00:00,-532936653.55253786,60253610.25659907,-5814753.14327958,99547486.55786516
5892,2018-10-27 03:15:00,-544283708.1201727,60054290.18330546,-5711021.467802399,89265907.97892825
5893,2018-10-27 03:30:00,-551027826.7617855,59881534.06519695,-5621448.310778528,82303131.51445588
5894,2018-10-27 03:45:00,-555431606.525234,59805160.692003824,-5581695.042142099,80214774.80353594
5895,2018-10-27 04:00:00,-574909724.6828039,59716374.942368336,-5533939.659947914,48060224.59811714
5896,2018-10-27 04:15:00,-576022186.9394752,59597898.8123142,-5472888.704605924,46568135.57823645
5897,2018-10-27 04:30:00,-562688417.8819733,59509817.411270194,-5479909.738876511,73808164.55655622
5898,2018-10-27 04:45:00,-558637030.6484175,59540036.962429576,-5495888.178569523,77478506.73708639
5899,2018-10-27 05:00:00,-555126570.9128333,59523632.83413847,-5487829.8607551325,81571221.82508141
5900,2018-10-27 05:30:00,-537547324.5284562,59693210.41993753,-5576938.059569048,97548657.7513912
5901,2018-10-27 05:45:00,-520085633.9886841,60058687.233115144,-5766781.132711898,115145850.10317522
5902,2018-10-27 06:00:00,-487743814.77184707,60340516.110087804,-5915210.740957453,145590634.5022727
5903,2018-10-27 06:15:00,-453253102.2475054,60456660.4178729,-5978661.986226752,177373424.82502404
5904,2018-10-27 06:30:00,-421305575.3869005,60557627.66366442,-6037215.3755608555,204025469.70776075
5905,2018-10-27 06:45:00,-380851350.0026986,60849614.440075204,-6191744.972467212,239700728.32316324
5906,2018-10-27 07:00:00,-338972782.54524595,60980362.94562157,-6266684.9658557605,278372591.94128364
5907,2018-10-27 07:15:00,-295410158.3056735,61093964.721246004,-6329807.975084852,321647732.316079
5908,2018-10-27 07:30:00,-345191978.6298834,61337143.83233812,-6449531.46444068,180273141.29764315
5909,2018-10-27 07:45:00,-310157409.88412726,61449615.45471189,-6511156.607204598,201629444.3115177
5910,2018-10-27 08:00:00,-212118486.75027114,61709030.08340666,-6655112.999242638,396636358.26957095
5911,2018-10-27 08:15:00,-190475480.5638264,61853521.78220233,-6731758.305305369,413381009.2091444
5912,2018-10-27 08:30:00,-148168591.1938139,62371470.55614426,-7002695.319997247,453462146.58350354
5913,2018-10-27 08:45:00,-110682886.40209547,62469926.54975713,-7057373.065785466,489686588.04510486
5914,2018-10-27 09:00:00,-166642645.87412396,62400913.35014446,-7015889.199399022,284613429.514227
5915,2018-10-27 09:15:00,-118601702.49558562,63174624.69297279,-7418986.082361772,313284178.95196056
5916,2018-10-27 09:30:00,50314531.802550994,63746499.95059021,-7731261.275633107,640769277.9499298
5917,2018-10-27 09:45:00,-30841968.577542733,63926553.051234156,-7815097.965037548,565269606.0747254
5918,2018-10-27 10:00:00,-11216343.475765469,57345151.26014558,-4432474.846921755,582812592.6931857
5919,2018-10-27 10:15:00,47327742.23566407,58336198.343114026,-4948471.932283355,635572460.1191332
5920,2018-10-27 10:30:00,275727180.10976696,59146909.26611845,-5390051.8056396805,844509793.0580223
5921,2018-10-27 10:45:00,210819463.6286839,59025382.87035185,-5320548.350803638,783551400.8203013
5922,2018-10-27 11:00:00,277457098.0916705,66571334.92697821,-9208531.188652212,847088836.6393784
5923,2018-10-27 11:15:00,114832099.21765241,59198708.88073812,-5399412.54363302,443993766.6747964
5924,2018-10-27 11:30:00,118584787.11402096,59258368.18020923,-5430500.428712339,443937504.68892246
5925,2018-10-27 11:45:00,318420485.1555536,66648273.63470234,-9252516.00131919,887677923.2060596
5926,2018-10-27 12:00:00,351380802.2227304,66594594.65812049,-9228464.516993126,915271782.5886332
5927,2018-10-27 12:15:00,365361582.1749427,59123804.515903845,-5387834.574861993,926605154.6090033
5928,2018-10-27 12:30:00,309860021.5668248,66264734.695249505,-9054340.662906816,879353893.7738265
5929,2018-10-27 12:45:00,379618640.9267932,52025965.39784094,-1739037.1558777115,943017299.2507867
5930,2018-10-27 13:00:00,224435656.76063225,58933608.95270458,-5274910.063587005,497437440.59323066
5931,2018-10-27 13:15:00,226763486.45877996,58798554.33585045,-5205704.3999467185,490183786.22185695
5932,2018-10-27 13:30:00,418760127.8818154,66983872.034550995,-9435936.573888473,976735263.2875316
5933,2018-10-27 13:45:00,425405717.91066796,67186567.85946183,-9540899.647893928,983021955.5910094
5934,2018-10-27 14:00:00,457997563.8637356,67192338.1949241,-9547383.543831134,1013935064.3220477
5935,2018-10-27 14:15:00,499974866.1690649,67447875.11043257,-9683329.812844979,1052649388.3770428
5936,2018-10-27 14:30:00,552588088.7719902,45861961.07850347,1412375.5200894414,1099768803.317654
5937,2018-10-27 14:45:00,585846537.7387606,60593919.09593739,-6167683.84759715,1133255641.9942436
5938,2018-10-27 15:00:00,592520102.7418691,67809319.54724087,-9879196.50432617,1139352423.590436
5939,2018-10-27 15:15:00,369064695.0189497,62030717.97621015,-6883335.098044085,568186622.7153269
5940,2018-10-27 15:30:00,380295973.7449578,45332010.3684482,1703400.0165594309,573254183.1480464
5941,2018-10-27 15:45:00,551898077.9888111,53139497.74437575,-2330297.2482030103,1098201897.1456678
5942,2018-10-27 16:00:00,526430270.8925932,54982616.90419922,-3275445.067745608,1076276030.5358343
5943,2018-10-27 16:15:00,467428812.4985549,53376696.02397191,-2443172.3926376235,1023746058.0405943
5944,2018-10-27 16:30:00,441545215.76571804,67634265.65329856,-9772879.196114669,1002872564.0445492
5945,2018-10-27 16:45:00,399059957.974682,60500650.55489536,-6099563.127617881,964533281.0547153
5946,2018-10-27 18:00:00,-244380907.6338213,58393955.247566395,-4946728.848926767,365365663.7210634
5947,2018-10-27 18:30:00,-294478521.8079057,65221364.616961025,-8452576.317973223,337243611.5621581
5948,2018-10-27 18:45:00,-250913312.5302913,65375217.783130966,-8536400.800432201,376250068.364525
5949,2018-10-27 19:00:00,-199529950.27982458,65734688.38330615,-8726816.093969233,417536795.2547828
5950,2018-10-27 19:15:00,-160837968.40206555,65795906.908515945,-8762474.533151357,451226515.1749755
5951,2018-10-27 19:30:00,-143270515.74503437,65478133.16848564,-8655008.912651038,476608824.30920565
5952,2018-10-27 19:45:00,-135007894.5887674,65483634.03903019,-8658728.66704457,486702398.768566
5953,2018-10-27 20:00:00,-118457829.75936744,65399117.59600849,-8617048.838330228,502719766.8305224
5954,2018-10-27 20:15:00,-115191090.87622434,65331800.3688209,-8582780.519735178,501704358.5296443
5955,2018-10-27 23:15:00,288890373.1778778,66313738.053729594,-9131362.773579352,858090397.2922972
5956,2018-10-27 23:30:00,176875672.40853605,65723889.56343894,-8819109.547147084,753428075.6261497
5957,2018-10-27 23:45:00,64711027.42662352,65127415.394958265,-8500252.61173964,646992713.6994264
5958,2018-10-28 00:00:00,-32324176.010599382,64407668.96448402,-8119629.137983416,557150544.0506827
5959,2018-10-28 00:15:00,-106812845.60913041,63789391.24668585,-7793623.000238337,489856061.6748757
5960,2018-10-28 00:30:00,-195279502.63563755,62899838.83925583,-7326596.115243149,409344641.6087024
5961,2018-10-28 00:45:00,-263202237.64673296,62252648.97681952,-6986427.073822187,347278703.22667235
5962,2018-10-28 01:00:00,-319169428.50657314,61806296.932066105,-6750837.942665192,295895603.44233304
5963,2018-10-28 01:15:00,-370823128.1395663,56234465.60404128,-3879739.0433190544,248747061.0187797
5964,2018-10-28 01:30:00,-442425802.1940245,60885388.28187727,-6263955.055719606,108787152.93886876
5965,2018-10-28 01:45:00,-468144358.76681113,60353444.10320364,-5987606.227182929,92083485.45981216
5966,2018-10-28 02:00:00,-470810933.09263265,60361877.3931565,-5991634.944386777,155138323.63874426
5967,2018-10-28 02:15:00,-489337551.64588815,59948471.0945819,-5777027.287966896,137891305.45522735
5968,2018-10-28 02:30:00,-506290152.6637422,59886098.06107223,-5743121.462954548,121353998.84712459
5969,2018-10-28 02:45:00,-518808079.010274,59588278.400739156,-5588605.857291423,110702560.9993536
5970,2018-10-28 03:00:00,-545971306.3510164,54404479.846850246,-2919720.9623135515,56155373.34661711
5971,2018-10-28 03:30:00,-564434003.0927118,59243162.933527604,-5406203.968157241,49692422.66778503
5972,2018-10-28 03:45:00,-555502486.46994,59270448.26543636,-5421191.143307573,79669422.23972358
5973,2018-10-28 04:00:00,-558648885.3789296,59197208.52844384,-5383184.856664011,77491966.46516484
5974,2018-10-28 04:15:00,-560478343.1683688,59207741.20752797,-5388405.149858139,74710097.41114426
5975,2018-10-28 04:30:00,-564964299.577554,59146254.83471355,-5356299.302735193,71831420.26969318
5976,2018-10-28 04:45:00,-582553509.644485,59107451.65147548,-5334452.383080956,42598758.520766295
5977,2018-10-28 05:00:00,-577478443.220033,59165375.03258395,-5364788.302446395,49763978.98356129
5978,2018-10-28 05:15:00,-571991869.1896592,59174019.30007814,-5369826.852543994,51546428.9978005
5979,2018-10-28 05:30:00,-545990076.9131178,59389737.109245196,-5483565.898808229,89400094.54589309
5980,2018-10-28 05:45:00,-528264459.69779354,59433914.70782129,-5508197.942737171,105677185.4270725
5981,2018-10-28 06:00:00,-501048263.3134704,59521867.77415959,-5556366.46940525,132322846.3216305
5982,2018-10-28 06:15:00,-475191957.41906536,59656737.19923215,-5628516.40878328,155129329.01718348
5983,2018-10-28 06:30:00,-441468281.7142188,59776000.71213502,-5693489.600176052,186535976.78798592
5984,2018-10-28 06:45:00,-406781715.73252296,60234713.368002795,-5933141.400195402,218756857.67434105
5985,2018-10-28 07:00:00,-371464656.755996,60277459.13100627,-5958935.034664536,250970541.35654467
5986,2018-10-28 07:15:00,-338755903.2375276,60369040.6730832,-6009562.9863036005,278059647.91574043
5987,2018-10-28 07:30:00,-314796759.73401684,60484089.96185823,-6071314.910313086,302901475.8119072
5988,2018-10-28 07:45:00,-346176992.2052135,60370685.15012652,-6009637.579974262,177916934.39023563
5989,2018-10-28 08:00:00,-311035413.1148914,60785253.94467937,-6226631.441117073,224502063.48017192
5990,2018-10-28 08:15:00,-290704184.3209983,61188072.1381783,-6435998.36734705,207127196.6756473
5991,2018-10-28 08:30:00,-178087319.357499,61931539.0871802,-6830465.473812627,428461780.20268655
5992,2018-10-28 08:45:00,-147610151.20002058,62339516.92554729,-7043572.511578147,455640197.8607782
5993,2018-10-28 09:00:00,-197740656.09842375,62290063.66316713,-7012778.666106206,255183564.51793912
5994,2018-10-28 09:15:00,-169132349.17951185,62376455.50620248,-7060294.104022456,278116446.68976694
5995,2018-10-28 09:30:00,-28657231.695717692,63123948.82710218,-7459825.0338883,567118537.6081692
5996,2018-10-28 09:45:00,-1398239.2772212026,63871015.34058752,-7846972.328858008,592756888.6840353
5997,2018-10-28 10:00:00,38758034.41699447,64021403.39487579,-7928647.737753262,628485470.6056067
5998,2018-10-28 10:15:00,73428970.55642712,64218485.80236006,-8033743.173694959,660334615.5864034
5999,2018-10-28 10:30:00,117129643.89891255,64422982.172805004,-8143627.027583291,698554890.9561821
6000,2018-10-28 10:45:00,119895829.93359219,57603370.207293704,-4636679.212689767,702787577.0739857
6001,2018-10-28 11:00:00,3241120.519005874,57342855.26781105,-4490182.927052768,370087848.8131803
6002,2018-10-28 11:15:00,24831209.719959646,57441941.5888532,-4543474.059867941,374195955.64234674
6003,2018-10-28 11:30:00,186658976.13563076,65536989.96129002,-8724048.037721789,764551110.5590262
6004,2018-10-28 11:45:00,199856916.44332916,65625218.669385254,-8770844.999104282,779345912.1024513
6005,2018-10-28 12:00:00,212440781.95041123,58573515.639188275,-5145594.845280575,789231644.0896981
6006,2018-10-28 12:15:00,262313260.1523885,66444916.04836362,-9199142.483040862,837468369.5034174
6007,2018-10-28 12:30:00,245348456.45530286,66493184.71922791,-9222135.764442828,823138221.3446716
6008,2018-10-28 12:45:00,251100354.76617944,66522756.379846565,-9225243.502453942,828013038.1804522
6009,2018-10-28 13:00:00,254612825.11049202,66476029.728552386,-9214312.621485243,829463926.6137925
6010,2018-10-28 13:15:00,262294479.44832006,66585724.80125755,-9271555.318656323,842093991.8356287
6011,2018-10-28 13:30:00,126710234.446634,66343440.06437456,-9132410.429604732,431583327.4883751
6012,2018-10-28 13:45:00,139753601.95200574,66607356.59684156,-9269549.10662723,441597285.44070935
6013,2018-10-28 14:00:00,300114151.0699191,66931513.81903377,-9453472.768874416,873458269.7429954
6014,2018-10-28 14:15:00,315163283.31294423,67004235.80252907,-9492497.625326894,885130109.7470392
6015,2018-10-28 14:30:00,344802473.52313685,67183748.23734802,-9588016.377835093,914062641.3042008
6016,2018-10-28 14:45:00,378038192.6969005,67331979.83801329,-9667835.997621316,937860366.9264543
6017,2018-10-28 15:00:00,220083252.41825545,67099341.66154043,-9531244.871431934,481808657.3108296
6018,2018-10-28 15:15:00,246535196.5067923,67730062.33942284,-9848934.1866854,491756965.13515097
6019,2018-10-28 15:30:00,403579014.3211232,68537577.89337607,-10290614.999664871,964871269.3969096
6020,2018-10-28 15:45:00,318735429.5734241,62879215.861521125,-7374610.441680412,886522229.4293152
6021,2018-10-28 16:00:00,310211320.00857663,69724722.01801631,-10894254.261527514,882500410.9151883
6022,2018-10-28 16:15:00,273864793.01182365,71082944.44535974,-11588851.433330834,844618164.2522187
6023,2018-10-28 16:30:00,242691059.02590883,71055556.76512063,-11571404.982576597,813256497.1995003
6024,2018-10-28 16:45:00,216863433.13985395,71182348.35937199,-11633825.72233341,794820228.8044182
6025,2018-10-28 17:00:00,49412210.393541604,74975654.64971611,-13566689.251626506,392235598.67623496
6026,2018-10-28 17:15:00,20355672.162208863,74973662.96812533,-13562527.039930135,379610738.67876256
6027,2018-10-28 17:30:00,124531838.2290772,75268473.84732094,-13725312.973904055,706868444.3963138
6028,2018-10-28 17:45:00,102554277.08440769,75315532.27284966,-13750323.936793314,684293848.9360429
6029,2018-10-28 18:00:00,96549283.80697998,75365962.77848145,-13775610.590689808,682093726.3906771
6030,2018-10-28 18:15:00,44468019.15067479,75326711.67739612,-13749807.332446856,635955065.2746446
6031,2018-10-28 18:30:00,26192007.84131999,75311345.93538268,-13739933.624864493,616998693.68151
6032,2018-10-28 18:45:00,108867758.19027668,76196527.2268282,-14204088.51606827,692541148.5558318
6033,2018-10-28 19:00:00,201194261.1445422,76178911.23126668,-14201805.50207656,780051731.6261581
6034,2018-10-28 19:15:00,122796644.87322263,76020005.76060902,-14114887.864491064,434611307.1394654
6035,2018-10-28 19:30:00,174320826.54685003,76072388.92236462,-14198279.69038441,467013383.90541416
6036,2018-10-28 19:45:00,364739587.2598156,76390968.78174026,-14382573.654621663,927474264.7329683
6037,2018-10-28 20:00:00,378956898.07331544,76386157.62719555,-14381632.393684622,938290840.4617457
6038,2018-10-28 20:15:00,404170695.8435575,76438935.2118624,-14411492.284504497,963606896.419689
6039,2018-10-28 20:30:00,419364297.08450866,76401342.18552114,-14393795.420817625,980621697.0860504
6040,2018-10-28 20:45:00,438650356.0139826,76394073.05325209,-14392138.377925418,995065579.3780557
6041,2018-10-28 21:00:00,280444644.88766134,75919346.7322586,-14131025.45090966,523307930.57234687
6042,2018-10-28 21:15:00,286385934.6078994,75969369.06325457,-14157393.393553592,519154262.58267754
6043,2018-10-28 21:30:00,485869056.7512166,76763284.86098029,-14587111.735628914,1041354466.4822472
6044,2018-10-28 21:45:00,500665921.0217893,76846658.97061095,-14634764.808897747,1058298913.8230877
6045,2018-10-28 22:00:00,478600033.7102304,77192890.37828858,-14807268.554373631,1035274699.1822537
6046,2018-10-28 22:15:00,471309876.2768478,77164660.80253135,-14791965.500904346,1028453771.600615
6047,2018-10-28 22:30:00,428333496.8016893,77454967.41649356,-14936631.686193008,988777181.8991556
