,CreationTime,principal component 1,InBandwidth
5158,2018-10-16 14:30:00,151887535.67238507,736577952.8840902
5159,2018-10-16 14:45:00,175885147.32951763,757476767.9985651
5160,2018-10-16 15:00:00,217047009.8260845,794553645.3601308
5161,2018-10-16 16:00:00,180012490.20209077,759553426.1186122
5162,2018-10-16 16:15:00,152711289.77379403,737643799.558929
5163,2018-10-16 16:30:00,132927503.56087227,720024135.6481555
5164,2018-10-16 16:45:00,118450065.42309639,699085126.8938951
5165,2018-10-16 17:00:00,42933048.13150417,627183420.0470543
5166,2018-10-16 17:15:00,13066794.014962595,602701466.9780077
5167,2018-10-16 17:30:00,72170918.29307278,655169921.0763898
5168,2018-10-16 17:45:00,64296618.880984984,645931498.5244372
5169,2018-10-16 18:00:00,74112327.23124267,658438348.715908
5170,2018-10-16 19:00:00,-430264268.6924441,103500942.82859428
5171,2018-10-16 19:15:00,278151042.033086,922722980.9670826
5172,2018-10-16 19:30:00,355763336.9570198,1000112738.4484704
5173,2018-10-16 19:45:00,425154555.6148121,1070388178.5869324
5174,2018-10-16 20:00:00,466221904.6603089,1110777619.3827608
5175,2018-10-17 15:45:00,634296071.6453484,1173358682.5423124
5176,2018-10-17 16:00:00,625058299.1405054,1167274150.3744864
5177,2018-10-17 16:15:00,584933546.2579291,1130602537.9585106
5178,2018-10-17 16:30:00,552891317.9635509,1102828537.8986335
5179,2018-10-17 16:45:00,494754296.29721916,1043013949.8983767
5180,2018-10-17 17:00:00,287917268.13541555,513829422.12676847
5181,2018-10-17 17:15:00,241384076.28860354,493334707.14971936
5182,2018-10-17 17:30:00,346943847.45303845,907134790.1391258
5183,2018-10-17 17:45:00,301835257.1880628,866718403.8149508
5184,2018-10-17 18:00:00,260474096.72072873,833521309.3218738
5185,2018-10-17 18:15:00,206682998.12277278,777579495.010574
5186,2018-10-17 18:30:00,137513115.18699315,720692064.4902785
5187,2018-10-17 18:45:00,198809925.52867103,772765067.4392256
5188,2018-10-17 19:00:00,180410755.46488088,459665501.4998424
5189,2018-10-17 19:15:00,249009141.6838018,496377003.42241234
5190,2018-10-17 19:30:00,450352942.84386647,1008499584.3388207
5191,2018-10-17 20:15:00,588556008.6018674,1134019668.9593782
5192,2018-10-17 20:30:00,588740010.7426606,1131247786.9727552
5193,2018-10-17 20:45:00,390906230.4045226,578602329.4343848
5194,2018-10-17 21:00:00,396833014.6776707,691678842.1046972
5195,2018-10-17 21:15:00,365095405.170677,567188717.2667794
5196,2018-10-17 22:00:00,598551280.1056645,1146454774.2187402
5197,2018-10-17 22:15:00,589955741.878222,1131453699.2213516
5198,2018-10-17 22:30:00,547097966.3340193,1095058014.2691588
5199,2018-10-17 22:45:00,489339952.0547683,1037760038.7945383
5200,2018-10-17 23:45:00,131142108.45033513,707511889.4682753
5201,2018-10-18 00:00:00,24106473.6379895,609562476.7624122
5202,2018-10-18 00:15:00,-49235492.084030695,544086775.364658
5203,2018-10-18 00:30:00,-136116618.2712524,461913518.03298557
5204,2018-10-18 00:45:00,-208722216.60508773,397027822.46373326
5205,2018-10-18 01:30:00,-377174621.6038913,240612287.4082252
5206,2018-10-18 01:45:00,-421187376.36518323,199331998.6289324
5207,2018-10-18 02:00:00,-449600037.97662824,175218193.48803446
5208,2018-10-18 02:15:00,-468399450.54266685,158430748.36156836
5209,2018-10-18 02:30:00,-484260693.32609516,143164410.03807148
5210,2018-10-18 02:45:00,-503991931.00378275,125377069.23765828
5211,2018-10-18 03:00:00,-519851870.5984666,111289422.82206522
5212,2018-10-18 03:45:00,-548304647.2978513,85553091.38735859
5213,2018-10-18 05:00:00,-557486181.7603914,77833117.74602488
5214,2018-10-18 05:15:00,-545857380.2398796,90635711.1710353
5215,2018-10-18 05:30:00,-543151189.0751741,91653556.9612537
5216,2018-10-18 05:45:00,-528748100.80200475,104355900.54434356
5217,2018-10-18 06:00:00,-502603430.4384847,129528742.5478032
5218,2018-10-18 06:15:00,-459315527.884333,169231010.56440789
5219,2018-10-18 06:30:00,-429977489.86525625,196324730.17306775
5220,2018-10-18 06:45:00,-390266192.09882474,232718335.9304547
5221,2018-10-18 07:00:00,-410116396.4831759,137381526.48223156
5222,2018-10-18 07:15:00,-373341019.1842259,155880018.23959222
5223,2018-10-18 07:30:00,-278510468.72630835,335714988.014491
5224,2018-10-18 07:45:00,-238558534.7529017,372640327.1154183
5225,2018-10-18 08:00:00,-204711638.52641743,403695283.8393516
5226,2018-10-18 08:15:00,-154378380.353479,449738935.85827017
5227,2018-10-18 08:30:00,-75997605.64283845,519169277.0710392
5228,2018-10-18 09:15:00,78855052.72701615,665722097.2092984
5229,2018-10-18 09:30:00,137019007.9727368,718857841.9469659
5230,2018-10-18 09:45:00,211227205.3787343,784344806.9302312
5231,2018-10-18 10:00:00,279407787.7457315,850344090.5269443
5232,2018-10-18 10:15:00,338491584.65079725,904725994.3070533
5233,2018-10-18 10:30:00,363960035.8396448,930515992.4051516
5234,2018-10-18 11:15:00,481376693.2199892,1037308126.9560492
5235,2018-10-18 11:30:00,478138258.295756,1031905265.3107699
5236,2018-10-18 11:45:00,472059207.7394439,1027223906.7643688
5237,2018-10-18 12:00:00,523980659.19168526,1079090609.0847905
5238,2018-10-18 12:15:00,560507992.6576487,1108142749.9926422
5239,2018-10-18 12:30:00,546486878.500244,1097368051.9925184
5240,2018-10-18 12:45:00,563101943.1857375,1112754449.987928
5241,2018-10-18 13:00:00,576454639.3719646,1124011785.1251822
5242,2018-10-18 13:45:00,67187246.11113107,650174578.7308598
5243,2018-10-18 14:00:00,300770106.8606147,866065744.5708777
5244,2018-10-18 14:15:00,455243139.6573385,1006703492.1225806
5245,2018-10-18 14:30:00,521523794.7257746,1070792612.8114644
5246,2018-10-18 16:00:00,543814827.5612224,1089390827.568191
5247,2018-10-18 17:15:00,325821925.97575355,891403305.253592
5248,2018-10-18 17:30:00,294286580.35254496,861379318.9350901
5249,2018-10-18 17:45:00,264943280.91474628,834747260.5200405
5250,2018-10-18 18:00:00,239656849.4123604,812927022.2969363
5251,2018-10-18 18:15:00,166237106.0140407,742773232.8163503
5252,2018-10-18 18:30:00,60442814.44045669,645146640.8873299
5253,2018-10-18 18:45:00,-23266534.784498762,344388019.81659114
5254,2018-10-18 19:00:00,27913513.791031443,450694807.6686019
5255,2018-10-18 19:15:00,134831746.88082793,443282130.97651106
5256,2018-10-18 20:00:00,489060484.617648,1039341074.2091738
5257,2018-10-18 20:15:00,516313627.31971204,1064033601.076632
5258,2018-10-18 20:30:00,573164618.1132405,1121956948.4771338
5259,2018-10-18 21:15:00,626962499.2800604,1172239073.6631901
5260,2018-10-18 21:30:00,634194167.7101169,1182345528.345132
5261,2018-10-18 21:45:00,642609046.1592585,1184824029.7972658
5262,2018-10-18 22:00:00,626463163.5762589,1171815740.724741
5263,2018-10-18 22:15:00,620159501.1595353,1163917376.7690153
5264,2018-10-18 22:30:00,581338779.0783844,1125447664.2698774
5265,2018-10-18 22:45:00,348398617.0949413,550150206.9934754
5266,2018-10-18 23:00:00,293217727.71019894,515878624.21437
5267,2018-10-18 23:15:00,344996869.04576564,908322727.8263053
5268,2018-10-18 23:30:00,246577170.79791307,820691885.7840358
5269,2018-10-18 23:45:00,133545984.5832324,714361608.0509816
5270,2018-10-19 00:00:00,32385306.677888412,618705325.077886
5271,2018-10-19 00:15:00,-60181573.709936425,531327189.35726386
5272,2018-10-19 00:30:00,-160489653.66821885,442361892.0719993
5273,2018-10-19 00:45:00,-231747543.3565925,375302206.03075486
5274,2018-10-19 01:30:00,-409314302.07498497,223630830.97993177
5275,2018-10-19 01:45:00,-420485249.62538743,203368046.45985755
5276,2018-10-19 02:00:00,-447507532.15518475,177882074.96103153
5277,2018-10-19 02:15:00,-469512736.2603085,156785391.43071085
5278,2018-10-19 02:30:00,-493311787.47434986,135749781.56426102
5279,2018-10-19 03:15:00,-528016836.77250135,105279916.27370588
5280,2018-10-19 03:30:00,-540929323.3663244,92263725.04355308
5281,2018-10-19 03:45:00,-550989940.743695,83919792.8391122
5282,2018-10-19 04:00:00,-553196623.0529444,81879451.10575296
5283,2018-10-19 04:15:00,-553277245.8963604,82389950.12560056
5284,2018-10-19 04:30:00,-559713880.7593381,76677818.47191681
5285,2018-10-19 04:45:00,-558758344.2766279,78212719.86209965
5286,2018-10-19 05:00:00,-573253779.3353357,49241312.33198334
5287,2018-10-19 06:30:00,-408326220.6470468,216828287.53257224
5288,2018-10-19 06:45:00,-372058399.39125544,252030171.5936497
5289,2018-10-19 07:00:00,-332167377.7202857,286667899.73562366
5290,2018-10-19 07:15:00,-283224857.2434206,331064904.7611681
5291,2018-10-19 07:30:00,-252505296.44097242,359134325.5962728
5292,2018-10-19 07:45:00,-212310384.00461197,396573029.8057348
5293,2018-10-19 08:00:00,-163600653.6744153,439580852.56654793
5294,2018-10-19 08:15:00,-108450233.25316887,490565729.7352984
5295,2018-10-19 08:30:00,-77538487.73027794,518359111.0154009
5296,2018-10-19 08:45:00,-46783127.82850759,547732270.7073526
5297,2018-10-19 09:00:00,14965813.92081719,605390921.1727638
5298,2018-10-19 09:15:00,81316614.16502939,668905105.9963608
5299,2018-10-19 09:30:00,157198401.6921912,734529988.5352973
5300,2018-10-19 09:45:00,235972944.1309976,811541675.1331412
5301,2018-10-19 10:00:00,293597767.58594257,866599768.8357292
5302,2018-10-19 10:15:00,367229321.04232746,932298199.1842656
5303,2018-10-19 10:30:00,414524206.3744543,978557576.9069066
5304,2018-10-19 10:45:00,428086170.1625104,984564566.5190443
5305,2018-10-19 11:00:00,265366872.29032952,509219300.3543599
5306,2018-10-19 11:15:00,264471764.35183093,514875940.7286799
5307,2018-10-19 11:30:00,448915639.0220775,1009107182.574332
5308,2018-10-19 11:45:00,481406573.4492258,1038280446.6436409
5309,2018-10-19 12:00:00,504093605.6671701,1057855602.4285828
5310,2018-10-19 12:15:00,510563375.55945855,1062850999.6804904
5311,2018-10-19 12:30:00,455080733.34063256,1011175624.3409084
5312,2018-10-19 12:45:00,414670943.3827654,975062083.1358186
5313,2018-10-19 13:00:00,249803624.94073737,500655115.2805555
5314,2018-10-19 13:45:00,423428537.44901645,981663931.134732
5315,2018-10-19 14:00:00,456659888.76051766,1011537683.379352
5316,2018-10-19 14:15:00,460801612.98121864,1018969636.9557408
5317,2018-10-19 14:30:00,475679382.6621683,1030726105.0389793
5318,2018-10-19 15:15:00,509983855.7394565,1053955608.4334924
5319,2018-10-19 15:30:00,504980592.94970036,1053168227.7190906
5320,2018-10-19 15:45:00,464636852.30789787,1018202472.8514383
5321,2018-10-19 16:00:00,457397885.0812692,1014336132.2807693
5322,2018-10-19 16:45:00,214401389.19481316,481250052.6097883
5323,2018-10-19 17:00:00,188970524.3824305,465581303.2679791
5324,2018-10-19 17:45:00,287628282.0653741,850574992.543008
5325,2018-10-19 18:00:00,263672210.6618486,832104761.1329827
5326,2018-10-19 18:15:00,193661741.09380183,771204429.3385327
5327,2018-10-19 18:30:00,120907545.7905483,704936831.6952242
5328,2018-10-19 19:45:00,462923040.7681895,1021066781.0816467
5329,2018-10-19 20:15:00,504716727.4239137,1054957339.912258
5330,2018-10-19 20:30:00,512490770.9945217,1064128725.4544537
5331,2018-10-19 21:15:00,519143613.98436755,1070887452.459008
5332,2018-10-19 21:30:00,523131950.70926625,1077336208.0862877
5333,2018-10-19 21:45:00,556141111.4999518,1100863033.629565
5334,2018-10-19 22:00:00,560568761.440679,1106614998.364547
5335,2018-10-19 22:15:00,538052577.9395899,1085752000.1551046
5336,2018-10-19 22:30:00,449977642.4357024,1006088478.282076
5337,2018-10-20 00:00:00,-84986428.85421953,509554261.04336816
5338,2018-10-20 00:15:00,-162139976.22481993,439584732.2336603
5339,2018-10-20 00:30:00,-231245866.65403897,375554048.65218616
5340,2018-10-20 00:45:00,-288977827.1058896,322752498.3320582
5341,2018-10-20 01:00:00,-381555298.1361614,141219975.08974877
5342,2018-10-20 01:15:00,-420860559.253499,122062891.59589028
5343,2018-10-20 01:30:00,-415830242.1987313,207148189.3212165
5344,2018-10-20 01:45:00,-441854618.33663934,182566788.19530973
5345,2018-10-20 02:00:00,-470117958.3180305,157675192.98833245
5346,2018-10-20 02:30:00,-500042974.4104209,131367528.33877681
5347,2018-10-20 03:15:00,-559812182.5802736,53012235.34078232
5348,2018-10-20 03:30:00,-553099882.7983137,80795939.47323303
5349,2018-10-20 03:45:00,-560859493.4597001,73664862.26549597
5350,2018-10-20 04:00:00,-568302419.0001123,66617948.72022794
5351,2018-10-20 04:15:00,-574917742.465323,60983488.09171196
5352,2018-10-20 04:30:00,-589488995.5870328,47482418.18209041
5353,2018-10-20 04:45:00,-588496330.8328912,47279313.94314969
5354,2018-10-20 05:00:00,-587835733.1881886,48500965.91472303
5355,2018-10-20 05:15:00,-582922636.7106806,52882808.20072317
5356,2018-10-20 05:30:00,-576235373.035522,59378293.7362963
5357,2018-10-20 05:45:00,-564738394.8961511,70099046.34100318
5358,2018-10-20 06:30:00,-489849129.37468964,144779711.17071924
5359,2018-10-20 06:45:00,-498006210.22746325,97320775.04968078
5360,2018-10-20 07:30:00,-342584442.9779663,275783641.2277924
5361,2018-10-20 07:45:00,-303352969.0876594,311333681.26069856
5362,2018-10-20 08:00:00,-269591895.19835156,344467258.73272234
5363,2018-10-20 08:15:00,-235125926.99867114,375505047.77329147
5364,2018-10-20 08:30:00,-200717107.1295535,406286995.77977616
5365,2018-10-20 09:15:00,-53167237.99515804,541886720.6525956
5366,2018-10-20 09:30:00,32291534.52451563,622287560.9482608
5367,2018-10-20 09:45:00,114086699.8131823,698184755.0596888
5368,2018-10-20 10:00:00,193694331.31598583,772031846.8331939
5369,2018-10-20 10:15:00,277799865.3360035,849485705.3328388
5370,2018-10-20 10:30:00,330863761.54258823,900114985.7597027
5371,2018-10-20 10:45:00,189498027.20281368,481907447.1932415
5372,2018-10-20 11:00:00,234528939.10412994,582247495.9109876
5373,2018-10-20 11:15:00,210526399.99960798,489255733.1374127
5374,2018-10-20 11:30:00,379372191.8965897,949496137.1963196
5375,2018-10-20 12:15:00,395561662.63503546,955765064.3143443
5376,2018-10-20 12:30:00,404810445.01564115,970279066.5192901
5377,2018-10-20 12:45:00,412035055.8397996,973876133.6996896
5378,2018-10-20 14:45:00,287269316.3099341,533546474.7407288
5379,2018-10-20 15:00:00,354410996.46947134,660120094.2382097
5380,2018-10-20 15:15:00,373013747.42316103,559423190.7569312
5381,2018-10-20 15:30:00,582464536.9545058,1125582245.6422873
5382,2018-10-20 15:45:00,534781139.02463025,1083961741.3643928
5383,2018-10-20 16:00:00,512905046.4164344,1065275914.2611383
5384,2018-10-20 18:30:00,174522163.71320418,749792238.2710552
5385,2018-10-20 19:30:00,430669475.7005332,989203594.9029242
5386,2018-10-20 19:45:00,458742012.97330135,1016860175.0652348
5387,2018-10-20 20:00:00,499556956.84649694,1053811494.0033164
5388,2018-10-20 20:15:00,511703955.65061563,1065142950.1226836
5389,2018-10-20 22:15:00,553834270.335786,1101014945.7543957
5390,2018-10-20 23:00:00,412390991.9175511,973087607.938162
5391,2018-10-20 23:15:00,301748134.52233475,871993074.4305751
5392,2018-10-20 23:30:00,180861486.84157485,758342313.3190504
5393,2018-10-21 01:00:00,-326835026.7262131,172093028.12600246
5394,2018-10-21 01:15:00,-378114349.73470455,150077714.71151814
5395,2018-10-21 01:30:00,-367077424.27581525,251516914.9291185
5396,2018-10-21 02:15:00,-459997284.8852726,166806790.87756494
5397,2018-10-21 02:30:00,-484268980.249306,146372651.407048
5398,2018-10-21 02:45:00,-497614323.29608035,135618240.37481713
5399,2018-10-21 03:00:00,-511603593.062579,122748103.35642476
5400,2018-10-21 03:45:00,-539824545.9397514,94727627.47015788
5401,2018-10-21 04:00:00,-544440698.0863885,90075504.7988746
5402,2018-10-21 04:15:00,-549752786.9428818,86380934.95212696
5403,2018-10-21 04:30:00,-554221132.6706182,82192006.9576167
5404,2018-10-21 04:45:00,-553682704.7146205,82435857.98553374
5405,2018-10-21 05:00:00,-550116992.9323725,84984132.06739391
5406,2018-10-21 05:15:00,-545813582.5777318,89360810.96955569
5407,2018-10-21 05:30:00,-543853574.8077654,92102900.6055886
5408,2018-10-21 05:45:00,-528840234.12966794,105662310.39932288
5409,2018-10-21 06:00:00,-501107564.5448342,130284137.45167956
5410,2018-10-21 06:15:00,-469057633.5913696,160915370.81512123
5411,2018-10-21 06:30:00,-443387375.61944366,184740951.73798925
5412,2018-10-21 06:45:00,-408507471.7988407,217237403.83401236
5413,2018-10-21 07:00:00,-372167204.41372865,251330084.80804864
5414,2018-10-21 07:15:00,-333826953.5303175,286204970.1534722
5415,2018-10-21 08:45:00,-140527404.37714723,461074451.90108585
5416,2018-10-21 09:00:00,-96444739.42805734,505434000.00246286
5417,2018-10-21 09:15:00,-63546294.26931847,532706809.6992832
5418,2018-10-21 09:30:00,-33870548.17501244,558043905.272562
5419,2018-10-21 09:45:00,-1071390.936265043,591653028.6534503
5420,2018-10-21 10:00:00,31486676.52356468,623368242.3207375
5421,2018-10-21 10:15:00,94443229.80205326,679174545.5332928
5422,2018-10-21 12:00:00,259039735.64296615,826844526.8106418
5423,2018-10-21 12:15:00,268567280.0426419,842003834.1242732
5424,2018-10-21 12:30:00,246345783.97513798,821747897.3913826
5425,2018-10-21 12:45:00,258634326.17693812,835747972.0234889
5426,2018-10-21 13:00:00,273906037.55298287,850026340.1165019
5427,2018-10-21 13:30:00,308213088.75558215,877088987.0313836
5428,2018-10-21 13:45:00,314293409.1084498,881459041.1606723
5429,2018-10-21 14:00:00,315882650.35090876,884405385.700807
5430,2018-10-21 14:15:00,326991135.4687969,893962261.7605709
5431,2018-10-21 14:30:00,330920712.3917323,897894848.7079476
5432,2018-10-21 14:45:00,354548383.6235667,921354592.460484
5433,2018-10-21 15:00:00,378362588.7193579,944396311.770574
5434,2018-10-21 15:15:00,380675206.74500126,943293961.968861
5435,2018-10-21 15:30:00,377448043.20334893,943406352.1702409
5436,2018-10-21 15:45:00,342745735.9290092,908187742.2839925
5437,2018-10-21 16:00:00,323196825.2812687,893859975.5971609
5438,2018-10-21 18:00:00,85095223.90862887,671578250.8299241
5439,2018-10-21 18:15:00,22214835.395104595,615520719.86008
5440,2018-10-21 18:30:00,-22292555.05460196,572506578.0379137
5441,2018-10-21 18:45:00,52960692.45004688,643332814.0840192
5442,2018-10-21 19:30:00,271215963.0906523,842302747.6408628
5443,2018-10-21 19:45:00,299752424.7372585,871648868.6372876
5444,2018-10-21 20:00:00,309915664.8009492,879129708.0180608
5445,2018-10-21 20:15:00,340969405.2449856,906222590.8969873
5446,2018-10-21 20:30:00,374364631.4900591,937980857.208034
5447,2018-10-21 20:45:00,393923104.6409274,955366892.9362147
5448,2018-10-21 21:30:00,407338182.27580416,967188328.0005668
5449,2018-10-21 21:45:00,428175070.259337,984724172.8305047
5450,2018-10-21 22:00:00,436452213.531102,995271388.60016
5451,2018-10-21 22:15:00,407585971.4068617,968531692.5182557
5452,2018-10-21 22:30:00,372050469.7867152,933636164.5752467
5453,2018-10-21 22:45:00,291663787.26922226,858092106.5400826
5454,2018-10-21 23:00:00,227692013.13634363,801358348.2507845
5455,2018-10-21 23:15:00,137455630.62001577,718714872.6138995
5456,2018-10-21 23:30:00,39047984.44406851,629809993.1870291
5457,2018-10-21 23:45:00,-49738943.61080805,544824485.7971349
5458,2018-10-22 00:00:00,-125205666.47781423,472499598.58353096
5459,2018-10-22 00:15:00,-196283187.0911557,407668294.49003667
5460,2018-10-22 00:30:00,-270708921.5705456,339486767.69964606
5461,2018-10-22 01:00:00,-403394268.38549227,128376903.83487168
5462,2018-10-22 01:15:00,-447893820.9864753,109083466.77579132
5463,2018-10-22 01:30:00,-451533384.1662592,174146600.08565646
5464,2018-10-22 01:45:00,-479192727.0976223,148254287.10759494
5465,2018-10-22 02:00:00,-498627954.1036752,130258818.48281524
5466,2018-10-22 02:15:00,-518070657.59396833,112215657.09405068
5467,2018-10-22 02:30:00,-532734884.78572387,99939947.64930864
5468,2018-10-22 02:45:00,-543345539.534949,90193735.91224976
5469,2018-10-22 03:00:00,-553253983.190168,82907680.31586991
5470,2018-10-22 03:15:00,-557691215.6870584,77728729.55816348
5471,2018-10-22 03:30:00,-564970138.3716015,70890607.72434622
5472,2018-10-22 03:45:00,-567234250.1675546,69478018.60018861
5473,2018-10-22 04:00:00,-568902483.1926128,68521115.99445266
5474,2018-10-22 04:30:00,-604874505.9142357,42604566.75060121
5475,2018-10-22 04:45:00,-571308614.0138165,64985411.322388
5476,2018-10-22 09:00:00,-183693069.9413908,428924026.9214695
5477,2018-10-22 09:15:00,-149544709.27119735,462489997.2888866
5478,2018-10-22 09:30:00,-90854482.85646795,514060956.31015724
5479,2018-10-22 09:45:00,-44559148.418734945,555216100.6681119
5480,2018-10-22 10:00:00,35795812.41013436,632077757.9799224
5481,2018-10-22 10:15:00,88707322.83841433,682022343.10917
5482,2018-10-22 10:30:00,117663570.89864816,708121877.8760571
5483,2018-10-22 12:30:00,169399205.75416532,747782538.5025282
5484,2018-10-22 12:45:00,184288662.85896945,763041846.2223463
5485,2018-10-22 13:00:00,181934938.17959246,761723548.0630782
5486,2018-10-22 13:15:00,176917962.8003647,754708612.5753938
5487,2018-10-22 13:30:00,171122116.64899683,750806596.7636245
5488,2018-10-22 13:45:00,191448849.35087326,767406494.6650225
5489,2018-10-22 14:00:00,78248002.61960642,419414455.998216
5490,2018-10-22 14:15:00,119966261.0823765,517744040.37026936
5491,2018-10-22 14:30:00,157435780.5324453,454500637.76740235
5492,2018-10-22 14:45:00,336640710.4793018,903580475.6972448
5493,2018-10-22 15:00:00,361007468.6160494,926623126.1921883
5494,2018-10-22 15:15:00,360345478.8236478,924657800.4271164
5495,2018-10-22 15:30:00,358884637.66126674,921994329.4522672
5496,2018-10-22 15:45:00,348755057.01824003,914755701.5932908
5497,2018-10-22 16:00:00,319259412.0994321,884309262.6762682
5498,2018-10-22 16:15:00,296603880.77428585,865853893.4309201
5499,2018-10-22 16:30:00,285598637.9969118,857009666.8714918
5500,2018-10-22 16:45:00,297156113.1250107,866948895.3913919
5501,2018-10-22 17:00:00,282676802.18599874,850583794.4399751
5502,2018-10-22 17:15:00,269265916.6799557,837701237.0237577
5503,2018-10-22 17:30:00,235139113.52343395,810519063.0893444
5504,2018-10-22 17:45:00,90008267.75816244,414169151.7126018
5505,2018-10-22 18:00:00,64097252.53013113,393923929.28983396
5506,2018-10-22 18:15:00,117559318.37935153,698010023.4776856
5507,2018-10-22 18:30:00,47060412.30663661,636567906.0281621
5508,2018-10-22 18:45:00,41364042.76132966,631140264.6927668
5509,2018-10-22 19:00:00,124605054.37648621,705888011.4218024
5510,2018-10-22 20:15:00,125850158.44375694,514681012.2110831
5511,2018-10-22 20:30:00,150661541.7710885,454333496.5283543
5512,2018-10-22 20:45:00,285635810.4862682,854185707.6896359
5513,2018-10-22 21:00:00,334167621.72004074,900007774.9213363
5514,2018-10-22 21:15:00,314166626.5019294,881516163.9393935
5515,2018-10-22 21:30:00,338882569.2930113,904733477.4072467
5516,2018-10-22 21:45:00,338501834.66695625,901025697.30359
5517,2018-10-22 22:00:00,355615591.1384559,918205382.8165416
5518,2018-10-22 22:15:00,319669457.4418149,887024725.1183211
5519,2018-10-22 22:30:00,300672234.8903151,868366846.7510043
5520,2018-10-22 22:45:00,220242239.54885176,791300994.5301089
5521,2018-10-22 23:00:00,140309330.4159501,718951267.3600925
5522,2018-10-22 23:15:00,31944370.070989832,617709130.2659953
5523,2018-10-22 23:30:00,-48629327.858543314,544418414.9801726
5524,2018-10-22 23:45:00,-147281319.11276397,453961771.3616768
5525,2018-10-23 00:00:00,-265919641.15132043,203822802.16241118
5526,2018-10-23 00:15:00,-304011995.264226,183761839.8879693
5527,2018-10-23 00:30:00,-291031994.1641926,319992003.01861066
5528,2018-10-23 00:45:00,-341784356.110736,273279191.7808648
5529,2018-10-23 01:00:00,-384439141.4816231,234200587.46942648
5530,2018-10-23 01:15:00,-414133146.1952441,206095211.576724
5531,2018-10-23 01:30:00,-450360043.67925286,174629923.03327355
5532,2018-10-23 01:45:00,-476867078.3776712,150864659.33948115
5533,2018-10-23 02:00:00,-503426535.41406626,126426182.74676262
5534,2018-10-23 02:15:00,-525368255.04326725,106494824.98800546
5535,2018-10-23 02:30:00,-535771215.34337884,97161044.20595872
5536,2018-10-23 02:45:00,-546009481.449854,89126428.01684849
5537,2018-10-23 03:00:00,-556238362.2987216,79646399.06019083
5538,2018-10-23 03:15:00,-564756972.0544183,71258536.13138713
5539,2018-10-23 03:30:00,-565361962.1405003,70803882.14176497
5540,2018-10-23 03:45:00,-565141281.6756535,71359429.79848193
5541,2018-10-23 04:00:00,-584078982.3230999,39571668.24968885
5542,2018-10-23 04:30:00,-616533574.3879366,14470657.199435975
5543,2018-10-23 05:15:00,-554740632.5134445,80457109.53528824
5544,2018-10-23 05:30:00,-545991161.9055068,88694746.54019609
5545,2018-10-23 05:45:00,-534679848.0442778,100245302.55408032
5546,2018-10-23 06:00:00,-509228639.83904994,123646338.63779712
5547,2018-10-23 06:15:00,-471531366.6739704,158878244.69072703
5548,2018-10-23 06:30:00,-431861165.47622603,196157839.56286797
5549,2018-10-23 06:45:00,-397669751.59906614,227821304.21653092
5550,2018-10-23 07:00:00,-361324723.8343378,261040111.9568228
5551,2018-10-23 07:15:00,-321003417.4165589,298851355.6854671
5552,2018-10-23 07:30:00,-295858098.6573987,318331069.92536736
5553,2018-10-23 07:45:00,-285864994.5837043,327633384.710204
5554,2018-10-23 08:00:00,-245282099.01757577,365830529.3916213
5555,2018-10-23 08:15:00,-221872819.89567566,386854556.31730515
5556,2018-10-23 08:30:00,-214036949.46866593,395703089.1472988
5557,2018-10-23 08:45:00,-189710906.24358225,416390837.4004328
5558,2018-10-23 09:00:00,-161249230.12437275,444144302.4733356
5559,2018-10-23 09:15:00,-105819928.13783367,495360810.3087877
5560,2018-10-23 09:30:00,-61346127.093460836,536917328.0511963
5561,2018-10-23 09:45:00,-121336278.33645916,310799124.56666505
5562,2018-10-23 10:00:00,-45345828.33599086,344508319.01904804
5563,2018-10-23 11:00:00,183866906.57529885,763402673.7818456
5564,2018-10-23 11:15:00,181425179.96272922,764418707.0704577
5565,2018-10-23 11:30:00,189184798.60613286,766087903.5193156
5566,2018-10-23 11:45:00,202385831.70153788,781044436.3542125
5567,2018-10-23 12:00:00,88569934.49627662,422104281.05362654
5568,2018-10-23 12:15:00,91746911.73548563,430907946.5531244
5569,2018-10-23 12:30:00,247276937.18418276,815626638.9816186
5570,2018-10-23 12:45:00,255607571.14013475,824450682.2392348
5571,2018-10-23 13:00:00,238276459.27236405,811921615.1998012
5572,2018-10-23 13:15:00,248317721.66864628,822731647.0084418
5573,2018-10-23 13:30:00,238507879.17150944,813330425.0822352
5574,2018-10-23 13:45:00,272205978.8611993,844499967.8264015
5575,2018-10-23 14:00:00,289046879.51065856,861523719.7746189
5576,2018-10-23 14:15:00,338004569.28173065,904042685.8826598
5577,2018-10-23 14:30:00,367148181.1547364,845994650.6312063
5578,2018-10-23 14:45:00,390494147.61234903,868922775.4281237
5579,2018-10-23 15:00:00,437357017.1713471,907518255.5066463
5580,2018-10-23 15:15:00,413772737.68572617,885657739.3109217
5581,2018-10-23 15:30:00,402532176.30712694,875377358.4825195
5582,2018-10-23 15:45:00,383137085.0826709,864213064.6490501
5583,2018-10-23 16:00:00,208984782.82256842,483649027.49927
5584,2018-10-23 16:15:00,194043289.9091401,469639592.3393576
5585,2018-10-23 16:30:00,324499109.53941166,893352339.7885252
5586,2018-10-23 16:45:00,303543518.79492706,874431986.0331511
5587,2018-10-23 17:00:00,313666495.29498595,882896572.9993689
5588,2018-10-23 17:15:00,288949983.69142365,860402254.4626144
