,CreationTime,principal component 1,principal component 2,InBandwidth
6909,2018-11-11 20:30:00,474040215.08396155,52688031.1203594,1023930282.8463432
6910,2018-11-11 20:45:00,472959117.9374271,53067660.0683711,1029447431.7970071
6911,2018-11-11 21:00:00,481454108.05538857,48249408.23374114,1038523137.3635226
6912,2018-11-11 21:15:00,496634274.3891462,53297705.90596817,1053705087.4958401
6913,2018-11-11 21:30:00,513665548.25088507,53289846.533350125,1063879281.8357012
6914,2018-11-11 21:45:00,508169632.2053285,53718839.7854694,1060897106.5505428
6915,2018-11-11 22:00:00,503714224.4855097,43591225.951830395,1057668479.9530693
6916,2018-11-11 22:15:00,485135999.4656178,53902901.32634031,1037470636.5756748
6917,2018-11-11 22:30:00,427515499.1121891,53749233.31132499,981017651.1518766
6918,2018-11-11 22:45:00,373213618.1485068,54554617.40770047,931152828.696282
6919,2018-11-11 23:00:00,283138707.33323306,44233737.66834409,849170106.1153297
6920,2018-11-11 23:15:00,162926996.85796344,54191500.95723637,738600744.8974875
6921,2018-11-11 23:30:00,59382139.420253545,50532761.48884693,643371629.3359202
6922,2018-11-11 23:45:00,-35969781.05424482,53585120.531711295,556828357.6861306
6923,2018-11-12 00:00:00,-128904066.64285374,48272595.10861213,528858391.18901485
6924,2018-11-12 00:15:00,-175389174.38857335,52644028.01232922,477641420.2150633
6925,2018-11-12 00:30:00,-223712832.39909446,52327402.21182188,423025795.60396785
6926,2018-11-12 00:45:00,-288058201.3907344,51669008.856071904,355290178.94241107
6927,2018-11-12 01:00:00,-351621296.4036171,46112771.78181748,290178040.5189714
6928,2018-11-12 01:15:00,-399140847.938392,50436347.82150548,242379183.19132012
6929,2018-11-12 01:30:00,-472120699.69918704,49841964.50101301,112356910.33047175
6930,2018-11-12 01:45:00,-494681687.11732566,49639848.10913113,96154495.59539844
6931,2018-11-12 02:00:00,-497017306.8786742,39527568.54744014,144174615.64451963
6932,2018-11-12 02:15:00,-510841232.76553744,49443615.4615184,130315357.14856248
6933,2018-11-12 02:30:00,-521902249.37488097,49154458.01652339,119329990.50199516
6934,2018-11-12 02:45:00,-530330760.07847,49108299.09363717,111066615.70064951
6935,2018-11-12 03:00:00,-539457357.6460955,38883523.63054985,101985157.48579496
6936,2018-11-12 03:15:00,-563040839.6905,48669609.657320306,59206610.00205235
6937,2018-11-12 03:30:00,-569562000.6586293,48567836.654002264,54664944.86222898
6938,2018-11-12 03:45:00,-556121817.2646911,48556053.76874741,84527212.01455191
6939,2018-11-12 04:00:00,-557985760.8521079,43631494.630228095,82508891.32132979
6940,2018-11-12 04:15:00,-558122676.1862235,48475608.11420884,82290521.66530629
6941,2018-11-12 04:30:00,-562965137.7379808,48056708.635046646,77507584.61479609
6942,2018-11-12 04:45:00,-563322010.7589655,48382807.40706571,76994546.01570858
6943,2018-11-12 05:00:00,-557876593.4516919,43637444.1511999,82975250.87684274
6944,2018-11-12 05:15:00,-565119147.7784452,48559433.27388535,62730258.80878911
6945,2018-11-12 05:30:00,-558742790.7062008,48897282.41577151,69240678.00144067
6946,2018-11-12 05:45:00,-521016578.8649268,49061731.09144718,119918584.27268408
6947,2018-11-12 06:00:00,-501531947.55994713,44140072.74779715,139060696.24235022
6948,2018-11-12 06:15:00,-472761455.10952276,49101506.948890276,167925478.97631338
6949,2018-11-12 06:30:00,-434298642.647808,49227550.6417381,207268067.4975136
6950,2018-11-12 06:45:00,-405176343.7016191,49346628.45805158,236773193.80191132
6951,2018-11-12 07:00:00,-359106074.9415063,44541535.26711181,283126597.30713254
6952,2018-11-12 07:15:00,-384822388.20772165,50322998.75789364,181217744.9369712
6953,2018-11-12 07:30:00,-365537059.32399213,50441491.81571487,196868493.9753497
6954,2018-11-12 07:45:00,-263417185.00236797,51078311.59849164,380943008.94128186
6955,2018-11-12 08:00:00,-228407144.6578774,41044026.780436546,416164512.5810709
6956,2018-11-12 08:15:00,-187181451.1635753,51238129.295516446,458532164.9000648
6957,2018-11-12 08:30:00,-158439432.13745615,51279577.66807191,487832919.81831735
6958,2018-11-12 08:45:00,-131057138.47223996,46377603.25991411,515119875.5174385
6959,2018-11-12 09:00:00,-96329198.13162498,47012488.20231843,550050642.7631563
6960,2018-11-12 09:15:00,-128241887.83497317,52169821.548233986,354337962.51623833
6961,2018-11-12 09:30:00,-65477116.71850726,52391650.43442141,391348725.4603902
6962,2018-11-12 09:45:00,129239225.24567185,53329653.04803488,778644080.6113311
6963,2018-11-12 10:00:00,212746494.32245335,39250908.785288386,861448778.8851045
6964,2018-11-12 10:15:00,302952630.2024414,32860505.260348022,953721506.0570892
6965,2018-11-12 10:30:00,370542199.6694409,19511770.70393302,1023509067.6597383
6966,2018-11-12 10:45:00,382322180.72259516,26931060.531995256,1033324723.9684936
6967,2018-11-12 11:00:00,387424134.5052085,36320788.760475636,1039478322.3224779
6968,2018-11-12 11:30:00,230345483.02338555,32387827.331846673,584499716.587398
6969,2018-11-12 11:45:00,380692779.3179044,31761391.129425775,1035031831.7211883
6970,2018-11-12 12:00:00,416163188.44144315,26763869.89269999,1070619506.1727347
6971,2018-11-12 12:15:00,427512964.6277223,11148254.047850521,1083447189.16201
6972,2018-11-12 12:30:00,456566233.89659584,37857618.790948525,1112238729.053946
6973,2018-11-12 12:45:00,460174620.9037847,37901826.68632816,1116038787.8692286
6974,2018-11-12 13:00:00,464144241.3154572,16677614.331640469,1119728131.1815226
6975,2018-11-12 13:15:00,290459082.6338183,21980606.62857681,628026874.108695
6976,2018-11-12 13:30:00,285820914.24859256,36150270.10122093,623530384.9125477
6977,2018-11-12 13:45:00,471313654.3153887,43801217.61647022,1128869736.1572
6978,2018-11-12 14:00:00,476679034.5869366,37777887.00898785,1135045224.808288
6979,2018-11-12 14:15:00,511303270.1819103,40032362.72701471,1170829704.0233939
6980,2018-11-12 14:30:00,534719866.56758,33475501.260024227,1195851048.3137276
6981,2018-11-12 14:45:00,561193523.3191184,40367986.34653463,1224623640.915287
6982,2018-11-12 15:00:00,560150688.4405981,12913476.053396977,1222772397.950273
6983,2018-11-12 15:15:00,369317374.61448705,24425819.310815915,674375750.7143352
6984,2018-11-12 15:30:00,356181637.83750707,24735161.482097477,658669721.3448387
6985,2018-11-12 15:45:00,530516174.8085279,25934235.3713501,1193722093.0181322
6986,2018-11-12 16:00:00,499582896.4174775,20016629.0751425,1161924558.3150375
6987,2018-11-12 16:15:00,474556717.55072796,40474019.57637032,1137162546.2410958
6988,2018-11-12 16:30:00,438532975.8105228,25755292.60829428,1100563276.3793008
6989,2018-11-12 17:15:00,208644180.82607922,32054184.845773786,562705647.9304757
6990,2018-11-12 17:30:00,171092907.08732417,39420954.33920563,541496089.9261844
6991,2018-11-12 17:45:00,153187018.24427345,39914600.603891425,536352924.95072025
6992,2018-11-12 18:00:00,258612664.03836584,35066223.147019215,923078787.334834
6993,2018-11-12 18:15:00,168122569.79494596,39529201.847892776,830992036.8769063
6994,2018-11-12 18:30:00,146350129.0358139,39354206.0876302,808603653.7927269
6995,2018-11-12 18:45:00,220701932.50664476,39403686.10139843,885549623.0318065
6996,2018-11-12 19:00:00,298034508.457465,27196022.619619887,965918271.701494
6997,2018-11-12 19:15:00,195263201.39409536,39063658.93667616,554115302.3309553
6998,2018-11-12 19:30:00,221448741.7470428,39032765.79525856,566891712.7443714
6999,2018-11-12 19:45:00,224160111.10436538,38964061.06079991,579885283.2264699
7000,2018-11-12 20:00:00,225991299.85965347,33958160.552621804,585866548.3013867
7001,2018-11-12 20:15:00,379145575.01722175,39244626.103938855,1052847812.4707848
7002,2018-11-12 20:30:00,403039002.36069196,39299144.04760713,1078030877.6590178
7003,2018-11-12 20:45:00,439306477.0176735,39334197.15582061,1116083802.7279449
7004,2018-11-12 21:00:00,449022355.3851589,34478743.15728171,1127243442.949898
7005,2018-11-12 21:15:00,264342602.8080328,39054147.19922958,610722031.0695405
7006,2018-11-12 21:30:00,271418062.615172,39091902.857105635,613925089.4684955
7007,2018-11-12 21:45:00,454085723.55164343,39491761.9780642,1134910633.021564
7008,2018-11-12 22:00:00,478141584.39193994,34556343.13539741,1160189827.118684
7009,2018-11-12 22:15:00,493425051.0498764,39459011.63224155,1175537920.0359118
7010,2018-11-12 22:30:00,444187259.8222873,39426847.603241935,1125563939.0159974
7011,2018-11-12 22:45:00,377661855.54372764,39628282.29573153,1056381421.2282002
7012,2018-11-12 23:00:00,291700393.331685,29785500.107943222,969402781.4328461
7013,2018-11-12 23:15:00,58055011.61488495,38826754.70376175,470071710.1153142
7014,2018-11-12 23:30:00,-40245611.74669027,38144095.678738706,406595901.4981718
7015,2018-11-12 23:45:00,-30915202.439651933,37513332.84379292,634973828.2275934
7016,2018-11-13 00:00:00,-99620823.86577606,31813502.84954748,496450041.8466993
7017,2018-11-13 00:15:00,-170284147.3699352,36003938.556096554,435109925.1959365
7018,2018-11-13 00:30:00,-249596544.25731584,34971191.48871676,361990907.3522188
7019,2018-11-13 00:45:00,-309245753.4753369,34475417.48368877,305056411.0544134
7020,2018-11-13 01:00:00,-359432439.9931785,28841845.155901965,259271454.82872877
7021,2018-11-13 01:15:00,-404608207.8101346,33261812.519216374,216865848.03827223
7022,2018-11-13 01:30:00,-442761384.7695448,32814582.61515764,182488901.55827308
7023,2018-11-13 01:45:00,-470377104.1089311,32670297.850241445,155992258.61794385
7024,2018-11-13 02:00:00,-490184494.79794145,22152281.516386595,138782716.3217857
7025,2018-11-13 02:15:00,-506306651.5572779,32143089.639138836,125169621.2113376
7026,2018-11-13 02:30:00,-521323220.7363962,31914501.65782638,111390723.35039264
7027,2018-11-13 02:45:00,-533015546.2606879,31583526.060448084,99755255.32912783
7028,2018-11-13 03:00:00,-539532048.0652932,26617187.84059665,93124150.69428164
7029,2018-11-13 03:15:00,-551525192.2597493,31479470.322450455,83324596.01315333
7030,2018-11-13 03:30:00,-557820204.9453642,31332986.224000104,77192315.36972107
7031,2018-11-13 03:45:00,-559519446.7579147,31308628.65344812,75747156.34465379
7032,2018-11-13 04:00:00,-562377049.2472239,26321226.16277639,73043285.02248839
7033,2018-11-13 04:15:00,-563213976.3013197,31254145.399764564,71904560.9520952
7034,2018-11-13 04:30:00,-561500566.0347855,31223201.66672442,75851214.22981605
7035,2018-11-13 04:45:00,-565671754.6818141,31167530.592777755,71550642.93380518
7036,2018-11-13 05:00:00,-561982729.1102148,26312147.650631092,74910419.63918538
7037,2018-11-13 05:15:00,-551099435.3457558,31289369.206403773,85896856.75650491
7038,2018-11-13 05:30:00,-538107303.0923644,31301627.13797632,97598492.41456366
7039,2018-11-13 05:45:00,-518979857.052411,31399603.710164726,115423123.38123807
7040,2018-11-13 06:00:00,-485398291.3191849,27182147.520781793,146419412.3694888
7041,2018-11-13 06:15:00,-452641652.3472128,32208852.940140888,178125207.75287077
7042,2018-11-13 06:30:00,-427004840.3814713,32292869.608300645,201477820.13641325
7043,2018-11-13 06:45:00,-390360205.61376953,32409352.806332063,233198355.67911333
7044,2018-11-13 07:00:00,-353168627.1481564,28065068.24541863,266547698.6432033
7045,2018-11-13 07:15:00,-326618100.4624417,33106489.731196865,290025040.58600086
7046,2018-11-13 07:30:00,-292724617.32358795,33588379.605754815,319541941.3835383
7047,2018-11-13 07:45:00,-263273406.3389367,33616505.12158007,349195995.5724748
7048,2018-11-13 08:00:00,-226045747.53636968,28824588.296598192,384228705.22143567
7049,2018-11-13 08:15:00,-203724388.79164422,34357952.847994685,403688874.0591562
7050,2018-11-13 08:30:00,-181117400.87120628,35048149.082391016,423813873.8237619
7051,2018-11-13 08:45:00,-173525438.13894936,35117376.10030985,431105520.6350143
7052,2018-11-13 09:00:00,-140485749.3800759,30350234.807056386,460940948.1140557
7053,2018-11-13 09:15:00,-82806021.77675977,36027633.88856518,514834961.8397475
7054,2018-11-13 09:30:00,-25726620.1062211,36174921.73616346,570277240.4987793
7055,2018-11-13 09:45:00,46688951.05338216,29448405.985637076,637709960.0422343
7056,2018-11-13 10:00:00,96103970.37353298,32016426.02087598,685070054.4504576
7057,2018-11-13 10:15:00,145045113.95274937,30161380.103107262,729750171.5744835
7058,2018-11-13 10:30:00,186488016.191685,37629445.68656003,766497096.4697052
7059,2018-11-13 10:45:00,207157463.45744824,30416791.98047214,787014804.1688205
7060,2018-11-13 11:00:00,221169129.63520718,25345668.24496672,800323179.3369813
7061,2018-11-13 11:15:00,234649189.6802747,37784689.558839135,813284007.2113483
7062,2018-11-13 11:30:00,249491035.4550157,37741190.7409587,824250155.264565
7063,2018-11-13 11:45:00,241389877.47129822,30285793.344320618,814374784.6287706
7064,2018-11-13 12:00:00,253486366.2961616,25240079.549274996,827325318.2482424
7065,2018-11-13 12:15:00,276646494.52574366,30096980.89753111,848986621.2628411
7066,2018-11-13 12:30:00,283950769.17624676,37324016.95403184,855564564.5350604
7067,2018-11-13 12:45:00,314028280.21796894,21120001.170969553,882853528.2834394
7068,2018-11-13 13:00:00,301533775.1435457,8985268.827574017,875774097.9374963
7069,2018-11-13 13:15:00,280742012.92284864,30182647.71615725,853429946.0133085
7070,2018-11-13 13:30:00,292163354.9861925,28993699.825427696,936925849.5897367
7071,2018-11-13 13:45:00,307237761.11617005,28764649.560607065,952611847.9480724
7072,2018-11-13 14:00:00,326229216.8686981,9343611.467908515,972020754.4481211
7073,2018-11-13 14:15:00,332907730.38411325,21765683.351661645,977568490.8355293
7074,2018-11-13 14:30:00,363513102.1107054,14914842.710142901,1009304965.6153324
7075,2018-11-13 14:45:00,388220182.9720309,23850373.49733151,1034279749.6880627
7076,2018-11-13 15:00:00,418329306.4056752,13537252.741859049,1064136623.6540906
7077,2018-11-13 15:15:00,352140686.7571302,30436042.561037056,997933960.708166
7078,2018-11-13 15:30:00,344755256.39842343,30357268.679246917,989304540.291563
7079,2018-11-13 15:45:00,351096257.180785,30237246.99312368,995126602.4763422
7080,2018-11-13 16:00:00,343484726.7701166,10936037.89631091,988435697.456655
7081,2018-11-13 16:15:00,374593871.2233619,30607703.101089973,1019401840.3425984
7082,2018-11-13 16:30:00,368258349.25221103,23448481.43003059,1013215603.3786801
7083,2018-11-13 16:45:00,347428914.7792753,16258166.766959345,991426244.854473
7084,2018-11-13 17:00:00,339508865.6369195,18793964.85096427,982320851.6570617
7085,2018-11-13 17:15:00,316703820.47125125,23465876.189209595,960174206.8682072
7086,2018-11-13 17:30:00,307541421.80411416,38454318.44047715,951794929.0780826
7087,2018-11-13 17:45:00,302501464.85920215,38346177.18056033,946453309.4513439
7088,2018-11-13 18:00:00,276818547.313696,33166062.486401327,921421345.6287055
7089,2018-11-13 18:15:00,169472739.79873183,37607152.7205188,813566391.4533241
7090,2018-11-13 18:30:00,171805802.92072076,37492234.013029605,815290557.2116733
7091,2018-11-13 18:45:00,264193196.0495779,37777826.7528025,908000741.1831565
7092,2018-11-13 19:00:00,357226724.5743575,32440834.054777462,1001103023.1410438
7093,2018-11-13 19:45:00,505289210.29415965,37781290.9057905,1149622578.5009432
7094,2018-11-13 20:00:00,516600193.2687908,27874070.57290429,1163152239.9937825
7095,2018-11-13 20:15:00,518207930.7923213,37838638.18114404,1164128532.3388355
7096,2018-11-13 20:30:00,542919674.1917604,37885135.31005322,1188034485.4215631
7097,2018-11-13 20:45:00,536881921.9993106,37764445.428922035,1182337873.9199529
7098,2018-11-13 21:00:00,570083502.5091586,32791453.643442255,1215974162.6823947
7099,2018-11-13 21:15:00,595009302.964552,37889193.6359848,1240667971.8751106
7100,2018-11-13 21:30:00,611157216.5393788,37914346.72194033,1257677558.2293432
7101,2018-11-13 21:45:00,638104734.5628693,38117333.50933839,1284260362.5453494
7102,2018-11-13 22:00:00,630146550.1307749,32453180.93028883,1276802404.106392
7103,2018-11-13 22:15:00,582660887.2108657,38130068.54988428,1228548646.8643775
7104,2018-11-13 22:30:00,533585479.48500484,37761260.3293484,1178254160.0340624
7105,2018-11-13 22:45:00,467980564.46183074,37800200.63342892,1112061185.8353395
7106,2018-11-13 23:00:00,364903725.001611,32281311.822602805,1007641755.8256928
7107,2018-11-13 23:15:00,241305015.53324053,36898214.06251621,884021653.8681886
7108,2018-11-13 23:30:00,129681130.68436974,36594863.63195714,771591411.8948334
7109,2018-11-13 23:45:00,15274341.910519434,36038078.1665215,656726634.2595704
7110,2018-11-14 00:00:00,-78120242.51114026,25276295.18568283,562818677.1716787
7111,2018-11-14 00:15:00,-157227860.7213671,34239835.00474448,483368940.7596181
7112,2018-11-14 00:30:00,-230520909.83375886,32603328.507259484,409873040.4268419
7113,2018-11-14 00:45:00,-296973898.8931579,32493045.382257003,343040966.7386793
7114,2018-11-14 01:00:00,-353053974.3332408,27111406.896224577,287037461.74921834
7115,2018-11-14 01:15:00,-390338585.5786505,31319634.596110813,249646146.70350802
7116,2018-11-14 01:30:00,-422473454.23811483,30776731.65955633,217746717.1112533
7117,2018-11-14 01:45:00,-451637341.3565449,30538037.707719263,188032327.82034796
7118,2018-11-14 02:00:00,-483254833.55282617,24171004.576940283,156388954.8155804
7119,2018-11-14 02:15:00,-496821770.55428237,30138681.820652228,142582561.79001078
7120,2018-11-14 02:30:00,-516301374.01190376,29909031.699856732,122988063.8830098
7121,2018-11-14 02:45:00,-528196522.6843562,29743559.42519366,111299726.40403718
7122,2018-11-14 03:00:00,-537122341.6138602,24655513.336144745,102209549.60065672
7123,2018-11-14 03:15:00,-550579832.4103113,29541887.557730764,88621151.33861488
7124,2018-11-14 03:30:00,-551683434.050034,29448586.64892036,88250868.39856772
7125,2018-11-14 03:45:00,-556276929.8280419,29321434.85544026,83664176.05814703
7126,2018-11-14 04:00:00,-555376482.5766375,19302750.657919146,84111140.76598482
7127,2018-11-14 04:15:00,-556376447.6581448,29306094.767952055,83068478.36733389
7128,2018-11-14 04:30:00,-562480178.7204506,29270185.466998965,76539826.19713794
7129,2018-11-14 04:45:00,-561268711.0739378,29248051.88609067,77715769.39489079
7130,2018-11-14 05:00:00,-560582503.5570884,24339909.28871191,78525170.39900745
7131,2018-11-14 05:15:00,-547214944.1919588,29378658.632855743,92048682.5183304
7132,2018-11-14 05:30:00,-533199908.8259467,29413588.230709158,106471093.3408345
7133,2018-11-14 05:45:00,-514370723.89835477,29797564.87569834,125249197.31798369
7134,2018-11-14 06:00:00,-482991870.6806668,25614863.31405133,156435888.55513465
7135,2018-11-14 06:15:00,-447971091.21361506,30642180.947413076,191699128.03533667
7136,2018-11-14 06:30:00,-404434340.23423725,30785900.966671605,235525510.0200836
7137,2018-11-14 06:45:00,-367836940.01187634,30846928.61485493,272093017.12402177
7138,2018-11-14 07:00:00,-332306878.66206515,26342554.42636733,307568422.275953
7139,2018-11-14 07:15:00,-305601216.0601021,31681167.099513482,334053545.0974262
7140,2018-11-14 07:30:00,-278893281.4815877,31767852.80343343,361077709.04505295
7141,2018-11-14 07:45:00,-259413403.07360026,31856646.707787823,380880565.3699916
7142,2018-11-14 08:45:00,-165326210.5756088,33439334.3619303,475841800.7894653
7143,2018-11-14 09:00:00,-120188055.64231117,25774543.990682967,521224547.122174
7144,2018-11-14 09:15:00,-50208224.04569067,34128686.03067931,592489261.0901513
7145,2018-11-14 09:30:00,12928924.092886996,29019017.731705602,655457694.4816669
7146,2018-11-14 10:15:00,218699324.29868802,35679229.60150834,863088566.3230717
7147,2018-11-14 10:30:00,283109276.85633415,35849819.22386456,927221693.8640275
7148,2018-11-14 10:45:00,287470412.869006,21196527.37469364,931063381.290326
7149,2018-11-14 11:00:00,277422015.75534,15954765.3881263,921226123.4007416
7150,2018-11-14 11:15:00,269368828.4798156,35669682.711827815,914606709.620376
7151,2018-11-14 11:30:00,276573333.2658621,14091330.906844558,921050151.7129984
7152,2018-11-14 11:45:00,308275044.26960033,36184187.79216599,952846443.016918
7153,2018-11-14 12:00:00,308409620.40774536,19135863.700272396,953299738.2287011
7154,2018-11-14 12:15:00,328385679.64415675,29107185.83714328,976773459.8864856
7155,2018-11-14 12:30:00,311939783.4693369,36390734.375481844,956335267.6181598
7156,2018-11-14 12:45:00,313525423.5704285,36168309.77704855,957685883.9148744
7157,2018-11-14 13:00:00,304455465.67014444,23735247.35646154,948206989.7184986
7158,2018-11-14 13:15:00,300178855.16713506,21365244.915903263,944922167.3630693
7159,2018-11-14 13:30:00,304258901.9432067,21486086.197124384,949195475.6504525
7160,2018-11-14 13:45:00,316470899.52342117,14156772.998358674,962695894.9165933
7161,2018-11-14 14:00:00,340857887.0818203,9725241.001534378,986847608.1691504
7162,2018-11-14 14:15:00,362938166.9610527,21522882.765111953,1008367272.2124348
7163,2018-11-14 14:30:00,375069479.9208469,14434835.769891387,1020679090.0197934
7164,2018-11-14 14:45:00,408139354.82929516,29105956.81059588,1054520931.1070279
7165,2018-11-14 15:00:00,245915954.6385955,-5974127.926536154,593571778.7066865
7166,2018-11-14 15:15:00,266465020.88437918,27028073.892008577,609285256.1736081
7167,2018-11-14 15:30:00,431279429.87077266,29420259.517420944,1076564516.5515249
7168,2018-11-14 15:45:00,402372010.65073293,15413489.422147933,1047869614.4528157
7169,2018-11-14 16:00:00,367318146.165714,24874177.771559928,1012486704.1744998
7170,2018-11-14 16:15:00,346000248.4873307,29595074.155486062,990811560.2442392
7171,2018-11-14 16:30:00,349811068.4285756,8360405.572517274,994321158.2154284
7172,2018-11-14 16:45:00,343140444.6120737,37224378.08447647,988327806.8265637
7173,2018-11-14 17:00:00,341490731.765268,25312870.5241691,985857361.1340561
7174,2018-11-14 17:15:00,340669294.1060163,37328896.72035255,984540632.7818158
7175,2018-11-14 17:30:00,325035017.7492198,37888571.35987092,969502760.4261637
7176,2018-11-14 17:45:00,306529825.7151099,37761960.92623077,950101888.0019584
7177,2018-11-14 18:00:00,296302711.7445351,32695825.11353933,940536470.258008
7178,2018-11-14 18:15:00,198776696.90508702,37267033.09800533,842788196.5504477
7179,2018-11-14 18:30:00,204496904.4137836,37241045.97020899,848077578.7450317
7180,2018-11-14 18:45:00,295722970.87265193,37272200.16586723,949434944.2587463
7181,2018-11-14 19:00:00,393050388.52674407,32333267.825535644,1043117404.5715793
7182,2018-11-14 19:15:00,435916690.2986155,37304676.57489758,1088230428.0745943
7183,2018-11-14 19:30:00,471360025.8251951,37267251.21742352,1121834898.8249793
7184,2018-11-14 19:45:00,505184604.4061812,37366651.30380601,1150813655.309385
7185,2018-11-14 20:00:00,532189285.4320562,32468766.976336915,1177727497.5436676
7186,2018-11-14 20:15:00,525842063.7505256,37337645.2551149,1171098349.400758
7187,2018-11-14 20:30:00,540903281.5968121,37319846.693024635,1185338303.0915995
7188,2018-11-14 20:45:00,554605433.0153084,37389210.522324964,1199024080.2072053
7189,2018-11-14 21:00:00,552538393.8004975,32343411.395677693,1196633378.663485
7190,2018-11-14 21:15:00,561043965.7059404,37279492.52519755,1205557446.7757008
7191,2018-11-14 22:00:00,608279812.6160394,32698647.58624662,1253713624.3156
7192,2018-11-14 22:15:00,583762558.2261542,37653038.41431379,1229408410.9890554
7193,2018-11-14 22:30:00,529896496.0486673,37946389.62214255,1174344627.7232404
7194,2018-11-14 22:45:00,442122630.3725822,37782969.177412525,1085671697.2325745
7195,2018-11-14 23:00:00,342170271.05669266,32347326.21852556,985706392.3542553
7196,2018-11-14 23:15:00,229392913.18217713,36709486.30183941,872223018.1582631
7197,2018-11-14 23:30:00,122762608.66329747,36091593.272064604,765110305.7548352
7198,2018-11-14 23:45:00,21147553.071941357,35410740.9383532,663695176.7798313
7199,2018-11-15 00:00:00,-71082638.70126882,26110730.06682464,572011417.5294727
7200,2018-11-15 00:15:00,-160262847.41654366,33660723.85105351,481979840.952613
7201,2018-11-15 00:30:00,-234768966.5790448,33037373.490043882,406252674.4096304
7202,2018-11-15 00:45:00,-304967509.56144977,32092739.196744893,335717364.6945821
7203,2018-11-15 01:00:00,-360310637.7503295,26642509.094813347,280220760.5555924
7204,2018-11-15 01:15:00,-405157488.74206495,30776553.174324628,234776241.11391115
7205,2018-11-15 01:30:00,-435620163.01025903,30444071.97117929,204035839.53766176
7206,2018-11-15 01:45:00,-462060403.7470021,30257441.561609913,177563070.70503685
7207,2018-11-15 02:15:00,-510966213.5552277,29627465.169592097,128609991.26235294
7208,2018-11-15 02:30:00,-519728022.606303,29479863.678682413,119695698.83277018
7209,2018-11-15 02:45:00,-528950126.56518257,29170135.964961603,111042278.04404745
7210,2018-11-15 03:00:00,-536712606.56638414,23929040.704676792,102629024.89212604
7211,2018-11-15 03:15:00,-543128753.4316095,29079462.167817913,96166535.79753156
7212,2018-11-15 03:30:00,-550252750.0464267,29011401.61049553,88783927.13511404
7213,2018-11-15 03:45:00,-554127119.1195431,29052051.617177177,84827392.32622041
7214,2018-11-15 04:00:00,-564220360.5994136,24137166.098864987,74915820.95842998
7215,2018-11-15 04:15:00,-562190181.0774405,29042017.320381165,77273746.13315867
7216,2018-11-15 04:30:00,-557024159.1495047,28963767.167440005,82222847.50629432
7217,2018-11-15 04:45:00,-557931354.8448855,28870955.574901104,81165608.97473578
7218,2018-11-15 05:00:00,-552399909.7782711,23250484.50117173,86517339.35338004
7219,2018-11-15 05:15:00,-541243638.7497667,28912545.607937295,97931823.47144078
7220,2018-11-15 05:30:00,-523065579.81796324,28937728.35105721,116381471.5961675
7221,2018-11-15 05:45:00,-504303363.8859761,29306446.990923744,135112470.2719158
7222,2018-11-15 06:00:00,-492882647.97051364,24389843.44655134,146259700.4802058
7223,2018-11-15 06:15:00,-449844854.1934111,29442172.14108168,190019304.99724132
7224,2018-11-15 06:30:00,-423590522.7102343,29653492.045196895,216727366.7549417
7225,2018-11-15 06:45:00,-383385567.2700732,29884486.45404393,256784773.06716
7226,2018-11-15 07:30:00,-288354260.63515663,30096176.91296182,351798968.57216614
7227,2018-11-15 07:45:00,-257969173.1670848,30508954.52749992,382366615.0725789
7228,2018-11-15 08:00:00,-225498694.16820723,26012046.904240042,415133143.14369047
7229,2018-11-15 08:15:00,-204731832.9516247,31461627.035289768,435897183.60878617
7230,2018-11-15 08:30:00,-184311641.1432426,31522580.863067556,456786415.431376
7231,2018-11-15 08:45:00,-165020658.3651078,32264879.861599308,476339148.2113241
7232,2018-11-15 09:30:00,-3495941.126560783,25956639.730249204,638805704.2981678
7233,2018-11-15 09:45:00,47894635.73295204,34007892.602911346,690173860.9216034
7234,2018-11-15 10:00:00,131914608.45617166,30187792.298887115,775069388.288838
7235,2018-11-15 10:15:00,200981250.7254985,35219469.62824174,845470459.1214244
7236,2018-11-15 10:30:00,232401427.11325118,28068824.242556587,877829619.4441763
7237,2018-11-15 10:45:00,242019185.00587428,32902033.892273415,888674905.7629502
7238,2018-11-15 11:00:00,258948121.56972054,16177280.393799594,904559696.3919188
7239,2018-11-15 11:15:00,248813953.9152536,13827893.044345753,893012722.6700996
7240,2018-11-15 11:30:00,240151220.5935622,21120775.10256397,884464098.6625543
7241,2018-11-15 11:45:00,260979097.10392776,28436850.0923657,907027072.3668029
7242,2018-11-15 12:00:00,252756047.43407363,30614723.075655703,898917884.692708
7243,2018-11-15 12:15:00,284827966.86348814,21061081.27484069,930683628.8120438
7244,2018-11-15 12:30:00,281214550.4344335,35555256.20236428,926488079.272572
7245,2018-11-15 12:45:00,292641082.1735443,28435271.121793605,937384513.5943408
7246,2018-11-15 13:00:00,309991176.848013,30671849.7495992,954967862.535424
7247,2018-11-15 13:15:00,322187080.92810285,35652337.23608952,967202712.6694641
7248,2018-11-15 14:00:00,325950296.223322,23482673.90780408,971998626.7541614
7249,2018-11-15 14:15:00,364416954.05725604,6610375.1739019565,1009837837.640548
7250,2018-11-15 14:30:00,390940736.9102403,20631327.291646436,1037467627.7722961
7251,2018-11-15 14:45:00,421500514.00464684,21109938.05760632,1068269005.123332
7252,2018-11-15 15:00:00,440295784.59597594,9088404.424842974,1086662229.5014114
7253,2018-11-15 15:15:00,446120736.96265143,28738521.390018363,1091774634.1369977
