,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,InBandwidth
4554,2018-10-09 15:15:00,559406294.9291441,64540473.4727054,-6696428.81372428,32365.26341331468,1205613797.015591
4555,2018-10-09 15:30:00,544743072.715099,67884482.1956904,-8414630.880518548,36202.64099612061,1189905195.847696
4556,2018-10-09 16:45:00,329649974.06857175,89704336.43707727,-19613130.3133842,44586.012157292214,973588985.536704
4557,2018-10-09 18:30:00,141078402.45312127,90070660.79833676,-19784370.762766507,50899.75738460743,783784229.5720199
4558,2018-10-09 18:45:00,66811957.9521513,90645184.59176867,-20071830.011254553,59896.32305732167,709701397.6616486
4559,2018-10-09 19:00:00,52748352.29886444,85322987.76922661,-17333170.682295322,57312.40213287884,695128100.2304468
4560,2018-10-09 19:15:00,69780274.73143557,89803634.50604649,-19642530.43851148,62066.14616514064,711300048.1868273
4561,2018-10-09 20:45:00,386807367.53018624,98176070.51886578,-23985741.37171196,66581.15709626429,1031033494.5432717
4562,2018-10-09 21:00:00,435404290.28417426,93276661.79100427,-21471272.74682471,67122.71046359447,1080373483.5135796
4563,2018-10-09 21:15:00,452901978.08257383,98054052.66708665,-23930114.89809572,70017.27770170383,1097808278.3909562
4564,2018-10-09 21:30:00,481184337.0906367,98049082.10792217,-23930609.455532778,67118.34248079931,1126941473.5509086
4565,2018-10-09 22:45:00,364192383.22660303,97581433.97952439,-23677486.767712045,70365.08216183046,1008315606.9944093
4566,2018-10-09 23:00:00,311133920.3299625,92398490.9672059,-21006243.153301176,57045.05333809769,954490628.0010297
4567,2018-10-09 23:15:00,221411740.3895469,96752712.65194473,-23235894.356815156,55123.67782750237,864301265.3376768
4568,2018-10-10 00:00:00,-119792252.47316219,90162447.10740468,-19809822.3089887,5237.691543452292,479624160.8519248
4569,2018-10-10 00:15:00,-202926951.30158144,94588421.48646516,-22077082.72649683,10943.883174425127,402669799.9792377
4570,2018-10-10 00:30:00,-275344963.0499332,93869662.40154976,-21699623.97032649,12503.590297771463,338040740.04608107
4571,2018-10-10 00:45:00,-336052268.2853011,93346098.76502723,-21423814.22638929,15089.356059909083,282256394.93998635
4572,2018-10-10 01:00:00,-380433168.09261554,87862822.58035156,-18599044.21022806,13142.324593117872,238064500.83592567
4573,2018-10-10 01:15:00,-420186710.31712896,87310992.09815982,-18310956.434445653,16181.68162204999,202259027.87367684
4574,2018-10-10 01:30:00,-462058218.5069857,92262375.40062998,-20852878.26147173,21067.826530986014,162765713.22205728
4575,2018-10-10 01:45:00,-480044376.2754481,92021355.6825207,-20726984.72186231,22511.804475553894,147284385.33033368
4576,2018-10-10 02:30:00,-529429437.9147153,91254357.9976149,-20327199.640022304,27667.73305562059,102981358.24756987
4577,2018-10-10 02:45:00,-540578976.2410294,91176264.13042988,-20285834.24868032,28767.229344512732,93367564.57800496
4578,2018-10-10 03:00:00,-544572934.5557656,86110571.17349388,-17680178.49226004,23909.454084246052,88623567.86765692
4579,2018-10-10 03:15:00,-552745625.6007442,91045330.1004052,-20217185.152318794,26812.23549209459,81692097.49928783
4580,2018-10-10 03:30:00,-565993885.0459324,91042495.33177401,-20214298.841890022,26422.957803402707,69545347.2343913
4581,2018-10-10 03:45:00,-566688634.1892569,91040763.96258,-20213333.73511469,25731.68049436634,68628386.14584003
4582,2018-10-10 04:30:00,-570337207.6908168,90982011.10602482,-20236793.03091424,28207.02561828975,67037552.67288946
4583,2018-10-10 04:45:00,-565700134.6733989,91079088.16999194,-20287218.973473754,27173.19388866868,70627212.47489372
4584,2018-10-10 05:00:00,-568138229.0920188,86198373.1284288,-17776861.53179386,26412.910395679257,68471192.24822639
4585,2018-10-10 05:15:00,-552322385.9215086,91197949.06881465,-20349789.988019068,28150.671593197076,84609079.87853831
4586,2018-10-10 05:30:00,-541018801.8896435,91553108.95735076,-20533663.507384006,28017.87761195835,95211550.08707196
4587,2018-10-10 05:45:00,-523864604.97474927,91641137.70591772,-20580786.07259794,26111.212469185637,110235029.65335368
4588,2018-10-10 06:00:00,-500503612.0949869,86849874.65431467,-18119215.49956789,23006.003091666655,130595714.70380652
4589,2018-10-10 06:15:00,-463361739.14829874,91832173.03346695,-20685558.24690072,23668.417417902296,165720994.93983433
4590,2018-10-10 06:30:00,-422817279.9230671,92310515.64224464,-20935936.928715162,21930.403270548457,204633729.6343105
4591,2018-10-10 07:15:00,-314850272.9534211,92715427.23230757,-21155823.20296469,14227.141083858898,304493301.36168766
4592,2018-10-10 07:30:00,-285161901.25649005,92864878.60990623,-21235886.987816207,10310.701928215696,329649077.5115996
4593,2018-10-10 07:45:00,-263824458.43104923,92938180.46761437,-21275887.109563332,7079.916433696761,346448519.7112283
4594,2018-10-10 08:00:00,-233319684.77185604,88501771.41960265,-18997584.772152502,2569.29856485034,376825668.7787936
4595,2018-10-10 08:15:00,-208787140.18645895,93457674.48197407,-21548993.168492932,2819.4926001976414,398130913.5944324
4596,2018-10-10 08:30:00,-206093814.0290338,93524752.89015882,-21583779.30295008,8374.386835176145,403670769.8094424
4597,2018-10-10 08:45:00,-188459354.43342277,93956058.2484095,-21807496.363173813,7458.866671203973,417308784.980577
4598,2018-10-10 09:00:00,-150688662.9147412,89562910.16333532,-19552224.981371507,5989.85346116045,454125560.17147756
4599,2018-10-10 09:15:00,-96976084.252293,94878281.23253097,-22291649.597179737,7334.43854189485,501757949.8687161
4600,2018-10-10 09:30:00,-28297338.669934474,95361344.52034941,-22547489.40754949,6330.233167752145,565756076.8577938
4601,2018-10-10 09:45:00,12459423.120243495,97238715.50212643,-23517388.38765486,22879.00860096047,610272698.5957521
4602,2018-10-10 10:00:00,93701373.3038211,78561403.65478402,-13920630.802542573,7097.3828056461425,682295206.6419986
4603,2018-10-10 10:15:00,133770080.25293615,98522020.19198456,-24190458.077967923,22341.261616204196,718506628.7385545
4604,2018-10-10 10:30:00,169745643.55855945,98058316.38040285,-23955859.171323497,24564.11431854738,752956900.3833832
4605,2018-10-10 10:45:00,181275508.14295712,90606569.93572058,-20124757.38235141,20638.742160317433,760533533.4765928
4606,2018-10-10 11:30:00,170160064.92367887,90152486.65690745,-19893205.776078988,31306.68141467998,753255824.7607365
4607,2018-10-10 11:45:00,182084834.7185618,82430073.3086644,-15922946.72669891,24927.138266935435,761753260.1171522
4608,2018-10-10 12:00:00,204826722.29191294,77325370.10131101,-13300109.49038723,25525.582359032796,782356619.2241831
4609,2018-10-10 12:15:00,208274522.07987332,88909341.49143322,-19257979.021075875,35284.15221828094,785090077.754468
4610,2018-10-10 12:30:00,193304697.32007587,81804057.85951367,-15602200.505717307,35404.08541115561,776550163.7644124
4611,2018-10-10 13:15:00,231400967.71657088,72330830.89683987,-10734343.166041272,21937.68736430162,808347497.8932648
4612,2018-10-10 13:30:00,224520113.9408411,86555274.17811684,-18049067.32602418,19099.023590540062,799529387.786249
4613,2018-10-10 13:45:00,213591121.8089129,71873938.07744204,-10497452.111270733,10101.112810452349,784789242.0111095
4614,2018-10-10 14:00:00,262663212.03192362,72157217.10509816,-10648428.791904869,16129.60460067399,837991458.8067168
4615,2018-10-10 14:15:00,275184288.3526358,76479515.48971075,-12872689.35520656,8521.682049014267,846906264.5874785
4616,2018-10-10 14:30:00,282774053.51136774,69108498.50715384,-9082678.821125265,10701.03604286201,853304886.2189536
4617,2018-10-10 14:45:00,342900276.13889194,69253322.150756,-9163648.086883558,-2708.6668238337247,902651242.6296928
4618,2018-10-10 15:00:00,330741126.3950023,71798677.15403895,-10471380.837726817,4800.921808055032,896897134.3546891
4619,2018-10-10 15:15:00,307243552.9926475,69209728.28113407,-9137379.08559452,9892.55200893205,878689546.9267267
4620,2018-10-10 15:30:00,306522356.1739817,76643138.37073755,-12960217.313232614,9870.428052678239,874634563.2523035
4621,2018-10-10 15:45:00,296118074.441136,91054992.26776883,-20370943.178872693,11922.3563165783,866252699.3778102
4622,2018-10-10 16:00:00,257923667.9766892,76371100.76515499,-12815073.758593438,2923.664561963714,828865643.4600568
4623,2018-10-10 16:15:00,222941911.03165,69754213.16333449,-9408311.284433069,9038.313898161334,798859215.1642039
4624,2018-10-10 16:30:00,227412387.21014738,69458489.29983452,-9256706.436430972,7520.587390443822,800387884.5344743
4625,2018-10-10 16:45:00,223582278.19897023,91216292.36101025,-20446075.92726073,13410.928830603709,800325291.9457514
4626,2018-10-10 17:00:00,229273386.08562765,86194860.27123919,-17864228.42121608,5843.942207259275,806246671.6950301
4627,2018-10-10 17:15:00,235136325.2813355,84011108.43982336,-16741786.862639826,-6278.561203165562,809513061.5651702
4628,2018-10-10 17:30:00,226697852.0819383,91390071.77210756,-20535793.21146707,-10856.208784424292,797287455.0047022
4629,2018-10-10 17:45:00,237431171.434599,84057075.13220632,-16765678.799904695,-18317.786246538944,808726022.1474421
4630,2018-10-10 18:00:00,237477207.24948424,86240465.03807344,-17888576.42569249,-20253.132525419744,808882362.9111607
4631,2018-10-10 18:15:00,228714290.4725209,90786397.48195647,-20225550.05985348,-15957.749655786314,802142757.8748157
4632,2018-10-10 18:30:00,155560221.4954609,90377698.76397611,-20007469.689563394,-7794.690130408707,732295465.1974999
4633,2018-10-10 18:45:00,158565338.5003539,90370096.81203143,-20003884.516364556,-8551.719474461268,738428804.7402493
4634,2018-10-10 19:00:00,201835466.8576191,86161695.4182512,-17844220.22756258,-12726.932711444902,779884254.8041811
4635,2018-10-10 20:15:00,265877920.92933294,90400597.60623848,-20082130.971832216,-299493.7320394199,503491173.9683008
4636,2018-10-10 21:00:00,552898755.2741654,85944436.48929177,-17821239.52215402,-36990.565456217744,1096886576.620652
4637,2018-10-10 21:15:00,533046642.00656945,90789720.00277106,-20310970.637360137,-34490.40193075183,1079676154.983716
4638,2018-10-10 21:30:00,531343703.0301199,90745228.65474415,-20287901.55374086,-22895.14513385526,1082322480.7710557
4639,2018-10-10 21:45:00,545372071.0359693,90966322.552654,-20403119.533793584,-20557.6549480898,1096508644.6962447
4640,2018-10-10 22:00:00,547595035.9783586,86132439.4120242,-17917351.681735855,-26576.143900960345,1096100626.3108144
4641,2018-10-10 22:15:00,517933311.52152294,90601132.39409018,-20212347.006387148,-18790.205685557266,1069787149.0139467
4642,2018-10-10 22:30:00,490131551.49363595,91080176.41147394,-20455715.58227718,-17937.781768949342,1045432093.487034
4643,2018-10-10 22:45:00,396656021.90957046,90947820.03247951,-20377565.22878843,-13915.826575728594,955897754.6150848
4644,2018-10-10 23:00:00,293630374.5833124,86158491.23366795,-17903358.139124636,-8273.36175699125,863711696.5585092
4645,2018-10-10 23:15:00,186757233.25736538,90530332.65798621,-20140217.732934196,563.3175705762741,765179922.585455
4646,2018-10-10 23:30:00,92870043.31623386,90311431.6078138,-20017516.209812284,-1381.2685927227456,677829989.2470006
4647,2018-10-10 23:45:00,-27595838.275194716,89513168.25063024,-19593987.919393275,602.8800302591529,564597937.3305883
4648,2018-10-11 00:00:00,-6025142.148122435,84274752.22304597,-16902259.75022874,-5361.007241796552,581957802.5097909
4649,2018-10-11 00:15:00,-100415433.38986525,88682734.9290137,-19159052.31268732,3976.9332421605236,496171826.76713294
4650,2018-10-11 00:30:00,-186328439.87502742,87824699.59217183,-18708509.191863272,8253.343838905566,417004874.4909835
4651,2018-10-11 00:45:00,-261677368.98006922,87063420.96414097,-18308865.79643232,13251.521610934966,348991509.23345286
4652,2018-10-11 01:00:00,-322275075.42755926,81519605.2735309,-15451211.798494581,12829.158833283725,292720772.9986457
4653,2018-10-11 01:15:00,-371429194.5756042,80964468.46471095,-15160410.311703967,15357.197921003746,248858817.3153559
4654,2018-10-11 01:30:00,-431496915.0533663,85634079.52632368,-17555483.383387003,-53875.44078456261,112756385.68454914
4655,2018-10-11 01:45:00,-462021242.3873599,85170646.6165831,-17313849.561420962,-42113.48038093459,95289235.51410456
4656,2018-10-11 02:00:00,-470462462.3790575,79993243.74653819,-14650239.356371008,21846.382045872553,155853475.85947695
4657,2018-10-11 02:15:00,-489897462.3076084,84723862.71004006,-17081043.82443309,27666.693111594617,139930638.04150483
4658,2018-10-11 02:30:00,-500991546.4370582,84666029.78930135,-17050105.028235618,26876.71849206428,129185455.00041492
4659,2018-10-11 02:45:00,-515759159.0378307,84534864.91606958,-16984235.934378386,28598.382994390944,115888711.50132231
4660,2018-10-11 03:00:00,-523056255.47294635,79435783.89475556,-14361048.267448056,36788.22833466875,109815156.11727366
4661,2018-10-11 03:15:00,-529856800.1175436,84394084.23537895,-16910308.769812513,42884.448862570694,103918414.43688068
4662,2018-10-11 03:30:00,-541421978.3233733,84445753.1232467,-16935639.698354818,28459.883747314998,93162300.99976297
4663,2018-10-11 03:45:00,-545245566.3594593,84275241.73658884,-16847530.097461253,42789.005896648494,89037677.24511613
4664,2018-10-11 04:00:00,-551876648.4481341,79419293.82522222,-14349463.201627586,27752.880455599912,84149386.61121503
4665,2018-10-11 04:15:00,-554317714.5044231,84136930.82756943,-16775425.061965762,29398.294552172996,82251292.42460161
4666,2018-10-11 04:30:00,-559348051.6648297,84104271.34509248,-16758086.040754372,29986.266506646214,77889483.2844149
4667,2018-10-11 05:15:00,-539361621.0822222,84044632.05575453,-16732750.166205857,29511.87848753238,97316361.76023552
4668,2018-10-11 05:30:00,-530670585.9715127,84116598.43056348,-16770698.788578756,29237.031892073515,103456956.99197549
4669,2018-10-11 05:45:00,-509201811.3985427,84185196.31439632,-16808292.739882123,29711.778484574992,123904732.20861933
4670,2018-10-11 06:00:00,-484039483.3901583,79700258.34263675,-14504456.543143474,24672.68754635478,147408591.52054408
4671,2018-10-11 06:15:00,-453728455.6484697,84625287.88629562,-17040610.42104203,24133.721060124917,174987051.92759338
4672,2018-10-11 06:30:00,-421090890.1996223,84731783.54297951,-17098900.502985317,20837.040447841486,205297527.01173183
4673,2018-10-11 06:45:00,-375170272.6178711,85540452.32845475,-17519742.28414166,17410.650039132448,247793467.02593705
4674,2018-10-11 07:00:00,-350239754.068523,80798376.32502532,-15083637.391978573,14021.809414395471,270284552.2911023
4675,2018-10-11 07:15:00,-303229840.99991095,85870665.90235002,-17697325.045556847,16337.428908024694,314951840.6289947
4676,2018-10-11 07:30:00,-264437591.7696963,86052867.77956566,-17795213.562127475,12900.997998344455,350125292.24036354
4677,2018-10-11 07:45:00,-222252721.80219278,86218372.50691319,-17884881.46626153,7505.214638627909,388224771.59432656
4678,2018-10-11 08:00:00,-197479295.58658117,81501057.52954307,-15461493.30814092,6171.69808583422,412036267.2634789
4679,2018-10-11 08:15:00,-151290186.2034995,87028511.10799798,-18360068.87427155,2868.7820721890103,452269844.0726928
4680,2018-10-11 08:30:00,-112781738.03445144,87552085.70062734,-18633491.011228677,-723.1914991992682,489023730.0177953
4681,2018-10-11 08:45:00,-54321533.4122253,87793367.42225304,-18763885.425253432,-7086.550846678019,541234120.6673142
4682,2018-10-11 09:00:00,-8014658.51536621,83134750.93344438,-16373007.997643406,-11186.118903673918,581879793.4078612
4683,2018-10-11 09:15:00,51665861.59393478,88248679.7555365,-19009475.46217906,-5693.443086136154,641041623.4263997
4684,2018-10-11 09:30:00,123281509.19483338,88648512.15175024,-19222827.470466517,-6713.2652083665325,708683183.926984
4685,2018-10-11 09:45:00,203385352.0373354,82444217.29628989,-16040670.510327835,-12400.422346862539,780194315.362319
4686,2018-10-11 10:00:00,285154998.78741145,78241217.44042522,-13887936.387631547,-19438.727903868043,853756847.656181
4687,2018-10-11 10:15:00,341711502.6819117,84031519.80136958,-16871917.400452387,-12214.48833352605,908088313.498018
4688,2018-10-11 10:30:00,382416965.2057128,84293948.36142203,-17011271.226800293,-13828.06843545751,945517766.3269914
4689,2018-10-11 10:45:00,398455336.1258217,90798223.45869431,-20358071.267382685,-8130.352945865858,961147438.7232348
4690,2018-10-11 11:00:00,414748720.6534393,78801858.93845229,-14193419.691860253,-11073.547273074957,979630492.0338606
4691,2018-10-11 11:15:00,433095350.45892966,76236709.62868364,-12876172.254178133,-13531.587886395242,993204572.978542
4692,2018-10-11 11:30:00,429679030.72055656,75976665.64878513,-12742065.973951072,-12191.938968046223,991124350.9926367
4693,2018-10-11 11:45:00,452333015.66323155,75952637.96251567,-12732154.309446272,-19841.322806715172,1009551898.2386744
4694,2018-10-11 12:00:00,493584067.3027872,78077744.97967887,-13829523.293544812,-28511.410094879473,1046085862.1812432
4695,2018-10-11 13:15:00,544704994.2694323,67600678.18999578,-8446807.321223289,-41686.822532461585,1089332720.9230182
4696,2018-10-11 13:30:00,525996592.62916684,60033324.57579925,-4552989.104578756,-44531.399982233335,1070229122.4091727
4697,2018-10-11 13:45:00,545714960.2724284,75672257.52295442,-12598036.460703066,-44963.1796400925,1093295930.8485448
4698,2018-10-11 14:00:00,554748615.7303498,70312044.49884842,-9842316.629728893,-47808.58453876733,1100856618.9821043
4699,2018-10-11 14:15:00,552186335.7843784,74772818.21953279,-12136161.502271531,-40924.315820659445,1096635262.004461
4700,2018-10-11 14:30:00,566433552.9216998,74687592.59543268,-12093867.945293548,-42467.88682931672,1112186654.1062186
4701,2018-10-11 14:45:00,594262506.9417022,79671835.08434545,-14660208.950831229,-49158.478881914976,1135643059.8160832
4702,2018-10-11 15:00:00,615243468.8370184,68908363.55422117,-9126943.628207227,-48732.02724778759,1161838490.449467
4703,2018-10-11 15:15:00,619434860.8129491,81340548.8095631,-15524300.867554829,-40719.75464590924,1159976809.9024885
4704,2018-10-11 15:30:00,617664427.2587243,73976388.9914676,-11736810.773997458,-46598.1817037941,1158403750.4184728
4705,2018-10-11 15:45:00,585523505.2987102,88379342.7352786,-19140612.785865974,-36922.91899571225,1132814202.979548
4706,2018-10-11 16:00:00,547378039.721678,54287569.37598557,-1603502.6265099193,-49935.44244209131,1093701373.3831706
4707,2018-10-11 16:15:00,504944890.8743,73584786.00320119,-11523256.968610978,-40366.96303355254,1058240080.6167961
4708,2018-10-11 16:30:00,465968086.5048427,81018430.51010002,-15342085.525832765,-26666.61213897098,1019930291.0008186
4709,2018-10-11 16:45:00,418075874.2270407,73670115.36101638,-11557767.157111553,-22486.812554148888,979892299.7130443
4710,2018-10-11 17:00:00,382400938.4182187,83109134.45543167,-16408296.499820765,-19539.834643587263,943110721.6782527
4711,2018-10-11 17:15:00,332134950.1181793,88316279.36159876,-19080849.54819095,-18169.113336178198,892553229.3290149
4712,2018-10-11 17:30:00,291528875.21153957,88481698.02235568,-19161542.661001783,-14669.570907240608,860792117.1253095
4713,2018-10-11 17:45:00,262635307.12602004,81120366.85478996,-15372580.709535355,-15947.826449995468,830665203.5485008
4714,2018-10-11 18:00:00,212966722.27262598,83054086.88159323,-16361711.24813118,-6124.721722246002,788519715.5479712
4715,2018-10-11 18:15:00,113348223.87620212,87413825.39104363,-18593128.72197773,2632.1136344885,694753694.3901516
4716,2018-10-11 18:30:00,122967834.21852736,87618901.5359329,-18699634.729226884,1769.7774375478878,707029314.3489218
4717,2018-10-11 18:45:00,216826152.71866435,88275392.94046286,-19047382.85450035,-1987.4368783798004,794660638.7097968
4718,2018-10-11 19:00:00,283654422.5869685,83552219.46641621,-16625519.841696491,-12160.660657196417,857025118.887257
4719,2018-10-11 19:15:00,340023808.9902856,88879243.16240838,-19371224.694635686,-12835.969966322838,910186322.1333684
4720,2018-10-11 19:30:00,417623747.1821587,89290183.6038922,-19594119.25592335,-25332.58155921901,978293698.1906947
4721,2018-10-11 20:00:00,474206906.53255093,84476077.56096093,-17124383.80160481,-30330.959986537666,1030780802.5371706
4722,2018-10-11 21:15:00,532819941.265045,89783538.97956225,-19860267.946550712,-26498.77492811373,1081596669.7118402
4723,2018-10-11 21:30:00,561347117.220256,84824051.08857639,-17312739.6324591,-32488.58083202437,1109917621.2830012
4724,2018-10-11 21:45:00,570418885.9549707,90098593.15661255,-20026353.093951374,-31782.630306294872,1117296761.214143
4725,2018-10-11 22:00:00,585392045.6667945,85261272.71273543,-17540191.92474399,-36452.39977828561,1130588634.4091492
4726,2018-10-11 22:15:00,574398092.6358391,90500895.54651268,-20233680.417944893,-28953.9324897787,1116881049.0837598
4727,2018-10-11 22:30:00,556468923.1471989,90410936.42851116,-20185483.336872835,-32084.59724258688,1102889734.5070775
4728,2018-10-11 22:45:00,490479093.827885,90140826.77988209,-20039449.762870383,-22048.042244982826,1043348179.6915354
4729,2018-10-11 23:00:00,404094019.1639652,84804393.18809627,-17285668.93971812,-20749.189207579104,964769339.5451287
4730,2018-10-11 23:15:00,319807342.74889475,89272773.15457153,-19574616.134106196,-21030.733497256406,884960250.6280481
4731,2018-10-11 23:30:00,198411387.5017256,88886063.33636537,-19353099.67838179,-9541.985109845476,775106373.687101
4732,2018-10-11 23:45:00,76217308.00607598,87468394.38570492,-18620371.303362336,-1201.6905109264344,663174294.4230621
4733,2018-10-12 00:00:00,-151433548.21840113,80924670.98234625,-15230435.864770107,76364.37210318533,507650264.6316554
4734,2018-10-12 00:15:00,-210605799.12300467,85133688.18658781,-17388708.228396595,63283.74749205771,442200415.85210234
4735,2018-10-12 00:30:00,-253975423.57921782,84437023.55164804,-17025750.642554305,47435.6834595725,391460688.9158814
4736,2018-10-12 00:45:00,-352975053.297224,83923688.59299813,-16751107.98668313,-54102.96866825021,190003758.43273044
4737,2018-10-12 01:00:00,-402375949.0214639,78593907.59861955,-14004732.592893159,-41614.50868797477,157907543.15657458
4738,2018-10-12 01:15:00,-400629944.55362797,77984512.03858222,-13691490.222114505,33214.76512255302,240577282.16599408
4739,2018-10-12 01:30:00,-431814697.85495377,82806582.37545007,-16168061.664280614,34172.38289988755,209084713.33666107
4740,2018-10-12 01:45:00,-456527355.79412246,82639348.86948624,-16079390.117124008,35455.86275145897,184403101.0365903
4741,2018-10-12 02:00:00,-480762976.4325463,77477932.46544024,-13422321.793054763,31870.959256242506,159965335.71705756
4742,2018-10-12 02:15:00,-524869600.3736345,82373447.84025143,-15935284.428316208,-3989.7568217551357,78090892.11024344
4743,2018-10-12 02:30:00,-541568818.4353114,82216123.64769801,-15852571.173773775,3659.2677095701115,71524396.82864147
4744,2018-10-12 02:45:00,-523845277.2200535,82265320.04345629,-15879773.130335547,33537.0206989954,117052206.01887196
4745,2018-10-12 03:00:00,-539800771.8314301,77350916.05894753,-13350632.609612368,31735.230620914874,100762598.70182018
4746,2018-10-12 03:15:00,-546908130.8869911,81981464.62490183,-15731302.862458143,32980.04051157402,93534979.6646954
4747,2018-10-12 03:30:00,-550421669.1845316,81851973.87360837,-15664328.510333255,32699.15689409979,90015991.89716375
4748,2018-10-12 03:45:00,-556040247.3887495,81858093.0935342,-15666869.604323287,32943.754250766186,84308508.98427565
4749,2018-10-12 04:00:00,-560454709.3415313,76856749.23487806,-13094261.633330422,30572.42109457062,79711411.5445157
4750,2018-10-12 04:15:00,-579206790.674371,81719869.99085735,-15593291.318712782,14549.70627359787,50065580.32708839
4751,2018-10-12 04:30:00,-580623451.3754383,81600060.37633209,-15582409.999010209,16772.062976103934,50143233.59308454
4752,2018-10-12 04:45:00,-576330737.7571231,81610759.62561262,-15588376.378457144,13797.350611513262,52267367.369018
4753,2018-10-12 05:00:00,-558344550.0766648,76785974.371701,-13108978.995775081,31673.949973745697,81939689.97059312
4754,2018-10-12 05:15:00,-551183351.4732202,81663368.64500716,-15618137.38606868,33852.621532018915,89084189.78454182
4755,2018-10-12 05:30:00,-540371348.0733113,82354352.1009883,-15974667.035565905,36574.04583321315,100199463.82745342
4756,2018-10-12 05:45:00,-530235901.86991704,82349429.20611995,-15973228.579293745,35369.316564383524,110130887.75442404
4757,2018-10-12 06:00:00,-507555668.5784494,77591684.00920743,-13528823.10785147,30640.343761163916,132687838.0197283
4758,2018-10-12 06:15:00,-476448049.5872839,82901022.6487369,-16262707.162004147,34066.80431547904,163647847.92945272
4759,2018-10-12 06:30:00,-490915619.3705136,82925339.99563022,-16273665.72088267,-2359.373504933921,112603926.08022292
4760,2018-10-12 06:45:00,-464009702.76333445,83626252.13671306,-16637039.735092584,-7751.372384457432,131848264.13353366
4761,2018-10-12 07:00:00,-390461345.3218217,78924846.47699547,-14227077.84196423,35323.202936040536,250741137.14251745
4762,2018-10-12 07:15:00,-359733664.4340549,83966616.8762287,-16823313.33967622,39811.54775886078,281785188.32841605
4763,2018-10-12 07:30:00,-332484083.1982627,84089867.39606711,-16889638.76692249,37773.71793442173,309115991.5374665
4764,2018-10-12 07:45:00,-311638245.7100033,85137877.4245938,-17430866.141819056,37237.42564677456,330371018.92646116
4765,2018-10-12 08:00:00,-277827201.32421887,80443086.31604028,-15020035.590314256,37720.6379179228,364989238.66195273
4766,2018-10-12 08:15:00,-324934954.8280371,85562539.16005369,-17647859.762478262,-47407.094676280816,221037071.25274032
4767,2018-10-12 08:30:00,-298793785.8996076,86051626.70395915,-17892671.694821622,-55366.39392489348,236242851.789136
4768,2018-10-12 08:45:00,-195017710.5841317,86429614.02057561,-18107764.34267438,43660.081454471794,448794914.03033406
4769,2018-10-12 09:00:00,-176560677.92691544,82184522.9514548,-15926552.958996005,45844.52521936442,467342688.9068215
4770,2018-10-12 09:15:00,-113256226.43660617,87403064.67982472,-18617212.21671665,51685.94865900611,530881489.873609
4771,2018-10-12 09:30:00,-56730131.06139869,87619400.05184639,-18734562.34881622,62458.203476885625,588347599.1489671
4772,2018-10-12 09:45:00,4916310.352762357,88029599.3321737,-18952168.97068411,66713.46623088655,650914697.8112671
4773,2018-10-12 10:00:00,73606765.3768545,76318549.01976678,-12936719.804746985,65609.90491816479,719740628.1715232
4774,2018-10-12 10:15:00,7325740.488634025,66751228.05051541,-8009272.39027454,-112548.3368558176,452767223.26932687
4775,2018-10-12 10:30:00,53963924.82864104,87860103.36450373,-18870350.33485167,-115103.128628932,479263284.2402868
4776,2018-10-12 10:45:00,207989333.05240986,71235521.52374138,-10337061.399644258,86547.55106555547,857323290.0401317
4777,2018-10-12 11:00:00,211610424.960487,75721766.00332251,-12644670.515873134,99004.94697005072,861866215.7833341
4778,2018-10-12 11:15:00,195518283.61095786,65957536.50746964,-7621308.090403071,93082.48434473533,845757574.7520407
4779,2018-10-12 11:30:00,212631476.7445471,80176380.16213387,-14935736.603829013,99486.20547289374,864242763.1571133
4780,2018-10-12 11:45:00,232462549.46635592,72252326.57231134,-10862630.357700307,89677.14785255032,885186244.697146
4781,2018-10-12 12:00:00,219168838.96371353,59884195.350073956,-4500410.802925473,90873.28951385894,873552800.2315142
4782,2018-10-12 12:15:00,92879893.56279135,59156988.76319917,-4112880.2081373683,-145978.03022362146,491504189.6369719
4783,2018-10-12 12:30:00,102138639.15790929,72465842.55671252,-10958463.748745104,-138059.56493204224,497928962.0474007
4784,2018-10-12 12:45:00,251343627.43300176,57176216.80289794,-3108017.4664338,91571.87891438087,903432295.9810383
4785,2018-10-12 13:00:00,257349430.7383407,67379345.01820636,-8359194.984773983,93094.89235423104,910500938.8712953
4786,2018-10-12 13:15:00,245925563.0931286,79997768.97773544,-14847470.975320172,94170.84732890852,898693863.2326523
4787,2018-10-12 13:30:00,253560903.02783912,79740117.46920586,-14715789.436720403,88053.6827456116,907024831.7730954
4788,2018-10-12 13:45:00,271588279.33442855,79543580.29701175,-14616659.456632324,80168.42436975859,924084661.6167867
4789,2018-10-12 14:00:00,287831973.70476973,67148452.57213835,-8243740.540160457,82766.64373603181,942238226.7863216
4790,2018-10-12 14:15:00,167641704.09231022,56450734.54224866,-2729156.677101691,-173669.85442951875,538545616.7404388
4791,2018-10-12 14:30:00,189849345.38507003,77166702.55978464,-13385531.348021349,-172037.26724727903,551386250.0215591
4792,2018-10-12 14:45:00,377015149.50270593,83563603.94193327,-16746362.538658038,95674.8825966332,1034492777.9749092
4793,2018-10-12 15:00:00,400007344.9869113,63543836.14146745,-6452911.876359696,87164.20672931647,1057388020.6120774
4794,2018-10-12 15:15:00,375260664.21049064,68116550.42474757,-8805113.591922082,97769.36020946306,1031606982.4056096
